year,month,day,hour,temp,wind speed,wind dir,PM2.5
2018,10,4,17,29.7,23.0,85.0,1.0
2018,10,4,18,29.7,23.0,85.0,5.0
2018,10,4,19,26.8,17.0,105.0,8.0
2018,10,4,20,26.8,17.0,105.0,9.0
2018,10,4,21,26.8,17.0,105.0,12.0
2018,10,4,22,26.3,16.0,110.0,15.0
2018,10,4,23,26.3,16.0,110.0,16.0
2018,10,5,0,26.3,16.0,110.0,16.0
2018,10,5,1,25.7,12.0,110.0,17.0
2018,10,5,2,25.7,12.0,110.0,17.0
2018,10,5,3,25.7,12.0,110.0,13.0
2018,10,5,4,25.1,8.0,95.0,11.0
2018,10,5,5,25.1,8.0,95.0,10.0
2018,10,5,6,25.1,8.0,95.0,10.0
2018,10,5,7,25.4,5.0,170.0,9.0
2018,10,5,8,25.4,5.0,170.0,7.0
2018,10,5,9,25.4,5.0,170.0,5.0
2018,10,5,10,27.7,8.0,185.0,5.0
2018,10,5,11,27.7,8.0,185.0,5.0
2018,10,5,12,27.7,8.0,185.0,5.0
2018,10,5,13,28.7,11.0,200.0,5.0
2018,10,5,14,28.7,11.0,200.0,4.0
2018,10,5,15,28.7,11.0,200.0,3.0
2018,10,5,16,28.9,11.0,210.0,11.0
2018,10,5,17,28.9,11.0,210.0,11.0
2018,10,5,18,28.9,11.0,210.0,11.0
2018,10,5,19,26.1,8.0,210.0,11.0
2018,10,5,20,26.1,8.0,210.0,6.0
2018,10,5,21,26.1,8.0,210.0,5.0
2018,10,5,22,25.7,13.0,195.0,6.0
2018,10,5,23,25.7,13.0,195.0,6.0
2018,10,6,0,25.7,13.0,195.0,8.0
2018,10,6,1,25.1,12.0,185.0,9.0
2018,10,6,2,25.1,12.0,185.0,10.0
2018,10,6,3,25.1,12.0,185.0,13.0
2018,10,6,4,24.7,16.0,180.0,12.0
2018,10,6,5,24.7,16.0,180.0,13.0
2018,10,6,6,24.7,16.0,180.0,13.0
2018,10,6,7,25.6,18.0,175.0,13.0
2018,10,6,8,25.6,18.0,175.0,13.0
2018,10,6,9,25.6,18.0,175.0,11.0
2018,10,6,10,30.2,19.0,175.0,11.0
2018,10,6,11,30.2,19.0,175.0,13.0
2018,10,6,12,30.2,19.0,175.0,16.0
2018,10,6,13,31.7,20.0,175.0,15.0
2018,10,6,14,31.7,20.0,175.0,13.0
2018,10,6,15,31.7,20.0,175.0,12.0
2018,10,6,16,28.3,12.0,180.0,12.0
2018,10,6,17,28.3,12.0,180.0,17.0
2018,10,6,18,28.3,12.0,180.0,19.0
2018,10,6,19,26.2,5.0,165.0,19.0
2018,10,6,20,26.2,5.0,165.0,19.0
2018,10,6,21,26.2,5.0,165.0,16.0
2018,10,6,22,25.6,6.0,135.0,16.0
2018,10,6,23,25.6,6.0,135.0,14.0
2018,10,7,0,25.6,6.0,135.0,12.0
2018,10,7,1,25.0,3.0,120.0,12.0
2018,10,7,2,25.0,3.0,120.0,12.0
2018,10,7,3,25.0,3.0,120.0,12.0
2018,10,7,4,24.5,5.0,110.0,12.0
2018,10,7,5,24.5,5.0,110.0,13.0
2018,10,7,6,24.5,5.0,110.0,13.0
2018,10,7,7,25.1,13.0,100.0,10.0
2018,10,7,8,25.1,13.0,100.0,10.0
2018,10,7,9,25.1,13.0,100.0,11.0
2018,10,7,10,28.4,17.0,95.0,14.0
2018,10,7,11,28.4,17.0,95.0,14.0
2018,10,7,12,28.4,17.0,95.0,12.0
2018,10,7,13,30.0,14.0,95.0,4.0
2018,10,7,14,30.0,14.0,95.0,5.0
2018,10,7,15,30.0,14.0,95.0,6.0
2018,10,7,16,30.0,14.0,105.0,4.0
2018,10,7,17,30.0,14.0,105.0,4.0
2018,10,7,18,30.0,14.0,105.0,5.0
2018,10,7,19,26.6,13.0,140.0,9.0
2018,10,7,20,26.6,13.0,140.0,13.0
2018,10,7,21,26.6,13.0,140.0,11.0
2018,10,7,22,25.7,12.0,135.0,12.0
2018,10,7,23,25.7,12.0,135.0,15.0
2018,10,8,0,25.7,12.0,135.0,16.0
2018,10,8,1,25.1,9.0,125.0,16.0
2018,10,8,2,25.1,9.0,125.0,16.0
2018,10,8,3,25.1,9.0,125.0,14.0
2018,10,8,4,24.6,10.0,100.0,13.0
2018,10,8,5,24.6,10.0,100.0,12.0
2018,10,8,6,24.6,10.0,100.0,12.0
2018,10,8,7,25.5,9.0,90.0,12.0
2018,10,8,8,25.5,9.0,90.0,13.0
2018,10,8,9,25.5,9.0,90.0,14.0
2018,10,8,10,30.3,12.0,85.0,13.0
2018,10,8,11,30.3,12.0,85.0,11.0
2018,10,8,12,30.3,12.0,85.0,10.0
2018,10,8,13,31.0,11.0,85.0,8.0
2018,10,8,14,31.0,11.0,85.0,7.0
2018,10,8,15,31.0,11.0,85.0,4.0
2018,10,8,16,29.6,13.0,90.0,4.0
2018,10,8,17,29.6,13.0,90.0,4.0
2018,10,8,18,29.6,13.0,90.0,9.0
2018,10,8,19,26.0,14.0,110.0,14.0
2018,10,8,20,26.0,14.0,110.0,14.0
2018,10,8,21,26.0,14.0,110.0,13.0
2018,10,8,22,25.4,13.0,130.0,13.0
2018,10,8,23,25.4,13.0,130.0,12.0
2018,10,9,0,25.4,13.0,130.0,12.0
2018,10,9,1,25.1,4.0,105.0,11.0
2018,10,9,2,25.1,4.0,105.0,10.0
2018,10,9,3,25.1,4.0,105.0,9.0
2018,10,9,4,24.5,7.0,90.0,11.0
2018,10,9,5,24.5,7.0,90.0,11.0
2018,10,9,6,24.5,7.0,90.0,12.0
2018,10,9,7,25.5,9.0,110.0,10.0
2018,10,9,8,25.5,9.0,110.0,9.0
2018,10,9,9,25.5,9.0,110.0,8.0
2018,10,9,10,30.2,13.0,120.0,6.0
2018,10,9,11,30.2,13.0,120.0,5.0
2018,10,9,12,30.2,13.0,120.0,3.0
2018,10,9,13,32.0,10.0,115.0,5.0
2018,10,9,14,32.0,10.0,115.0,8.0
2018,10,9,15,32.0,10.0,115.0,4.0
2018,10,9,16,30.5,12.0,110.0,4.0
2018,10,9,17,30.5,12.0,110.0,8.0
2018,10,9,18,30.5,12.0,110.0,10.0
2018,10,9,19,26.6,16.0,115.0,9.0
2018,10,9,20,26.6,16.0,115.0,8.0
2018,10,9,21,26.6,16.0,115.0,7.0
2018,10,9,22,25.9,20.0,110.0,6.0
2018,10,9,23,25.9,20.0,110.0,8.0
2018,10,10,0,25.9,20.0,110.0,8.0
2018,10,10,1,25.3,18.0,100.0,8.0
2018,10,10,2,25.3,18.0,100.0,8.0
2018,10,10,3,25.3,18.0,100.0,8.0
2018,10,10,4,24.6,19.0,100.0,8.0
2018,10,10,5,24.6,19.0,100.0,8.0
2018,10,10,6,24.6,19.0,100.0,8.0
2018,10,10,7,25.6,29.0,95.0,8.0
2018,10,10,8,25.6,29.0,95.0,8.0
2018,10,10,9,25.6,29.0,95.0,8.0
2018,10,10,10,30.2,29.0,100.0,8.0
2018,10,10,11,30.2,29.0,100.0,8.0
2018,10,10,12,30.2,29.0,100.0,8.0
2018,10,10,13,32.3,17.0,105.0,8.0
2018,10,10,14,32.3,17.0,105.0,8.0
2018,10,10,15,32.3,17.0,105.0,8.0
2018,10,10,16,30.8,13.0,115.0,8.0
2018,10,10,17,30.8,13.0,115.0,8.0
2018,10,10,18,30.8,13.0,115.0,8.0
2018,10,10,19,26.4,7.0,125.0,8.0
2018,10,10,20,26.4,7.0,125.0,8.0
2018,10,10,21,26.4,7.0,125.0,8.0
2018,10,10,22,25.6,11.0,100.0,8.0
2018,10,10,23,25.6,11.0,100.0,8.0
2018,10,11,0,25.6,11.0,100.0,32.0
2018,10,11,1,24.9,12.0,65.0,32.0
2018,10,11,2,24.9,12.0,65.0,31.0
2018,10,11,3,24.9,12.0,65.0,18.0
2018,10,11,4,24.2,18.0,65.0,14.0
2018,10,11,5,24.2,18.0,65.0,23.0
2018,10,11,6,24.2,18.0,65.0,22.0
2018,10,11,7,25.3,27.0,75.0,19.0
2018,10,11,8,25.3,27.0,75.0,20.0
2018,10,11,9,25.3,27.0,75.0,21.0
2018,10,11,10,29.4,29.0,85.0,22.0
2018,10,11,11,29.4,29.0,85.0,14.0
2018,10,11,12,29.4,29.0,85.0,18.0
2018,10,11,13,30.6,26.0,80.0,13.0
2018,10,11,14,30.6,26.0,80.0,9.0
2018,10,11,15,30.6,26.0,80.0,8.0
2018,10,11,16,30.5,23.0,85.0,7.0
2018,10,11,17,30.5,23.0,85.0,6.0
2018,10,11,18,30.5,23.0,85.0,10.0
2018,10,11,19,26.5,16.0,90.0,15.0
2018,10,11,20,26.5,16.0,90.0,17.0
2018,10,11,21,26.5,16.0,90.0,17.0
2018,10,11,22,25.6,15.0,90.0,19.0
2018,10,11,23,25.6,15.0,90.0,20.0
2018,10,12,0,25.6,15.0,90.0,22.0
2018,10,12,1,24.9,14.0,70.0,23.0
2018,10,12,2,24.9,14.0,70.0,22.0
2018,10,12,3,24.9,14.0,70.0,22.0
2018,10,12,4,24.4,18.0,70.0,21.0
2018,10,12,5,24.4,18.0,70.0,22.0
2018,10,12,6,24.4,18.0,70.0,21.0
2018,10,12,7,25.7,27.0,80.0,25.0
2018,10,12,8,25.7,27.0,80.0,29.0
2018,10,12,9,25.7,27.0,80.0,26.0
2018,10,12,10,29.4,32.0,85.0,35.0
2018,10,12,11,29.4,32.0,85.0,34.0
2018,10,12,12,29.4,32.0,85.0,31.0
2018,10,12,13,30.2,27.0,80.0,24.0
2018,10,12,14,30.2,27.0,80.0,14.0
2018,10,12,15,30.2,27.0,80.0,9.0
2018,10,12,16,29.7,25.0,95.0,8.0
2018,10,12,17,29.7,25.0,95.0,8.0
2018,10,12,18,29.7,25.0,95.0,9.0
2018,10,12,19,26.3,20.0,110.0,15.0
2018,10,12,20,26.3,20.0,110.0,20.0
2018,10,12,21,26.3,20.0,110.0,25.0
2018,10,12,22,25.6,16.0,120.0,29.0
2018,10,12,23,25.6,16.0,120.0,30.0
2018,10,13,0,25.6,16.0,120.0,29.0
2018,10,13,1,24.9,10.0,105.0,21.0
2018,10,13,2,24.9,10.0,105.0,15.0
2018,10,13,3,24.9,10.0,105.0,15.0
2018,10,13,4,24.2,13.0,75.0,17.0
2018,10,13,5,24.2,13.0,75.0,18.0
2018,10,13,6,24.2,13.0,75.0,18.0
2018,10,13,7,25.2,11.0,80.0,17.0
2018,10,13,8,25.2,11.0,80.0,17.0
2018,10,13,9,25.2,11.0,80.0,19.0
2018,10,13,10,30.2,13.0,85.0,21.0
2018,10,13,11,30.2,13.0,85.0,22.0
2018,10,13,12,30.2,13.0,85.0,19.0
2018,10,13,13,30.1,12.0,55.0,14.0
2018,10,13,14,30.1,12.0,55.0,10.0
2018,10,13,15,30.1,12.0,55.0,9.0
2018,10,13,16,29.8,13.0,50.0,10.0
2018,10,13,17,29.8,13.0,50.0,13.0
2018,10,13,18,29.8,13.0,50.0,13.0
2018,10,13,19,26.3,17.0,55.0,14.0
2018,10,13,20,26.3,17.0,55.0,22.0
2018,10,13,21,26.3,17.0,55.0,30.0
2018,10,13,22,25.5,18.0,55.0,33.0
2018,10,13,23,25.5,18.0,55.0,32.0
2018,10,14,0,25.5,18.0,55.0,29.0
2018,10,14,1,24.9,19.0,25.0,24.0
2018,10,14,2,24.9,19.0,25.0,24.0
2018,10,14,3,24.9,19.0,25.0,22.0
2018,10,14,4,24.4,23.0,35.0,23.0
2018,10,14,5,24.4,23.0,35.0,22.0
2018,10,14,6,24.4,23.0,35.0,22.0
2018,10,14,7,25.5,24.0,65.0,21.0
2018,10,14,8,25.5,24.0,65.0,21.0
2018,10,14,9,25.5,24.0,65.0,17.0
2018,10,14,10,29.4,24.0,80.0,15.0
2018,10,14,11,29.4,24.0,80.0,14.0
2018,10,14,12,29.4,24.0,80.0,13.0
2018,10,14,13,31.4,14.0,105.0,10.0
2018,10,14,14,31.4,14.0,105.0,9.0
2018,10,14,15,31.4,14.0,105.0,9.0
2018,10,14,16,30.4,10.0,125.0,11.0
2018,10,14,17,30.4,10.0,125.0,11.0
2018,10,14,18,30.4,10.0,125.0,12.0
2018,10,14,19,26.8,3.0,85.0,20.0
2018,10,14,20,26.8,3.0,85.0,25.0
2018,10,14,21,26.8,3.0,85.0,22.0
2018,10,14,22,25.7,4.0,100.0,20.0
2018,10,14,23,25.7,4.0,100.0,18.0
2018,10,15,0,25.7,4.0,100.0,15.0
2018,10,15,1,25.0,3.0,60.0,11.0
2018,10,15,2,25.0,3.0,60.0,14.0
2018,10,15,3,25.0,3.0,60.0,15.0
2018,10,15,4,24.6,5.0,55.0,16.0
2018,10,15,5,24.6,5.0,55.0,20.0
2018,10,15,6,24.6,5.0,55.0,18.0
2018,10,15,7,25.3,7.0,95.0,15.0
2018,10,15,8,25.3,7.0,95.0,12.0
2018,10,15,9,25.3,7.0,95.0,11.0
2018,10,15,10,29.4,11.0,95.0,12.0
2018,10,15,11,29.4,11.0,95.0,13.0
2018,10,15,12,29.4,11.0,95.0,13.0
2018,10,15,13,31.5,8.0,85.0,11.0
2018,10,15,14,31.5,8.0,85.0,9.0
2018,10,15,15,31.5,8.0,85.0,8.0
2018,10,15,16,30.5,5.0,75.0,7.0
2018,10,15,17,30.5,5.0,75.0,9.0
2018,10,15,18,30.5,5.0,75.0,10.0
2018,10,15,19,26.5,8.0,20.0,12.0
2018,10,15,20,26.5,8.0,20.0,18.0
2018,10,15,21,26.5,8.0,20.0,21.0
2018,10,15,22,25.9,11.0,45.0,22.0
2018,10,15,23,25.9,11.0,45.0,19.0
2018,10,16,0,25.9,11.0,45.0,13.0
2018,10,16,1,25.3,15.0,65.0,19.0
2018,10,16,2,25.3,15.0,65.0,18.0
2018,10,16,3,25.3,15.0,65.0,18.0
2018,10,16,4,24.8,16.0,80.0,18.0
2018,10,16,5,24.8,16.0,80.0,19.0
2018,10,16,6,24.8,16.0,80.0,18.0
2018,10,16,7,25.6,21.0,100.0,15.0
2018,10,16,8,25.6,21.0,100.0,14.0
2018,10,16,9,25.6,21.0,100.0,13.0
2018,10,16,10,30.5,20.0,100.0,13.0
2018,10,16,11,30.5,20.0,100.0,15.0
2018,10,16,12,30.5,20.0,100.0,13.0
2018,10,16,13,31.3,12.0,105.0,9.0
2018,10,16,14,31.3,12.0,105.0,3.0
2018,10,16,15,31.3,12.0,105.0,3.0
2018,10,16,16,30.0,8.0,105.0,3.0
2018,10,16,17,30.0,8.0,105.0,3.0
2018,10,16,18,30.0,8.0,105.0,2.0
2018,10,16,19,26.3,6.0,140.0,3.0
2018,10,16,20,26.3,6.0,140.0,6.0
2018,10,16,21,26.3,6.0,140.0,8.0
2018,10,16,22,25.4,6.0,145.0,8.0
2018,10,16,23,25.4,6.0,145.0,7.0
2018,10,17,0,25.4,6.0,145.0,9.0
2018,10,17,1,24.7,9.0,160.0,9.0
2018,10,17,2,24.7,9.0,160.0,11.0
2018,10,17,3,24.7,9.0,160.0,11.0
2018,10,17,4,24.2,9.0,160.0,12.0
2018,10,17,5,24.2,9.0,160.0,11.0
2018,10,17,6,24.2,9.0,160.0,10.0
2018,10,17,7,24.9,12.0,175.0,10.0
2018,10,17,8,24.9,12.0,175.0,8.0
2018,10,17,9,24.9,12.0,175.0,4.0
2018,10,17,10,29.7,12.0,205.0,4.0
2018,10,17,11,29.7,12.0,205.0,6.0
2018,10,17,12,29.7,12.0,205.0,5.0
2018,10,17,13,31.5,9.0,225.0,5.0
2018,10,17,14,31.5,9.0,225.0,4.0
2018,10,17,15,31.5,9.0,225.0,4.0
2018,10,17,16,29.5,6.0,265.0,3.0
2018,10,17,17,29.5,6.0,265.0,3.0
2018,10,17,18,29.5,6.0,265.0,3.0
2018,10,17,19,25.8,6.0,245.0,3.0
2018,10,17,20,25.8,6.0,245.0,3.0
2018,10,17,21,25.8,6.0,245.0,4.0
2018,10,17,22,25.1,9.0,285.0,10.0
2018,10,17,23,25.1,9.0,285.0,13.0
2018,10,18,0,25.1,9.0,285.0,11.0
2018,10,18,1,24.4,13.0,250.0,6.0
2018,10,18,2,24.4,13.0,250.0,7.0
2018,10,18,3,24.4,13.0,250.0,9.0
2018,10,18,4,23.7,16.0,260.0,10.0
2018,10,18,5,23.7,16.0,260.0,9.0
2018,10,18,6,23.7,16.0,260.0,9.0
2018,10,18,7,24.5,19.0,275.0,7.0
2018,10,18,8,24.5,19.0,275.0,9.0
2018,10,18,9,24.5,19.0,275.0,6.0
2018,10,18,10,29.2,20.0,285.0,5.0
2018,10,18,11,29.2,20.0,285.0,5.0
2018,10,18,12,29.2,20.0,285.0,4.0
2018,10,18,13,32.0,17.0,285.0,3.0
2018,10,18,14,32.0,17.0,285.0,2.0
2018,10,18,15,32.0,17.0,285.0,2.0
2018,10,18,16,28.9,11.0,290.0,2.0
2018,10,18,17,28.9,11.0,290.0,2.0
2018,10,18,18,28.9,11.0,290.0,3.0
2018,10,18,19,25.9,11.0,340.0,2.0
2018,10,18,20,25.9,11.0,340.0,2.0
2018,10,18,21,25.9,11.0,340.0,3.0
2018,10,18,22,25.1,9.0,350.0,6.0
2018,10,18,23,25.1,9.0,350.0,9.0
2018,10,19,0,25.1,9.0,350.0,9.0
2018,10,19,1,24.6,11.0,340.0,10.0
2018,10,19,2,24.6,11.0,340.0,10.0
2018,10,19,3,24.6,11.0,340.0,10.0
2018,10,19,4,24.0,11.0,315.0,10.0
2018,10,19,5,24.0,11.0,315.0,9.0
2018,10,19,6,24.0,11.0,315.0,10.0
2018,10,19,7,24.8,5.0,315.0,9.0
2018,10,19,8,24.8,5.0,315.0,9.0
2018,10,19,9,24.8,5.0,315.0,10.0
2018,10,19,10,29.0,5.0,335.0,8.0
2018,10,19,11,29.0,5.0,335.0,5.0
2018,10,19,12,29.0,5.0,335.0,4.0
2018,10,19,13,30.5,7.0,5.0,3.0
2018,10,19,14,30.5,7.0,5.0,2.0
2018,10,19,15,30.5,7.0,5.0,4.0
2018,10,19,16,27.9,4.0,15.0,4.0
2018,10,19,17,27.9,4.0,15.0,5.0
2018,10,19,18,27.9,4.0,15.0,7.0
2018,10,19,19,25.7,5.0,50.0,13.0
2018,10,19,20,25.7,5.0,50.0,21.0
2018,10,19,21,25.7,5.0,50.0,25.0
2018,10,19,22,25.0,8.0,40.0,24.0
2018,10,19,23,25.0,8.0,40.0,23.0
2018,10,20,0,25.0,8.0,40.0,22.0
2018,10,20,1,24.7,11.0,50.0,20.0
2018,10,20,2,24.7,11.0,50.0,18.0
2018,10,20,3,24.7,11.0,50.0,18.0
2018,10,20,4,24.2,17.0,55.0,16.0
2018,10,20,5,24.2,17.0,55.0,15.0
2018,10,20,6,24.2,17.0,55.0,13.0
2018,10,20,7,24.7,13.0,65.0,12.0
2018,10,20,8,24.7,13.0,65.0,10.0
2018,10,20,9,24.7,13.0,65.0,2.0
2018,10,20,10,24.7,6.0,50.0,2.0
2018,10,20,11,24.7,6.0,50.0,2.0
2018,10,20,12,24.7,6.0,50.0,2.0
2018,10,20,13,24.7,5.0,355.0,3.0
2018,10,20,14,24.7,5.0,355.0,3.0
2018,10,20,15,24.7,5.0,355.0,3.0
2018,10,20,16,24.7,7.0,295.0,5.0
2018,10,20,17,24.7,7.0,295.0,11.0
2018,10,20,18,24.7,7.0,295.0,14.0
2018,10,20,19,24.7,14.0,230.0,17.0
2018,10,20,20,24.7,14.0,230.0,13.0
2018,10,20,21,24.7,14.0,230.0,6.0
2018,10,20,22,24.7,15.0,245.0,6.0
2018,10,20,23,24.7,15.0,245.0,9.0
2018,10,21,0,24.7,15.0,245.0,15.0
2018,10,21,1,24.7,20.0,215.0,19.0
2018,10,21,2,24.7,20.0,215.0,21.0
2018,10,21,3,24.7,20.0,215.0,19.0
2018,10,21,4,24.7,18.0,205.0,15.0
2018,10,21,5,24.7,18.0,205.0,13.0
2018,10,21,6,24.7,18.0,205.0,17.0
2018,10,21,7,24.7,21.0,210.0,19.0
2018,10,21,8,24.7,21.0,210.0,18.0
2018,10,21,9,24.7,21.0,210.0,11.0
2018,10,21,10,24.7,17.0,210.0,6.0
2018,10,21,11,24.7,17.0,210.0,5.0
2018,10,21,12,24.7,17.0,210.0,8.0
2018,10,21,13,24.7,16.0,205.0,7.0
2018,10,21,14,24.7,16.0,205.0,5.0
2018,10,21,15,24.7,16.0,205.0,6.0
2018,10,21,16,24.7,14.0,215.0,5.0
2018,10,21,17,24.7,14.0,215.0,7.0
2018,10,21,18,24.7,14.0,215.0,4.0
2018,10,21,19,24.7,12.0,205.0,2.0
2018,10,21,20,24.7,12.0,205.0,5.0
2018,10,21,21,24.7,12.0,205.0,7.0
2018,10,21,22,24.7,7.0,185.0,5.0
2018,10,21,23,24.7,7.0,185.0,5.0
2018,10,22,0,24.7,7.0,185.0,14.0
2018,10,22,1,24.7,6.0,155.0,14.0
2018,10,22,2,24.7,6.0,155.0,11.0
2018,10,22,3,24.7,6.0,155.0,13.0
2018,10,22,4,24.7,8.0,155.0,12.0
2018,10,22,5,24.7,8.0,155.0,12.0
2018,10,22,6,24.7,8.0,155.0,16.0
2018,10,22,7,24.7,14.0,185.0,19.0
2018,10,22,8,24.7,14.0,185.0,14.0
2018,10,22,9,24.7,14.0,185.0,13.0
2018,10,22,10,24.7,13.0,180.0,18.0
2018,10,22,11,24.7,13.0,180.0,20.0
2018,10,22,12,24.7,13.0,180.0,20.0
2018,10,22,13,24.7,7.0,185.0,15.0
2018,10,22,14,24.7,7.0,185.0,8.0
2018,10,22,15,24.7,7.0,185.0,3.0
2018,10,22,16,24.7,7.0,220.0,4.0
2018,10,22,17,24.7,7.0,220.0,8.0
2018,10,22,18,24.7,7.0,220.0,9.0
2018,10,22,19,24.7,6.0,240.0,11.0
2018,10,22,20,24.7,6.0,240.0,13.0
2018,10,22,21,24.7,6.0,240.0,11.0
2018,10,22,22,24.7,1.0,220.0,10.0
2018,10,22,23,24.7,1.0,220.0,11.0
2018,10,23,0,24.7,1.0,220.0,7.0
2018,10,23,1,24.7,2.0,30.0,8.0
2018,10,23,2,24.7,2.0,30.0,6.0
2018,10,23,3,24.7,2.0,30.0,7.0
2018,10,23,4,24.7,2.0,85.0,7.0
2018,10,23,5,24.7,2.0,85.0,2.0
2018,10,23,6,24.7,2.0,85.0,2.0
2018,10,23,7,24.7,7.0,100.0,2.0
2018,10,23,8,24.7,7.0,100.0,4.0
2018,10,23,9,24.7,7.0,100.0,2.0
2018,10,23,10,24.7,7.0,130.0,2.0
2018,10,23,11,24.7,7.0,130.0,2.0
2018,10,23,12,24.7,7.0,130.0,1.0
2018,10,23,13,24.7,6.0,175.0,17.0
2018,10,23,14,24.7,6.0,175.0,7.0
2018,10,23,15,24.7,6.0,175.0,2.0
2018,10,23,16,24.7,6.0,220.0,2.0
2018,10,23,17,24.7,6.0,220.0,3.0
2018,10,23,18,24.7,6.0,220.0,3.0
2018,10,23,19,24.7,3.0,285.0,5.0
2018,10,23,20,24.7,3.0,285.0,12.0
2018,10,23,21,24.7,3.0,285.0,3.0
2018,10,23,22,24.7,3.0,315.0,1.0
2018,10,23,23,24.7,3.0,315.0,3.0
2018,10,24,0,24.7,3.0,315.0,10.0
2018,10,24,1,24.7,5.0,315.0,9.0
2018,10,24,2,24.7,5.0,315.0,13.0
2018,10,24,3,24.7,5.0,315.0,11.0
2018,10,24,4,24.7,7.0,325.0,11.0
