,date,PM2.5,date_utc,url_date,temp,wind,dir
5267,2021-02-05 11:00:00,47.0,2021-02-05 04:00:00,2021/02/05/0400Z,30.2,17,50
5268,2021-02-05 12:00:00,47.0,2021-02-05 05:00:00,2021/02/05/0500Z,31.3,16,55
5269,2021-02-05 13:00:00,46.0,2021-02-05 06:00:00,2021/02/05/0600Z,32.2,19,50
5270,2021-02-05 14:00:00,,2021-02-05 07:00:00,2021/02/05/0700Z,32.8,18,45
5271,2021-02-05 15:00:00,45.0,2021-02-05 08:00:00,2021/02/05/0800Z,33.5,17,40
5272,2021-02-05 16:00:00,45.0,2021-02-05 09:00:00,2021/02/05/0900Z,33.5,16,45
5273,2021-02-05 17:00:00,45.0,2021-02-05 10:00:00,2021/02/05/1000Z,33.1,16,45
5274,2021-02-05 18:00:00,45.0,2021-02-05 11:00:00,2021/02/05/1100Z,31.2,17,50
5275,2021-02-05 19:00:00,45.0,2021-02-05 12:00:00,2021/02/05/1200Z,29.6,17,60
5276,2021-02-05 20:00:00,45.0,2021-02-05 13:00:00,2021/02/05/1300Z,29.0,16,70
5277,2021-02-05 21:00:00,45.0,2021-02-05 14:00:00,2021/02/05/1400Z,28.2,17,90
5278,2021-02-05 22:00:00,45.0,2021-02-05 15:00:00,2021/02/05/1500Z,27.9,20,95
5279,2021-02-05 23:00:00,44.0,2021-02-05 16:00:00,2021/02/05/1600Z,27.8,22,90
5280,2021-02-06 00:00:00,44.0,2021-02-05 17:00:00,2021/02/05/1700Z,27.4,24,95
5281,2021-02-06 01:00:00,,2021-02-05 18:00:00,2021/02/05/1800Z,26.9,19,85
5282,2021-02-06 02:00:00,,2021-02-05 19:00:00,2021/02/05/1900Z,26.5,18,80
5283,2021-02-06 03:00:00,,2021-02-05 20:00:00,2021/02/05/2000Z,26.1,16,75
5284,2021-02-06 04:00:00,,2021-02-05 21:00:00,2021/02/05/2100Z,25.7,14,70
5285,2021-02-06 05:00:00,,2021-02-05 22:00:00,2021/02/05/2200Z,25.3,15,60
5286,2021-02-06 06:00:00,40.0,2021-02-05 23:00:00,2021/02/05/2300Z,24.9,15,55
5287,2021-02-06 07:00:00,40.0,2021-02-06 00:00:00,2021/02/06/0000Z,24.9,12,70
5288,2021-02-06 08:00:00,39.0,2021-02-06 01:00:00,2021/02/06/0100Z,26.3,12,65
5289,2021-02-06 09:00:00,39.0,2021-02-06 02:00:00,2021/02/06/0200Z,28.0,13,70
5290,2021-02-06 10:00:00,39.0,2021-02-06 03:00:00,2021/02/06/0300Z,29.8,13,70
5291,2021-02-06 11:00:00,39.0,2021-02-06 04:00:00,2021/02/06/0400Z,31.0,14,65
5292,2021-02-06 12:00:00,39.0,2021-02-06 05:00:00,2021/02/06/0500Z,31.7,14,80
5293,2021-02-06 13:00:00,40.0,2021-02-06 06:00:00,2021/02/06/0600Z,32.5,12,80
5294,2021-02-06 14:00:00,40.0,2021-02-06 07:00:00,2021/02/06/0700Z,32.9,12,75
5295,2021-02-06 15:00:00,40.0,2021-02-06 08:00:00,2021/02/06/0800Z,33.2,11,75
5296,2021-02-06 16:00:00,40.0,2021-02-06 09:00:00,2021/02/06/0900Z,32.9,9,70
5297,2021-02-06 17:00:00,40.0,2021-02-06 10:00:00,2021/02/06/1000Z,32.0,8,55
5298,2021-02-06 18:00:00,40.0,2021-02-06 11:00:00,2021/02/06/1100Z,30.6,8,55
5299,2021-02-06 19:00:00,40.0,2021-02-06 12:00:00,2021/02/06/1200Z,29.7,12,65
5300,2021-02-06 20:00:00,40.0,2021-02-06 13:00:00,2021/02/06/1300Z,29.1,14,60
5301,2021-02-06 21:00:00,40.0,2021-02-06 14:00:00,2021/02/06/1400Z,28.7,13,60
5302,2021-02-06 22:00:00,40.0,2021-02-06 15:00:00,2021/02/06/1500Z,28.0,13,60
5303,2021-02-06 23:00:00,40.0,2021-02-06 16:00:00,2021/02/06/1600Z,27.5,13,85
5304,2021-02-07 00:00:00,40.0,2021-02-06 17:00:00,2021/02/06/1700Z,27.1,15,95
5305,2021-02-07 01:00:00,40.0,2021-02-06 18:00:00,2021/02/06/1800Z,26.9,14,85
5306,2021-02-07 02:00:00,40.0,2021-02-06 19:00:00,2021/02/06/1900Z,26.7,15,90
5307,2021-02-07 03:00:00,39.0,2021-02-06 20:00:00,2021/02/06/2000Z,26.3,17,100
5308,2021-02-07 04:00:00,39.0,2021-02-06 21:00:00,2021/02/06/2100Z,25.9,18,110
5309,2021-02-07 05:00:00,40.0,2021-02-06 22:00:00,2021/02/06/2200Z,25.7,17,105
5310,2021-02-07 06:00:00,40.0,2021-02-06 23:00:00,2021/02/06/2300Z,25.4,16,100
5311,2021-02-07 07:00:00,40.0,2021-02-07 00:00:00,2021/02/07/0000Z,25.5,12,105
5312,2021-02-07 08:00:00,,2021-02-07 01:00:00,2021/02/07/0100Z,26.7,12,100
5313,2021-02-07 09:00:00,42.0,2021-02-07 02:00:00,2021/02/07/0200Z,28.1,12,100
5314,2021-02-07 10:00:00,42.0,2021-02-07 03:00:00,2021/02/07/0300Z,29.6,11,95
5315,2021-02-07 11:00:00,43.0,2021-02-07 04:00:00,2021/02/07/0400Z,30.7,10,95
5316,2021-02-07 12:00:00,44.0,2021-02-07 05:00:00,2021/02/07/0500Z,31.4,9,100
5317,2021-02-07 13:00:00,45.0,2021-02-07 06:00:00,2021/02/07/0600Z,32.1,8,110
5318,2021-02-07 14:00:00,45.0,2021-02-07 07:00:00,2021/02/07/0700Z,32.4,8,110
5319,2021-02-07 15:00:00,46.0,2021-02-07 08:00:00,2021/02/07/0800Z,32.2,8,115
5320,2021-02-07 16:00:00,47.0,2021-02-07 09:00:00,2021/02/07/0900Z,32.1,8,110
5321,2021-02-07 17:00:00,47.0,2021-02-07 10:00:00,2021/02/07/1000Z,31.8,9,100
5322,2021-02-07 18:00:00,47.0,2021-02-07 11:00:00,2021/02/07/1100Z,30.6,10,95
5323,2021-02-07 19:00:00,48.0,2021-02-07 12:00:00,2021/02/07/1200Z,29.1,9,100
5324,2021-02-07 20:00:00,48.0,2021-02-07 13:00:00,2021/02/07/1300Z,28.7,11,85
5325,2021-02-07 21:00:00,48.0,2021-02-07 14:00:00,2021/02/07/1400Z,28.5,13,90
5326,2021-02-07 22:00:00,48.0,2021-02-07 15:00:00,2021/02/07/1500Z,28.0,16,95
5327,2021-02-07 23:00:00,47.0,2021-02-07 16:00:00,2021/02/07/1600Z,27.6,17,95
5328,2021-02-08 00:00:00,46.0,2021-02-07 17:00:00,2021/02/07/1700Z,27.3,18,95
5329,2021-02-08 01:00:00,45.0,2021-02-07 18:00:00,2021/02/07/1800Z,27.0,14,110
5330,2021-02-08 02:00:00,44.0,2021-02-07 19:00:00,2021/02/07/1900Z,26.7,14,115
5331,2021-02-08 03:00:00,44.0,2021-02-07 20:00:00,2021/02/07/2000Z,26.6,14,115
5332,2021-02-08 04:00:00,43.0,2021-02-07 21:00:00,2021/02/07/2100Z,26.5,13,120
5333,2021-02-08 05:00:00,42.0,2021-02-07 22:00:00,2021/02/07/2200Z,26.3,12,125
5334,2021-02-08 06:00:00,41.0,2021-02-07 23:00:00,2021/02/07/2300Z,26.1,14,125
5335,2021-02-08 07:00:00,40.0,2021-02-08 00:00:00,2021/02/08/0000Z,26.2,15,130
5336,2021-02-08 08:00:00,39.0,2021-02-08 01:00:00,2021/02/08/0100Z,27.5,16,130
5337,2021-02-08 09:00:00,38.0,2021-02-08 02:00:00,2021/02/08/0200Z,29.1,16,120
5338,2021-02-08 10:00:00,37.0,2021-02-08 03:00:00,2021/02/08/0300Z,30.3,18,120
5339,2021-02-08 11:00:00,36.0,2021-02-08 04:00:00,2021/02/08/0400Z,31.0,16,125
5340,2021-02-08 12:00:00,,2021-02-08 05:00:00,2021/02/08/0500Z,31.5,14,130
5341,2021-02-08 13:00:00,35.0,2021-02-08 06:00:00,2021/02/08/0600Z,32.1,12,145
5342,2021-02-08 14:00:00,35.0,2021-02-08 07:00:00,2021/02/08/0700Z,32.4,12,150
5343,2021-02-08 15:00:00,34.0,2021-02-08 08:00:00,2021/02/08/0800Z,31.9,12,155
5344,2021-02-08 16:00:00,34.0,2021-02-08 09:00:00,2021/02/08/0900Z,32.1,14,150
5345,2021-02-08 17:00:00,34.0,2021-02-08 10:00:00,2021/02/08/1000Z,31.5,15,140
5346,2021-02-08 18:00:00,,2021-02-08 11:00:00,2021/02/08/1100Z,30.2,12,145
5347,2021-02-08 19:00:00,34.0,2021-02-08 12:00:00,2021/02/08/1200Z,29.3,10,145
5348,2021-02-08 20:00:00,33.0,2021-02-08 13:00:00,2021/02/08/1300Z,28.7,14,150
5349,2021-02-08 21:00:00,33.0,2021-02-08 14:00:00,2021/02/08/1400Z,28.6,15,150
5350,2021-02-08 22:00:00,,2021-02-08 15:00:00,2021/02/08/1500Z,28.4,15,155
5351,2021-02-08 23:00:00,32.0,2021-02-08 16:00:00,2021/02/08/1600Z,28.2,14,170
5352,2021-02-09 00:00:00,32.0,2021-02-08 17:00:00,2021/02/08/1700Z,27.9,15,185
5353,2021-02-09 01:00:00,32.0,2021-02-08 18:00:00,2021/02/08/1800Z,27.5,20,195
5354,2021-02-09 02:00:00,32.0,2021-02-08 19:00:00,2021/02/08/1900Z,27.2,20,200
5355,2021-02-09 03:00:00,32.0,2021-02-08 20:00:00,2021/02/08/2000Z,26.8,19,205
5356,2021-02-09 04:00:00,,2021-02-08 21:00:00,2021/02/08/2100Z,26.3,20,210
5357,2021-02-09 05:00:00,32.0,2021-02-08 22:00:00,2021/02/08/2200Z,25.9,19,210
5358,2021-02-09 06:00:00,,2021-02-08 23:00:00,2021/02/08/2300Z,25.4,22,205
5359,2021-02-09 07:00:00,31.0,2021-02-09 00:00:00,2021/02/09/0000Z,25.3,20,220
5360,2021-02-09 08:00:00,31.0,2021-02-09 01:00:00,2021/02/09/0100Z,25.3,20,225
5361,2021-02-09 09:00:00,31.0,2021-02-09 02:00:00,2021/02/09/0200Z,27.6,19,235
5362,2021-02-09 10:00:00,31.0,2021-02-09 03:00:00,2021/02/09/0300Z,28.8,18,240
5363,2021-02-09 11:00:00,31.0,2021-02-09 04:00:00,2021/02/09/0400Z,30.2,17,255
5364,2021-02-09 12:00:00,31.0,2021-02-09 05:00:00,2021/02/09/0500Z,31.2,16,275
5365,2021-02-09 13:00:00,32.0,2021-02-09 06:00:00,2021/02/09/0600Z,31.2,14,280
5366,2021-02-09 14:00:00,,2021-02-09 07:00:00,2021/02/09/0700Z,31.2,13,295
5367,2021-02-09 15:00:00,,2021-02-09 08:00:00,2021/02/09/0800Z,30.7,13,305
5368,2021-02-09 16:00:00,,2021-02-09 09:00:00,2021/02/09/0900Z,30.6,13,325
5369,2021-02-09 17:00:00,33.0,2021-02-09 10:00:00,2021/02/09/1000Z,29.9,13,330
5370,2021-02-09 18:00:00,33.0,2021-02-09 11:00:00,2021/02/09/1100Z,29.3,8,325
5371,2021-02-09 19:00:00,,2021-02-09 12:00:00,2021/02/09/1200Z,28.7,3,310
5372,2021-02-09 20:00:00,34.0,2021-02-09 13:00:00,2021/02/09/1300Z,28.3,2,350
5373,2021-02-09 21:00:00,35.0,2021-02-09 14:00:00,2021/02/09/1400Z,28.1,5,30
5374,2021-02-09 22:00:00,,2021-02-09 15:00:00,2021/02/09/1500Z,28.0,8,40
5375,2021-02-09 23:00:00,37.0,2021-02-09 16:00:00,2021/02/09/1600Z,27.5,11,45
5376,2021-02-10 00:00:00,38.0,2021-02-09 17:00:00,2021/02/09/1700Z,27.4,16,45
5377,2021-02-10 01:00:00,39.0,2021-02-09 18:00:00,2021/02/09/1800Z,27.0,10,35
5378,2021-02-10 02:00:00,,2021-02-09 19:00:00,2021/02/09/1900Z,26.4,10,20
5379,2021-02-10 03:00:00,,2021-02-09 20:00:00,2021/02/09/2000Z,26.0,11,15
5380,2021-02-10 04:00:00,41.0,2021-02-09 21:00:00,2021/02/09/2100Z,26.0,13,20
5381,2021-02-10 05:00:00,,2021-02-09 22:00:00,2021/02/09/2200Z,25.9,14,25
5382,2021-02-10 06:00:00,41.0,2021-02-09 23:00:00,2021/02/09/2300Z,25.3,16,30
5383,2021-02-10 07:00:00,,2021-02-10 00:00:00,2021/02/10/0000Z,25.0,15,15
5384,2021-02-10 08:00:00,41.0,2021-02-10 01:00:00,2021/02/10/0100Z,25.8,17,15
5385,2021-02-10 09:00:00,41.0,2021-02-10 02:00:00,2021/02/10/0200Z,27.0,19,15
5386,2021-02-10 10:00:00,40.0,2021-02-10 03:00:00,2021/02/10/0300Z,28.3,20,20
5387,2021-02-10 11:00:00,,2021-02-10 04:00:00,2021/02/10/0400Z,29.5,19,20
5388,2021-02-10 12:00:00,39.0,2021-02-10 05:00:00,2021/02/10/0500Z,30.4,17,25
5389,2021-02-10 13:00:00,,2021-02-10 06:00:00,2021/02/10/0600Z,30.7,17,25
5390,2021-02-10 14:00:00,37.0,2021-02-10 07:00:00,2021/02/10/0700Z,31.1,16,20
5391,2021-02-10 15:00:00,36.0,2021-02-10 08:00:00,2021/02/10/0800Z,31.8,15,20
5392,2021-02-10 16:00:00,,2021-02-10 09:00:00,2021/02/10/0900Z,31.5,14,15
5393,2021-02-10 17:00:00,34.0,2021-02-10 10:00:00,2021/02/10/1000Z,31.4,13,15
5394,2021-02-10 18:00:00,34.0,2021-02-10 11:00:00,2021/02/10/1100Z,30.1,14,20
5395,2021-02-10 19:00:00,,2021-02-10 12:00:00,2021/02/10/1200Z,29.1,10,30
5396,2021-02-10 20:00:00,31.0,2021-02-10 13:00:00,2021/02/10/1300Z,28.7,9,40
5397,2021-02-10 21:00:00,30.0,2021-02-10 14:00:00,2021/02/10/1400Z,28.4,9,40
5398,2021-02-10 22:00:00,29.0,2021-02-10 15:00:00,2021/02/10/1500Z,28.1,9,45
5399,2021-02-10 23:00:00,28.0,2021-02-10 16:00:00,2021/02/10/1600Z,27.8,7,45
5400,2021-02-11 00:00:00,28.0,2021-02-10 17:00:00,2021/02/10/1700Z,27.3,6,70
5401,2021-02-11 01:00:00,,2021-02-10 18:00:00,2021/02/10/1800Z,27.0,8,110
5402,2021-02-11 02:00:00,,2021-02-10 19:00:00,2021/02/10/1900Z,26.8,4,90
5403,2021-02-11 03:00:00,,2021-02-10 20:00:00,2021/02/10/2000Z,26.5,4,355
5404,2021-02-11 04:00:00,,2021-02-10 21:00:00,2021/02/10/2100Z,26.2,5,355
5405,2021-02-11 05:00:00,25.0,2021-02-10 22:00:00,2021/02/10/2200Z,25.7,5,10
5406,2021-02-11 06:00:00,25.0,2021-02-10 23:00:00,2021/02/10/2300Z,25.3,5,20
5407,2021-02-11 07:00:00,25.0,2021-02-11 00:00:00,2021/02/11/0000Z,25.1,6,10
5408,2021-02-11 08:00:00,25.0,2021-02-11 01:00:00,2021/02/11/0100Z,26.2,7,15
5409,2021-02-11 09:00:00,25.0,2021-02-11 02:00:00,2021/02/11/0200Z,27.6,8,5
5410,2021-02-11 10:00:00,26.0,2021-02-11 03:00:00,2021/02/11/0300Z,29.0,11,355
5411,2021-02-11 11:00:00,26.0,2021-02-11 04:00:00,2021/02/11/0400Z,30.1,12,0
5412,2021-02-11 12:00:00,26.0,2021-02-11 05:00:00,2021/02/11/0500Z,31.1,13,5
5413,2021-02-11 13:00:00,26.0,2021-02-11 06:00:00,2021/02/11/0600Z,32.0,13,5
5414,2021-02-11 14:00:00,25.0,2021-02-11 07:00:00,2021/02/11/0700Z,32.2,13,0
5415,2021-02-11 15:00:00,26.0,2021-02-11 08:00:00,2021/02/11/0800Z,32.1,13,355
5416,2021-02-11 16:00:00,25.0,2021-02-11 09:00:00,2021/02/11/0900Z,32.1,13,355
5417,2021-02-11 17:00:00,25.0,2021-02-11 10:00:00,2021/02/11/1000Z,31.7,13,355
5418,2021-02-11 18:00:00,25.0,2021-02-11 11:00:00,2021/02/11/1100Z,30.7,12,360
5419,2021-02-11 19:00:00,25.0,2021-02-11 12:00:00,2021/02/11/1200Z,30.7,10,10
5420,2021-02-11 20:00:00,25.0,2021-02-11 13:00:00,2021/02/11/1300Z,29.2,9,15
5421,2021-02-11 21:00:00,,2021-02-11 14:00:00,2021/02/11/1400Z,28.9,8,30
5422,2021-02-11 22:00:00,25.0,2021-02-11 15:00:00,2021/02/11/1500Z,28.6,8,55
5423,2021-02-11 23:00:00,25.0,2021-02-11 16:00:00,2021/02/11/1600Z,28.2,6,95
5424,2021-02-12 00:00:00,25.0,2021-02-11 17:00:00,2021/02/11/1700Z,27.7,5,145
5425,2021-02-12 01:00:00,25.0,2021-02-11 18:00:00,2021/02/11/1800Z,27.2,4,235
5426,2021-02-12 02:00:00,25.0,2021-02-11 19:00:00,2021/02/11/1900Z,26.8,5,255
5427,2021-02-12 03:00:00,25.0,2021-02-11 20:00:00,2021/02/11/2000Z,26.2,6,265
5428,2021-02-12 04:00:00,25.0,2021-02-11 21:00:00,2021/02/11/2100Z,25.9,6,285
5429,2021-02-12 05:00:00,25.0,2021-02-11 22:00:00,2021/02/11/2200Z,25.5,7,310
5430,2021-02-12 06:00:00,26.0,2021-02-11 23:00:00,2021/02/11/2300Z,25.2,9,320
5431,2021-02-12 07:00:00,26.0,2021-02-12 00:00:00,2021/02/12/0000Z,25.1,9,325
5432,2021-02-12 08:00:00,26.0,2021-02-12 01:00:00,2021/02/12/0100Z,26.3,9,335
5433,2021-02-12 09:00:00,26.0,2021-02-12 02:00:00,2021/02/12/0200Z,27.9,9,345
5434,2021-02-12 10:00:00,26.0,2021-02-12 03:00:00,2021/02/12/0300Z,29.1,10,345
5435,2021-02-12 11:00:00,26.0,2021-02-12 04:00:00,2021/02/12/0400Z,30.1,9,350
5436,2021-02-12 12:00:00,26.0,2021-02-12 05:00:00,2021/02/12/0500Z,30.9,9,350
5437,2021-02-12 13:00:00,,2021-02-12 06:00:00,2021/02/12/0600Z,31.5,8,350
5438,2021-02-12 14:00:00,25.0,2021-02-12 07:00:00,2021/02/12/0700Z,31.8,6,355
5439,2021-02-12 15:00:00,25.0,2021-02-12 08:00:00,2021/02/12/0800Z,31.9,8,5
5440,2021-02-12 16:00:00,,2021-02-12 09:00:00,2021/02/12/0900Z,31.9,8,20
5441,2021-02-12 17:00:00,26.0,2021-02-12 10:00:00,2021/02/12/1000Z,31.5,10,35
5442,2021-02-12 18:00:00,26.0,2021-02-12 11:00:00,2021/02/12/1100Z,30.4,11,50
5443,2021-02-12 19:00:00,26.0,2021-02-12 12:00:00,2021/02/12/1200Z,29.7,9,50
5444,2021-02-12 20:00:00,26.0,2021-02-12 13:00:00,2021/02/12/1300Z,29.1,8,60
5445,2021-02-12 21:00:00,,2021-02-12 14:00:00,2021/02/12/1400Z,28.6,10,70
5446,2021-02-12 22:00:00,26.0,2021-02-12 15:00:00,2021/02/12/1500Z,28.3,12,80
5447,2021-02-12 23:00:00,26.0,2021-02-12 16:00:00,2021/02/12/1600Z,27.7,13,80
5448,2021-02-13 00:00:00,26.0,2021-02-12 17:00:00,2021/02/12/1700Z,26.9,13,85
5449,2021-02-13 01:00:00,26.0,2021-02-12 18:00:00,2021/02/12/1800Z,26.5,13,100
5450,2021-02-13 02:00:00,26.0,2021-02-12 19:00:00,2021/02/12/1900Z,26.3,11,105
5451,2021-02-13 03:00:00,26.0,2021-02-12 20:00:00,2021/02/12/2000Z,26.1,9,110
5452,2021-02-13 04:00:00,26.0,2021-02-12 21:00:00,2021/02/12/2100Z,25.9,8,110
5453,2021-02-13 05:00:00,26.0,2021-02-12 22:00:00,2021/02/12/2200Z,25.8,9,110
5454,2021-02-13 06:00:00,25.0,2021-02-12 23:00:00,2021/02/12/2300Z,25.7,11,110
5455,2021-02-13 07:00:00,25.0,2021-02-13 00:00:00,2021/02/13/0000Z,25.7,6,115
5456,2021-02-13 08:00:00,25.0,2021-02-13 01:00:00,2021/02/13/0100Z,26.8,6,115
5457,2021-02-13 09:00:00,25.0,2021-02-13 02:00:00,2021/02/13/0200Z,28.1,7,115
5458,2021-02-13 10:00:00,26.0,2021-02-13 03:00:00,2021/02/13/0300Z,29.3,7,130
5459,2021-02-13 11:00:00,27.0,2021-02-13 04:00:00,2021/02/13/0400Z,30.2,6,140
5460,2021-02-13 12:00:00,27.0,2021-02-13 05:00:00,2021/02/13/0500Z,30.8,4,150
5461,2021-02-13 13:00:00,28.0,2021-02-13 06:00:00,2021/02/13/0600Z,31.4,4,155
5462,2021-02-13 14:00:00,28.0,2021-02-13 07:00:00,2021/02/13/0700Z,31.8,3,160
5463,2021-02-13 15:00:00,,2021-02-13 08:00:00,2021/02/13/0800Z,32.1,2,145
5464,2021-02-13 16:00:00,29.0,2021-02-13 09:00:00,2021/02/13/0900Z,32.1,2,115
5465,2021-02-13 17:00:00,,2021-02-13 10:00:00,2021/02/13/1000Z,31.3,4,95
5466,2021-02-13 18:00:00,30.0,2021-02-13 11:00:00,2021/02/13/1100Z,30.1,7,100
5467,2021-02-13 19:00:00,30.0,2021-02-13 12:00:00,2021/02/13/1200Z,29.1,9,105
5468,2021-02-13 20:00:00,30.0,2021-02-13 13:00:00,2021/02/13/1300Z,29.1,10,110
5469,2021-02-13 21:00:00,30.0,2021-02-13 14:00:00,2021/02/13/1400Z,28.5,10,105
5470,2021-02-13 22:00:00,29.0,2021-02-13 15:00:00,2021/02/13/1500Z,27.8,9,95
5471,2021-02-13 23:00:00,29.0,2021-02-13 16:00:00,2021/02/13/1600Z,27.3,9,100
5472,2021-02-14 00:00:00,29.0,2021-02-13 17:00:00,2021/02/13/1700Z,26.9,10,100
5473,2021-02-14 01:00:00,,2021-02-13 18:00:00,2021/02/13/1800Z,26.6,12,120
5474,2021-02-14 02:00:00,28.0,2021-02-13 19:00:00,2021/02/13/1900Z,26.4,13,115
5475,2021-02-14 03:00:00,28.0,2021-02-13 20:00:00,2021/02/13/2000Z,26.2,12,120
5476,2021-02-14 04:00:00,28.0,2021-02-13 21:00:00,2021/02/13/2100Z,26.1,11,125
5477,2021-02-14 05:00:00,28.0,2021-02-13 22:00:00,2021/02/13/2200Z,26.0,11,130
5478,2021-02-14 06:00:00,28.0,2021-02-13 23:00:00,2021/02/13/2300Z,25.9,12,135
5479,2021-02-14 07:00:00,,2021-02-14 00:00:00,2021/02/14/0000Z,26.1,14,135
5480,2021-02-14 08:00:00,28.0,2021-02-14 01:00:00,2021/02/14/0100Z,27.1,13,140
5481,2021-02-14 09:00:00,,2021-02-14 02:00:00,2021/02/14/0200Z,28.5,11,150
5482,2021-02-14 10:00:00,28.0,2021-02-14 03:00:00,2021/02/14/0300Z,29.6,8,155
5483,2021-02-14 11:00:00,28.0,2021-02-14 04:00:00,2021/02/14/0400Z,30.3,6,155
5484,2021-02-14 12:00:00,28.0,2021-02-14 05:00:00,2021/02/14/0500Z,31.0,4,140
5485,2021-02-14 13:00:00,27.0,2021-02-14 06:00:00,2021/02/14/0600Z,31.5,8,140
5486,2021-02-14 14:00:00,27.0,2021-02-14 07:00:00,2021/02/14/0700Z,31.8,7,140
5487,2021-02-14 15:00:00,,2021-02-14 08:00:00,2021/02/14/0800Z,31.8,8,130
5488,2021-02-14 16:00:00,26.0,2021-02-14 09:00:00,2021/02/14/0900Z,30.9,10,125
5489,2021-02-14 17:00:00,26.0,2021-02-14 10:00:00,2021/02/14/1000Z,30.4,13,120
5490,2021-02-14 18:00:00,26.0,2021-02-14 11:00:00,2021/02/14/1100Z,29.4,13,95
5491,2021-02-14 19:00:00,26.0,2021-02-14 12:00:00,2021/02/14/1200Z,28.5,12,75
5492,2021-02-14 20:00:00,,2021-02-14 13:00:00,2021/02/14/1300Z,28.3,11,85
5493,2021-02-14 21:00:00,25.0,2021-02-14 14:00:00,2021/02/14/1400Z,28.0,14,85
5494,2021-02-14 22:00:00,25.0,2021-02-14 15:00:00,2021/02/14/1500Z,27.3,16,85
5495,2021-02-14 23:00:00,25.0,2021-02-14 16:00:00,2021/02/14/1600Z,27.1,17,85
5496,2021-02-15 00:00:00,,2021-02-14 17:00:00,2021/02/14/1700Z,26.8,20,90
5497,2021-02-15 01:00:00,24.0,2021-02-14 18:00:00,2021/02/14/1800Z,26.5,21,110
5498,2021-02-15 02:00:00,25.0,2021-02-14 19:00:00,2021/02/14/1900Z,26.3,16,115
5499,2021-02-15 03:00:00,25.0,2021-02-14 20:00:00,2021/02/14/2000Z,26.2,12,115
5500,2021-02-15 04:00:00,,2021-02-14 21:00:00,2021/02/14/2100Z,26.1,11,120
5501,2021-02-15 05:00:00,25.0,2021-02-14 22:00:00,2021/02/14/2200Z,26.0,11,125
5502,2021-02-15 06:00:00,,2021-02-14 23:00:00,2021/02/14/2300Z,25.9,13,130
5503,2021-02-15 07:00:00,25.0,2021-02-15 00:00:00,2021/02/15/0000Z,26.2,15,145
5504,2021-02-15 08:00:00,24.0,2021-02-15 01:00:00,2021/02/15/0100Z,27.2,17,150
5505,2021-02-15 09:00:00,24.0,2021-02-15 02:00:00,2021/02/15/0200Z,28.4,16,150
5506,2021-02-15 10:00:00,,2021-02-15 03:00:00,2021/02/15/0300Z,29.6,15,150
5507,2021-02-15 11:00:00,23.0,2021-02-15 04:00:00,2021/02/15/0400Z,30.3,14,150
5508,2021-02-15 12:00:00,23.0,2021-02-15 05:00:00,2021/02/15/0500Z,30.9,13,150
5509,2021-02-15 13:00:00,23.0,2021-02-15 06:00:00,2021/02/15/0600Z,30.8,9,150
5510,2021-02-15 14:00:00,23.0,2021-02-15 07:00:00,2021/02/15/0700Z,31.2,8,150
5511,2021-02-15 15:00:00,23.0,2021-02-15 08:00:00,2021/02/15/0800Z,31.3,8,145
5512,2021-02-15 16:00:00,22.0,2021-02-15 09:00:00,2021/02/15/0900Z,31.3,8,130
5513,2021-02-15 17:00:00,23.0,2021-02-15 10:00:00,2021/02/15/1000Z,30.5,11,120
5514,2021-02-15 18:00:00,23.0,2021-02-15 11:00:00,2021/02/15/1100Z,29.3,11,95
5515,2021-02-15 19:00:00,23.0,2021-02-15 12:00:00,2021/02/15/1200Z,28.5,5,80
5516,2021-02-15 20:00:00,,2021-02-15 13:00:00,2021/02/15/1300Z,28.1,5,55
5517,2021-02-15 21:00:00,23.0,2021-02-15 14:00:00,2021/02/15/1400Z,27.6,7,60
5518,2021-02-15 22:00:00,23.0,2021-02-15 15:00:00,2021/02/15/1500Z,27.4,9,70
5519,2021-02-15 23:00:00,,2021-02-15 16:00:00,2021/02/15/1600Z,27.2,10,80
5520,2021-02-16 00:00:00,23.0,2021-02-15 17:00:00,2021/02/15/1700Z,26.9,11,95
5521,2021-02-16 01:00:00,23.0,2021-02-15 18:00:00,2021/02/15/1800Z,26.7,10,105
5522,2021-02-16 02:00:00,,2021-02-15 19:00:00,2021/02/15/1900Z,26.5,9,115
5523,2021-02-16 03:00:00,23.0,2021-02-15 20:00:00,2021/02/15/2000Z,26.4,9,135
5524,2021-02-16 04:00:00,23.0,2021-02-15 21:00:00,2021/02/15/2100Z,26.2,10,150
5525,2021-02-16 05:00:00,23.0,2021-02-15 22:00:00,2021/02/15/2200Z,26.2,12,160
5526,2021-02-16 06:00:00,23.0,2021-02-15 23:00:00,2021/02/15/2300Z,26.3,13,160
5527,2021-02-16 07:00:00,23.0,2021-02-16 00:00:00,2021/02/16/0000Z,26.3,13,150
5528,2021-02-16 08:00:00,23.0,2021-02-16 01:00:00,2021/02/16/0100Z,27.3,14,145
5529,2021-02-16 09:00:00,23.0,2021-02-16 02:00:00,2021/02/16/0200Z,28.4,13,150
5530,2021-02-16 10:00:00,23.0,2021-02-16 03:00:00,2021/02/16/0300Z,29.5,13,150
5531,2021-02-16 11:00:00,23.0,2021-02-16 04:00:00,2021/02/16/0400Z,30.2,14,155
5532,2021-02-16 12:00:00,,2021-02-16 05:00:00,2021/02/16/0500Z,30.9,13,160
