Unnamed: 0,date,PM2.5,date_utc,url_date,temp,wind
4933.0,2021-01-22 13:00:00,74.0,2021-01-22 06:00:00,2021/01/22/0600Z,31.6,305° @ 4
4934.0,2021-01-22 14:00:00,74.0,2021-01-22 07:00:00,2021/01/22/0700Z,32.1,320° @ 4
4935.0,2021-01-22 15:00:00,74.0,2021-01-22 08:00:00,2021/01/22/0800Z,32.0,320° @ 5
4936.0,2021-01-22 16:00:00,73.0,2021-01-22 09:00:00,2021/01/22/0900Z,31.7,320° @ 4
4937.0,2021-01-22 17:00:00,73.0,2021-01-22 10:00:00,2021/01/22/1000Z,31.0,320° @ 2
4938.0,2021-01-22 18:00:00,73.0,2021-01-22 11:00:00,2021/01/22/1100Z,27.0,150° @ 1
4939.0,2021-01-22 19:00:00,73.0,2021-01-22 12:00:00,2021/01/22/1200Z,25.3,80° @ 1
4940.0,2021-01-22 20:00:00,73.0,2021-01-22 13:00:00,2021/01/22/1300Z,24.5,100° @ 3
4941.0,2021-01-22 21:00:00,,2021-01-22 14:00:00,2021/01/22/1400Z,23.9,105° @ 4
4942.0,2021-01-22 22:00:00,73.0,2021-01-22 15:00:00,2021/01/22/1500Z,23.2,105° @ 6
4943.0,2021-01-22 23:00:00,74.0,2021-01-22 16:00:00,2021/01/22/1600Z,22.5,105° @ 6
4944.0,2021-01-23 00:00:00,76.0,2021-01-22 17:00:00,2021/01/22/1700Z,21.6,115° @ 4
4945.0,2021-01-23 01:00:00,76.0,2021-01-22 18:00:00,2021/01/22/1800Z,21.1,95° @ 4
4946.0,2021-01-23 02:00:00,76.0,2021-01-22 19:00:00,2021/01/22/1900Z,20.6,85° @ 4
4947.0,2021-01-23 03:00:00,77.0,2021-01-22 20:00:00,2021/01/22/2000Z,19.9,100° @ 3
4948.0,2021-01-23 04:00:00,77.0,2021-01-22 21:00:00,2021/01/22/2100Z,19.0,115° @ 2
4949.0,2021-01-23 05:00:00,78.0,2021-01-22 22:00:00,2021/01/22/2200Z,18.3,165° @ 4
4950.0,2021-01-23 06:00:00,78.0,2021-01-22 23:00:00,2021/01/22/2300Z,17.7,170° @ 6
4951.0,2021-01-23 07:00:00,77.0,2021-01-23 00:00:00,2021/01/23/0000Z,17.8,190° @ 5
4952.0,2021-01-23 08:00:00,,2021-01-23 01:00:00,2021/01/23/0100Z,20.2,180° @ 5
4953.0,2021-01-23 09:00:00,76.0,2021-01-23 02:00:00,2021/01/23/0200Z,23.0,160° @ 5
4954.0,2021-01-23 10:00:00,74.0,2021-01-23 03:00:00,2021/01/23/0300Z,25.8,150° @ 6
4955.0,2021-01-23 11:00:00,74.0,2021-01-23 04:00:00,2021/01/23/0400Z,28.4,150° @ 6
4956.0,2021-01-23 12:00:00,,2021-01-23 05:00:00,2021/01/23/0500Z,30.8,145° @ 6
4957.0,2021-01-23 13:00:00,73.0,2021-01-23 06:00:00,2021/01/23/0600Z,31.8,200° @ 3
4958.0,2021-01-23 14:00:00,73.0,2021-01-23 07:00:00,2021/01/23/0700Z,32.7,200° @ 4
4959.0,2021-01-23 15:00:00,73.0,2021-01-23 08:00:00,2021/01/23/0800Z,32.5,205° @ 6
4960.0,2021-01-23 16:00:00,,2021-01-23 09:00:00,2021/01/23/0900Z,32.2,205° @ 7
4961.0,2021-01-23 17:00:00,72.0,2021-01-23 10:00:00,2021/01/23/1000Z,31.5,200° @ 8
4962.0,2021-01-23 18:00:00,,2021-01-23 11:00:00,2021/01/23/1100Z,27.6,185° @ 9
4963.0,2021-01-23 19:00:00,72.0,2021-01-23 12:00:00,2021/01/23/1200Z,25.7,215° @ 13
4964.0,2021-01-23 20:00:00,72.0,2021-01-23 13:00:00,2021/01/23/1300Z,25.1,215° @ 16
4965.0,2021-01-23 21:00:00,,2021-01-23 14:00:00,2021/01/23/1400Z,24.8,230° @ 18
4966.0,2021-01-23 22:00:00,72.0,2021-01-23 15:00:00,2021/01/23/1500Z,24.2,250° @ 21
4967.0,2021-01-23 23:00:00,71.0,2021-01-23 16:00:00,2021/01/23/1600Z,23.4,255° @ 22
4968.0,2021-01-24 00:00:00,,2021-01-23 17:00:00,2021/01/23/1700Z,22.6,250° @ 19
4969.0,2021-01-24 01:00:00,68.0,2021-01-23 18:00:00,2021/01/23/1800Z,21.8,235° @ 12
4970.0,2021-01-24 02:00:00,66.0,2021-01-23 19:00:00,2021/01/23/1900Z,21.0,225° @ 12
4971.0,2021-01-24 03:00:00,,2021-01-23 20:00:00,2021/01/23/2000Z,21.0,205° @ 13
4972.0,2021-01-24 04:00:00,63.0,2021-01-23 21:00:00,2021/01/23/2100Z,19.9,200° @ 15
4973.0,2021-01-24 05:00:00,61.0,2021-01-23 22:00:00,2021/01/23/2200Z,19.7,200° @ 18
4974.0,2021-01-24 06:00:00,60.0,2021-01-23 23:00:00,2021/01/23/2300Z,19.3,200° @ 19
4975.0,2021-01-24 07:00:00,60.0,2021-01-24 00:00:00,2021/01/24/0000Z,20.0,245° @ 18
4976.0,2021-01-24 08:00:00,,2021-01-24 01:00:00,2021/01/24/0100Z,22.5,240° @ 18
4977.0,2021-01-24 09:00:00,61.0,2021-01-24 02:00:00,2021/01/24/0200Z,25.7,240° @ 18
4978.0,2021-01-24 10:00:00,64.0,2021-01-24 03:00:00,2021/01/24/0300Z,28.7,230° @ 20
4979.0,2021-01-24 11:00:00,65.0,2021-01-24 04:00:00,2021/01/24/0400Z,30.9,225° @ 19
4980.0,2021-01-24 12:00:00,,2021-01-24 05:00:00,2021/01/24/0500Z,31.8,225° @ 14
4981.0,2021-01-24 13:00:00,65.0,2021-01-24 06:00:00,2021/01/24/0600Z,32.7,220° @ 13
4982.0,2021-01-24 14:00:00,65.0,2021-01-24 07:00:00,2021/01/24/0700Z,33.0,225° @ 11
4983.0,2021-01-24 15:00:00,64.0,2021-01-24 08:00:00,2021/01/24/0800Z,33.3,230° @ 12
4984.0,2021-01-24 16:00:00,66.0,2021-01-24 09:00:00,2021/01/24/0900Z,33.3,235° @ 11
4985.0,2021-01-24 17:00:00,66.0,2021-01-24 10:00:00,2021/01/24/1000Z,32.9,225° @ 11
4986.0,2021-01-24 18:00:00,66.0,2021-01-24 11:00:00,2021/01/24/1100Z,29.3,215° @ 13
4987.0,2021-01-24 19:00:00,66.0,2021-01-24 12:00:00,2021/01/24/1200Z,27.6,215° @ 13
4988.0,2021-01-24 20:00:00,,2021-01-24 13:00:00,2021/01/24/1300Z,26.8,220° @ 13
4989.0,2021-01-24 21:00:00,67.0,2021-01-24 14:00:00,2021/01/24/1400Z,25.9,230° @ 14
4990.0,2021-01-24 22:00:00,66.0,2021-01-24 15:00:00,2021/01/24/1500Z,25.0,220° @ 16
4991.0,2021-01-24 23:00:00,67.0,2021-01-24 16:00:00,2021/01/24/1600Z,24.1,220° @ 18
4992.0,2021-01-25 00:00:00,67.0,2021-01-24 17:00:00,2021/01/24/1700Z,23.3,215° @ 19
4993.0,2021-01-25 01:00:00,,2021-01-24 18:00:00,2021/01/24/1800Z,23.1,210° @ 17
4994.0,2021-01-25 02:00:00,70.0,2021-01-24 19:00:00,2021/01/24/1900Z,23.1,220° @ 16
4995.0,2021-01-25 03:00:00,71.0,2021-01-24 20:00:00,2021/01/24/2000Z,23.1,225° @ 13
4996.0,2021-01-25 04:00:00,72.0,2021-01-24 21:00:00,2021/01/24/2100Z,22.1,220° @ 11
4997.0,2021-01-25 05:00:00,72.0,2021-01-24 22:00:00,2021/01/24/2200Z,22.1,220° @ 11
4998.0,2021-01-25 06:00:00,73.0,2021-01-24 23:00:00,2021/01/24/2300Z,21.5,220° @ 10
4999.0,2021-01-25 07:00:00,73.0,2021-01-25 00:00:00,2021/01/25/0000Z,21.8,240° @ 11
5000.0,2021-01-25 08:00:00,,2021-01-25 01:00:00,2021/01/25/0100Z,24.1,235° @ 10
5001.0,2021-01-25 09:00:00,74.0,2021-01-25 02:00:00,2021/01/25/0200Z,26.9,230° @ 10
5002.0,2021-01-25 10:00:00,73.0,2021-01-25 03:00:00,2021/01/25/0300Z,29.3,230° @ 10
5003.0,2021-01-25 11:00:00,74.0,2021-01-25 04:00:00,2021/01/25/0400Z,31.3,235° @ 10
5004.0,2021-01-25 12:00:00,,2021-01-25 05:00:00,2021/01/25/0500Z,32.7,225° @ 8
5005.0,2021-01-25 13:00:00,75.0,2021-01-25 06:00:00,2021/01/25/0600Z,33.7,235° @ 4
5006.0,2021-01-25 14:00:00,75.0,2021-01-25 07:00:00,2021/01/25/0700Z,34.5,250° @ 3
5007.0,2021-01-25 15:00:00,76.0,2021-01-25 08:00:00,2021/01/25/0800Z,34.6,275° @ 3
5008.0,2021-01-25 16:00:00,,2021-01-25 09:00:00,2021/01/25/0900Z,34.3,285° @ 2
5009.0,2021-01-25 17:00:00,76.0,2021-01-25 10:00:00,2021/01/25/1000Z,33.8,5° @ 1
5010.0,2021-01-25 18:00:00,76.0,2021-01-25 11:00:00,2021/01/25/1100Z,30.2,50° @ 4
5011.0,2021-01-25 19:00:00,77.0,2021-01-25 12:00:00,2021/01/25/1200Z,30.2,40° @ 6
5012.0,2021-01-25 20:00:00,,2021-01-25 13:00:00,2021/01/25/1300Z,27.4,40° @ 7
5013.0,2021-01-25 21:00:00,77.0,2021-01-25 14:00:00,2021/01/25/1400Z,26.5,45° @ 7
5014.0,2021-01-25 22:00:00,77.0,2021-01-25 15:00:00,2021/01/25/1500Z,25.9,60° @ 6
5015.0,2021-01-25 23:00:00,77.0,2021-01-25 16:00:00,2021/01/25/1600Z,25.5,85° @ 6
5016.0,2021-01-26 00:00:00,77.0,2021-01-25 17:00:00,2021/01/25/1700Z,25.0,115° @ 6
5017.0,2021-01-26 01:00:00,76.0,2021-01-25 18:00:00,2021/01/25/1800Z,24.2,125° @ 4
5018.0,2021-01-26 02:00:00,76.0,2021-01-25 19:00:00,2021/01/25/1900Z,24.0,115° @ 7
5019.0,2021-01-26 03:00:00,76.0,2021-01-25 20:00:00,2021/01/25/2000Z,23.5,125° @ 5
5020.0,2021-01-26 04:00:00,76.0,2021-01-25 21:00:00,2021/01/25/2100Z,22.4,125° @ 5
5021.0,2021-01-26 05:00:00,76.0,2021-01-25 22:00:00,2021/01/25/2200Z,21.1,140° @ 4
5022.0,2021-01-26 06:00:00,76.0,2021-01-25 23:00:00,2021/01/25/2300Z,20.1,135° @ 5
5023.0,2021-01-26 07:00:00,74.0,2021-01-26 00:00:00,2021/01/26/0000Z,19.8,5° @ 4
5024.0,2021-01-26 08:00:00,,2021-01-26 01:00:00,2021/01/26/0100Z,22.1,20° @ 6
5025.0,2021-01-26 09:00:00,70.0,2021-01-26 02:00:00,2021/01/26/0200Z,24.6,25° @ 8
5026.0,2021-01-26 10:00:00,67.0,2021-01-26 03:00:00,2021/01/26/0300Z,27.1,30° @ 9
5027.0,2021-01-26 11:00:00,65.0,2021-01-26 04:00:00,2021/01/26/0400Z,29.3,40° @ 12
5028.0,2021-01-26 12:00:00,,2021-01-26 05:00:00,2021/01/26/0500Z,30.9,50° @ 14
5029.0,2021-01-26 13:00:00,62.0,2021-01-26 06:00:00,2021/01/26/0600Z,31.8,60° @ 11
5030.0,2021-01-26 14:00:00,61.0,2021-01-26 07:00:00,2021/01/26/0700Z,32.7,55° @ 10
5031.0,2021-01-26 15:00:00,,2021-01-26 08:00:00,2021/01/26/0800Z,33.2,55° @ 10
5032.0,2021-01-26 16:00:00,60.0,2021-01-26 09:00:00,2021/01/26/0900Z,33.2,55° @ 10
5033.0,2021-01-26 17:00:00,60.0,2021-01-26 10:00:00,2021/01/26/1000Z,32.8,70° @ 10
5034.0,2021-01-26 18:00:00,59.0,2021-01-26 11:00:00,2021/01/26/1100Z,29.1,80° @ 11
5035.0,2021-01-26 19:00:00,59.0,2021-01-26 12:00:00,2021/01/26/1200Z,26.7,65° @ 12
5036.0,2021-01-26 20:00:00,,2021-01-26 13:00:00,2021/01/26/1300Z,25.8,65° @ 12
5037.0,2021-01-26 21:00:00,57.0,2021-01-26 14:00:00,2021/01/26/1400Z,25.0,65° @ 13
5038.0,2021-01-26 22:00:00,56.0,2021-01-26 15:00:00,2021/01/26/1500Z,24.1,75° @ 12
5039.0,2021-01-26 23:00:00,55.0,2021-01-26 16:00:00,2021/01/26/1600Z,24.1,65° @ 7
5040.0,2021-01-27 00:00:00,,2021-01-26 17:00:00,2021/01/26/1700Z,22.2,35° @ 5
5041.0,2021-01-27 01:00:00,53.0,2021-01-26 18:00:00,2021/01/26/1800Z,21.2,10° @ 6
5042.0,2021-01-27 02:00:00,52.0,2021-01-26 19:00:00,2021/01/26/1900Z,21.1,5° @ 9
5043.0,2021-01-27 03:00:00,,2021-01-26 20:00:00,2021/01/26/2000Z,20.8,10° @ 10
5044.0,2021-01-27 04:00:00,50.0,2021-01-26 21:00:00,2021/01/26/2100Z,20.8,15° @ 11
5045.0,2021-01-27 05:00:00,48.0,2021-01-26 22:00:00,2021/01/26/2200Z,20.7,25° @ 9
5046.0,2021-01-27 06:00:00,47.0,2021-01-26 23:00:00,2021/01/26/2300Z,20.5,40° @ 8
5047.0,2021-01-27 07:00:00,46.0,2021-01-27 00:00:00,2021/01/27/0000Z,19.0,10° @ 10
5048.0,2021-01-27 08:00:00,46.0,2021-01-27 01:00:00,2021/01/27/0100Z,21.1,10° @ 10
5049.0,2021-01-27 09:00:00,,2021-01-27 02:00:00,2021/01/27/0200Z,23.7,25° @ 12
5050.0,2021-01-27 10:00:00,44.0,2021-01-27 03:00:00,2021/01/27/0300Z,26.4,30° @ 14
5051.0,2021-01-27 11:00:00,44.0,2021-01-27 04:00:00,2021/01/27/0400Z,28.6,35° @ 14
5052.0,2021-01-27 12:00:00,,2021-01-27 05:00:00,2021/01/27/0500Z,30.5,45° @ 13
5053.0,2021-01-27 13:00:00,44.0,2021-01-27 06:00:00,2021/01/27/0600Z,32.2,60° @ 6
5054.0,2021-01-27 14:00:00,44.0,2021-01-27 07:00:00,2021/01/27/0700Z,33.1,45° @ 6
5055.0,2021-01-27 15:00:00,45.0,2021-01-27 08:00:00,2021/01/27/0800Z,33.4,40° @ 6
5056.0,2021-01-27 16:00:00,45.0,2021-01-27 09:00:00,2021/01/27/0900Z,33.2,35° @ 5
5057.0,2021-01-27 17:00:00,,2021-01-27 10:00:00,2021/01/27/1000Z,32.6,40° @ 6
5058.0,2021-01-27 18:00:00,45.0,2021-01-27 11:00:00,2021/01/27/1100Z,29.2,55° @ 6
5059.0,2021-01-27 19:00:00,44.0,2021-01-27 12:00:00,2021/01/27/1200Z,27.4,55° @ 6
5060.0,2021-01-27 20:00:00,44.0,2021-01-27 13:00:00,2021/01/27/1300Z,26.6,125° @ 8
5061.0,2021-01-27 21:00:00,45.0,2021-01-27 14:00:00,2021/01/27/1400Z,25.9,125° @ 10
5062.0,2021-01-27 22:00:00,46.0,2021-01-27 15:00:00,2021/01/27/1500Z,25.2,130° @ 10
5063.0,2021-01-27 23:00:00,,2021-01-27 16:00:00,2021/01/27/1600Z,24.7,125° @ 8
5064.0,2021-01-28 00:00:00,47.0,2021-01-27 17:00:00,2021/01/27/1700Z,24.3,120° @ 8
5065.0,2021-01-28 01:00:00,48.0,2021-01-27 18:00:00,2021/01/27/1800Z,23.5,100° @ 4
5066.0,2021-01-28 02:00:00,48.0,2021-01-27 19:00:00,2021/01/27/1900Z,22.3,0° @ 2
5067.0,2021-01-28 03:00:00,49.0,2021-01-27 20:00:00,2021/01/27/2000Z,21.5,355° @ 4
5068.0,2021-01-28 04:00:00,,2021-01-27 21:00:00,2021/01/27/2100Z,20.9,15° @ 5
5069.0,2021-01-28 05:00:00,52.0,2021-01-27 22:00:00,2021/01/27/2200Z,20.3,40° @ 6
5070.0,2021-01-28 06:00:00,52.0,2021-01-27 23:00:00,2021/01/27/2300Z,19.9,40° @ 9
5071.0,2021-01-28 07:00:00,53.0,2021-01-28 00:00:00,2021/01/28/0000Z,20.1,15° @ 16
5072.0,2021-01-28 08:00:00,,2021-01-28 01:00:00,2021/01/28/0100Z,22.5,20° @ 17
5073.0,2021-01-28 09:00:00,53.0,2021-01-28 02:00:00,2021/01/28/0200Z,25.3,30° @ 18
5074.0,2021-01-28 10:00:00,54.0,2021-01-28 03:00:00,2021/01/28/0300Z,27.8,40° @ 18
5075.0,2021-01-28 11:00:00,,2021-01-28 04:00:00,2021/01/28/0400Z,29.9,45° @ 18
5076.0,2021-01-28 12:00:00,54.0,2021-01-28 05:00:00,2021/01/28/0500Z,31.3,55° @ 19
5077.0,2021-01-28 13:00:00,,2021-01-28 06:00:00,2021/01/28/0600Z,31.3,50° @ 17
5078.0,2021-01-28 14:00:00,53.0,2021-01-28 07:00:00,2021/01/28/0700Z,33.5,55° @ 17
5079.0,2021-01-28 15:00:00,52.0,2021-01-28 08:00:00,2021/01/28/0800Z,33.5,55° @ 19
5080.0,2021-01-28 16:00:00,52.0,2021-01-28 09:00:00,2021/01/28/0900Z,33.3,60° @ 21
5081.0,2021-01-28 17:00:00,,2021-01-28 10:00:00,2021/01/28/1000Z,32.3,65° @ 25
5082.0,2021-01-28 18:00:00,51.0,2021-01-28 11:00:00,2021/01/28/1100Z,29.2,70° @ 27
5083.0,2021-01-28 19:00:00,51.0,2021-01-28 12:00:00,2021/01/28/1200Z,26.5,60° @ 24
5084.0,2021-01-28 20:00:00,50.0,2021-01-28 13:00:00,2021/01/28/1300Z,25.6,55° @ 20
5085.0,2021-01-28 21:00:00,48.0,2021-01-28 14:00:00,2021/01/28/1400Z,24.3,40° @ 18
5086.0,2021-01-28 22:00:00,,2021-01-28 15:00:00,2021/01/28/1500Z,24.3,40° @ 16
5087.0,2021-01-28 23:00:00,43.0,2021-01-28 16:00:00,2021/01/28/1600Z,21.7,50° @ 17
5088.0,2021-01-29 00:00:00,,2021-01-28 17:00:00,2021/01/28/1700Z,20.8,60° @ 19
5089.0,2021-01-29 01:00:00,39.0,2021-01-28 18:00:00,2021/01/28/1800Z,19.8,70° @ 20
5090.0,2021-01-29 02:00:00,37.0,2021-01-28 19:00:00,2021/01/28/1900Z,18.9,80° @ 21
5091.0,2021-01-29 03:00:00,35.0,2021-01-28 20:00:00,2021/01/28/2000Z,18.2,80° @ 19
5092.0,2021-01-29 04:00:00,33.0,2021-01-28 21:00:00,2021/01/28/2100Z,17.6,80° @ 22
5093.0,2021-01-29 05:00:00,31.0,2021-01-28 22:00:00,2021/01/28/2200Z,17.2,85° @ 25
5094.0,2021-01-29 06:00:00,30.0,2021-01-28 23:00:00,2021/01/28/2300Z,16.9,85° @ 27
5095.0,2021-01-29 07:00:00,30.0,2021-01-29 00:00:00,2021/01/29/0000Z,16.8,70° @ 28
5096.0,2021-01-29 08:00:00,,2021-01-29 01:00:00,2021/01/29/0100Z,19.4,75° @ 30
5097.0,2021-01-29 09:00:00,30.0,2021-01-29 02:00:00,2021/01/29/0200Z,21.8,75° @ 30
5098.0,2021-01-29 10:00:00,30.0,2021-01-29 03:00:00,2021/01/29/0300Z,24.3,80° @ 30
5099.0,2021-01-29 11:00:00,30.0,2021-01-29 04:00:00,2021/01/29/0400Z,26.5,85° @ 31
5100.0,2021-01-29 12:00:00,30.0,2021-01-29 05:00:00,2021/01/29/0500Z,28.2,85° @ 28
5101.0,2021-01-29 13:00:00,,2021-01-29 06:00:00,2021/01/29/0600Z,28.9,75° @ 18
5102.0,2021-01-29 14:00:00,,2021-01-29 07:00:00,2021/01/29/0700Z,29.6,75° @ 17
5103.0,2021-01-29 15:00:00,31.0,2021-01-29 08:00:00,2021/01/29/0800Z,30.2,75° @ 17
5104.0,2021-01-29 16:00:00,31.0,2021-01-29 09:00:00,2021/01/29/0900Z,30.3,75° @ 16
5105.0,2021-01-29 17:00:00,31.0,2021-01-29 10:00:00,2021/01/29/1000Z,29.7,80° @ 17
5106.0,2021-01-29 18:00:00,31.0,2021-01-29 11:00:00,2021/01/29/1100Z,26.8,85° @ 18
5107.0,2021-01-29 19:00:00,31.0,2021-01-29 12:00:00,2021/01/29/1200Z,24.3,80° @ 17
5108.0,2021-01-29 20:00:00,31.0,2021-01-29 13:00:00,2021/01/29/1300Z,24.3,70° @ 15
5109.0,2021-01-29 21:00:00,32.0,2021-01-29 14:00:00,2021/01/29/1400Z,22.5,65° @ 10
5110.0,2021-01-29 22:00:00,33.0,2021-01-29 15:00:00,2021/01/29/1500Z,22.1,40° @ 9
5111.0,2021-01-29 23:00:00,34.0,2021-01-29 16:00:00,2021/01/29/1600Z,21.2,15° @ 10
5112.0,2021-01-30 00:00:00,,2021-01-29 17:00:00,2021/01/29/1700Z,20.3,5° @ 11
5113.0,2021-01-30 01:00:00,35.0,2021-01-29 18:00:00,2021/01/29/1800Z,18.9,25° @ 9
5114.0,2021-01-30 02:00:00,36.0,2021-01-29 19:00:00,2021/01/29/1900Z,18.0,25° @ 11
5115.0,2021-01-30 03:00:00,,2021-01-29 20:00:00,2021/01/29/2000Z,17.3,30° @ 13
5116.0,2021-01-30 04:00:00,37.0,2021-01-29 21:00:00,2021/01/29/2100Z,16.7,40° @ 13
5117.0,2021-01-30 05:00:00,37.0,2021-01-29 22:00:00,2021/01/29/2200Z,16.1,40° @ 14
5118.0,2021-01-30 06:00:00,,2021-01-29 23:00:00,2021/01/29/2300Z,15.9,50° @ 14
5119.0,2021-01-30 07:00:00,38.0,2021-01-30 00:00:00,2021/01/30/0000Z,16.3,65° @ 14
5120.0,2021-01-30 08:00:00,38.0,2021-01-30 01:00:00,2021/01/30/0100Z,18.7,75° @ 15
5121.0,2021-01-30 09:00:00,38.0,2021-01-30 02:00:00,2021/01/30/0200Z,21.5,80° @ 17
5122.0,2021-01-30 10:00:00,38.0,2021-01-30 03:00:00,2021/01/30/0300Z,24.2,80° @ 19
5123.0,2021-01-30 11:00:00,39.0,2021-01-30 04:00:00,2021/01/30/0400Z,26.4,80° @ 19
5124.0,2021-01-30 12:00:00,39.0,2021-01-30 05:00:00,2021/01/30/0500Z,28.2,80° @ 19
5125.0,2021-01-30 13:00:00,39.0,2021-01-30 06:00:00,2021/01/30/0600Z,29.0,70° @ 15
5126.0,2021-01-30 14:00:00,40.0,2021-01-30 07:00:00,2021/01/30/0700Z,29.9,70° @ 14
5127.0,2021-01-30 15:00:00,40.0,2021-01-30 08:00:00,2021/01/30/0800Z,30.4,65° @ 13
5128.0,2021-01-30 16:00:00,,2021-01-30 09:00:00,2021/01/30/0900Z,30.4,60° @ 13
5129.0,2021-01-30 17:00:00,41.0,2021-01-30 10:00:00,2021/01/30/1000Z,30.0,65° @ 13
5130.0,2021-01-30 18:00:00,41.0,2021-01-30 11:00:00,2021/01/30/1100Z,27.2,70° @ 14
5131.0,2021-01-30 19:00:00,41.0,2021-01-30 12:00:00,2021/01/30/1200Z,25.1,75° @ 19
5132.0,2021-01-30 20:00:00,41.0,2021-01-30 13:00:00,2021/01/30/1300Z,24.4,75° @ 23
5133.0,2021-01-30 21:00:00,40.0,2021-01-30 14:00:00,2021/01/30/1400Z,23.8,85° @ 24
5134.0,2021-01-30 22:00:00,40.0,2021-01-30 15:00:00,2021/01/30/1500Z,23.0,90° @ 18
5135.0,2021-01-30 23:00:00,41.0,2021-01-30 16:00:00,2021/01/30/1600Z,22.0,85° @ 12
5136.0,2021-01-31 00:00:00,42.0,2021-01-30 17:00:00,2021/01/30/1700Z,20.8,65° @ 8
5137.0,2021-01-31 01:00:00,43.0,2021-01-30 18:00:00,2021/01/30/1800Z,19.8,50° @ 11
5138.0,2021-01-31 02:00:00,,2021-01-30 19:00:00,2021/01/30/1900Z,19.1,50° @ 11
5139.0,2021-01-31 03:00:00,43.0,2021-01-30 20:00:00,2021/01/30/2000Z,18.6,45° @ 14
5140.0,2021-01-31 04:00:00,43.0,2021-01-30 21:00:00,2021/01/30/2100Z,18.5,45° @ 18
5141.0,2021-01-31 05:00:00,42.0,2021-01-30 22:00:00,2021/01/30/2200Z,18.3,45° @ 22
5142.0,2021-01-31 06:00:00,,2021-01-30 23:00:00,2021/01/30/2300Z,18.0,50° @ 24
5143.0,2021-01-31 07:00:00,42.0,2021-01-31 00:00:00,2021/01/31/0000Z,18.2,60° @ 18
5144.0,2021-01-31 08:00:00,42.0,2021-01-31 01:00:00,2021/01/31/0100Z,20.9,65° @ 19
5145.0,2021-01-31 09:00:00,42.0,2021-01-31 02:00:00,2021/01/31/0200Z,23.4,80° @ 20
5146.0,2021-01-31 10:00:00,41.0,2021-01-31 03:00:00,2021/01/31/0300Z,25.8,90° @ 21
5147.0,2021-01-31 11:00:00,41.0,2021-01-31 04:00:00,2021/01/31/0400Z,27.7,95° @ 22
5148.0,2021-01-31 12:00:00,40.0,2021-01-31 05:00:00,2021/01/31/0500Z,29.4,95° @ 20
5149.0,2021-01-31 13:00:00,40.0,2021-01-31 06:00:00,2021/01/31/0600Z,30.0,100° @ 14
5150.0,2021-01-31 14:00:00,39.0,2021-01-31 07:00:00,2021/01/31/0700Z,30.6,95° @ 12
5151.0,2021-01-31 15:00:00,39.0,2021-01-31 08:00:00,2021/01/31/0800Z,31.0,95° @ 11
5152.0,2021-01-31 16:00:00,38.0,2021-01-31 09:00:00,2021/01/31/0900Z,31.2,100° @ 11
5153.0,2021-01-31 17:00:00,38.0,2021-01-31 10:00:00,2021/01/31/1000Z,30.8,100° @ 11
5154.0,2021-01-31 18:00:00,38.0,2021-01-31 11:00:00,2021/01/31/1100Z,27.8,95° @ 11
5155.0,2021-01-31 19:00:00,38.0,2021-01-31 12:00:00,2021/01/31/1200Z,25.6,95° @ 11
5156.0,2021-01-31 20:00:00,37.0,2021-01-31 13:00:00,2021/01/31/1300Z,25.0,95° @ 11
5157.0,2021-01-31 21:00:00,37.0,2021-01-31 14:00:00,2021/01/31/1400Z,24.4,95° @ 12
5158.0,2021-01-31 22:00:00,37.0,2021-01-31 15:00:00,2021/01/31/1500Z,23.9,100° @ 14
5159.0,2021-01-31 23:00:00,37.0,2021-01-31 16:00:00,2021/01/31/1600Z,23.2,90° @ 10
5160.0,2021-02-01 00:00:00,37.0,2021-01-31 17:00:00,2021/01/31/1700Z,22.1,75° @ 6
5161.0,2021-02-01 01:00:00,36.0,2021-01-31 18:00:00,2021/01/31/1800Z,21.2,100° @ 5
5162.0,2021-02-01 02:00:00,37.0,2021-01-31 19:00:00,2021/01/31/1900Z,20.2,60° @ 3
5163.0,2021-02-01 03:00:00,38.0,2021-01-31 20:00:00,2021/01/31/2000Z,19.5,15° @ 4
5164.0,2021-02-01 04:00:00,37.0,2021-01-31 21:00:00,2021/01/31/2100Z,19.0,20° @ 7
5165.0,2021-02-01 05:00:00,,2021-01-31 22:00:00,2021/01/31/2200Z,18.5,15° @ 9
5166.0,2021-02-01 06:00:00,37.0,2021-01-31 23:00:00,2021/01/31/2300Z,18.0,15° @ 11
5167.0,2021-02-01 07:00:00,37.0,2021-02-01 00:00:00,2021/02/01/0000Z,18.4,10° @ 12
5168.0,2021-02-01 08:00:00,36.0,2021-02-01 01:00:00,2021/02/01/0100Z,20.7,15° @ 13
5169.0,2021-02-01 09:00:00,35.0,2021-02-01 02:00:00,2021/02/01/0200Z,23.6,20° @ 12
5170.0,2021-02-01 10:00:00,35.0,2021-02-01 03:00:00,2021/02/01/0300Z,26.3,25° @ 11
5171.0,2021-02-01 11:00:00,35.0,2021-02-01 04:00:00,2021/02/01/0400Z,28.4,35° @ 10
5172.0,2021-02-01 12:00:00,,2021-02-01 05:00:00,2021/02/01/0500Z,29.9,60° @ 10
5173.0,2021-02-01 13:00:00,35.0,2021-02-01 06:00:00,2021/02/01/0600Z,31.4,35° @ 9
5174.0,2021-02-01 14:00:00,,2021-02-01 07:00:00,2021/02/01/0700Z,32.2,30° @ 9
5175.0,2021-02-01 15:00:00,35.0,2021-02-01 08:00:00,2021/02/01/0800Z,32.6,25° @ 8
