id,Predicted
774,11.29428
775,13.167584
776,19.422869
777,21.238523
778,19.326885
779,12.756248
780,19.85908
781,12.953907
782,11.1517315
783,11.00189
784,14.078083
785,11.29428
786,13.167584
787,19.422869
788,21.238523
789,19.326885
790,12.756248
791,22.160213
792,12.953907
793,11.1517315
794,11.00189
795,14.078083
796,11.29428
797,13.167584
798,19.422869
799,21.238523
800,19.326885
801,12.756248
802,22.160213
803,20.585175
804,11.1517315
805,11.00189
806,14.078083
807,11.29428
808,13.167584
809,19.422869
810,21.238523
811,19.326885
812,12.756248
813,22.160213
814,20.585175
815,9.169698
816,11.00189
817,14.078083
818,11.29428
819,13.167584
820,19.422869
821,21.238523
822,19.326885
823,12.756248
824,22.160213
825,20.585175
826,9.169698
827,21.725641
828,14.078083
829,11.29428
830,13.167584
831,19.422869
832,21.238523
833,19.326885
834,12.756248
835,22.160213
836,20.585175
837,9.169698
838,21.725641
839,31.05872
840,11.29428
841,13.167584
842,19.422869
843,21.238523
844,19.326885
845,12.756248
846,22.160213
847,20.585175
848,9.169698
849,21.725641
850,31.05872
851,21.586569
852,13.167584
853,19.422869
854,21.238523
855,19.326885
856,12.756248
857,22.160213
858,20.585175
859,9.169698
860,21.725641
861,31.05872
862,21.586569
863,14.280823
864,19.422869
865,21.238523
866,19.326885
867,12.756248
868,22.160213
869,20.585175
870,9.169698
871,21.725641
872,31.05872
873,21.586569
874,14.280823
875,13.247349
876,21.238523
877,19.326885
878,12.756248
879,22.160213
880,20.585175
881,9.169698
882,21.725641
883,31.05872
884,21.586569
885,14.280823
886,13.247349
887,21.977165
888,19.326885
889,12.756248
890,22.160213
891,20.585175
892,9.169698
893,21.725641
894,31.05872
895,21.586569
896,14.280823
897,13.247349
898,21.977165
899,13.977218
900,12.756248
901,22.160213
902,20.585175
903,9.169698
904,21.725641
905,31.05872
906,21.586569
907,14.280823
908,13.247349
909,21.977165
910,13.977218
911,8.9697
912,22.160213
913,20.585175
914,9.169698
915,21.725641
916,31.05872
917,21.586569
918,14.280823
919,13.247349
920,21.977165
921,13.977218
922,8.9697
923,12.628632
924,20.585175
925,9.169698
926,21.725641
927,31.05872
928,21.586569
929,14.280823
930,13.247349
931,21.977165
932,13.977218
933,8.9697
934,12.628632
935,19.15638
936,9.169698
937,21.725641
938,31.05872
939,21.586569
940,14.280823
941,13.247349
942,21.977165
943,13.977218
944,8.9697
945,12.628632
946,19.15638
947,17.919409
948,21.725641
949,31.05872
950,21.586569
951,14.280823
952,13.247349
953,21.977165
954,13.977218
955,8.9697
956,12.628632
957,19.15638
958,17.919409
959,15.493095
960,31.05872
961,21.586569
962,14.280823
963,13.247349
964,21.977165
965,13.977218
966,8.9697
967,12.628632
968,19.15638
969,17.919409
970,15.493095
971,24.499
972,21.586569
973,14.280823
974,13.247349
975,21.977165
976,13.977218
977,8.9697
978,12.628632
979,19.15638
980,17.919409
981,15.493095
982,24.499
983,19.184225
984,14.280823
985,13.247349
986,21.977165
987,13.977218
988,8.9697
989,12.628632
990,19.15638
991,17.919409
992,15.493095
993,24.499
994,19.184225
995,19.716986
996,13.247349
997,21.977165
998,13.977218
999,8.9697
1000,12.628632
1001,19.15638
1002,17.919409
1003,15.493095
1004,24.499
1005,19.184225
1006,19.716986
1007,11.851985
1008,21.977165
1009,13.977218
1010,8.9697
1011,12.628632
1012,19.15638
1013,17.919409
1014,15.493095
1015,24.499
1016,19.184225
1017,19.716986
1018,11.851985
1019,18.511703
1020,13.977218
1021,8.9697
1022,12.628632
1023,19.15638
1024,17.919409
1025,15.493095
1026,24.499
1027,19.184225
1028,19.716986
1029,11.851985
1030,18.511703
1031,23.472977
1032,8.9697
1033,12.628632
1034,19.15638
1035,17.919409
1036,15.493095
1037,24.499
1038,19.184225
1039,19.716986
1040,11.851985
1041,18.511703
1042,23.472977
1043,14.903294
1044,12.628632
1045,19.15638
1046,17.919409
1047,15.493095
1048,24.499
1049,19.184225
1050,19.716986
1051,11.851985
1052,18.511703
1053,23.472977
1054,14.903294
1055,11.270926
1056,19.15638
1057,17.919409
1058,15.493095
1059,24.499
1060,19.184225
1061,19.716986
1062,11.851985
1063,18.511703
1064,23.472977
1065,14.903294
1066,11.270926
1067,10.49713
1068,17.919409
1069,15.493095
1070,24.499
1071,19.184225
1072,19.716986
1073,11.851985
1074,18.511703
1075,23.472977
1076,14.903294
1077,11.270926
1078,10.49713
1079,13.463147
1080,15.493095
1081,24.499
1082,19.184225
1083,19.716986
1084,11.851985
1085,18.511703
1086,23.472977
1087,14.903294
1088,11.270926
1089,10.49713
1090,13.463147
1091,12.548838
1092,24.499
1093,19.184225
1094,19.716986
1095,11.851985
1096,18.511703
1097,23.472977
1098,14.903294
1099,11.270926
1100,10.49713
1101,13.463147
1102,12.548838
1103,8.956106
1104,19.184225
1105,19.716986
1106,11.851985
1107,18.511703
1108,23.472977
1109,14.903294
1110,11.270926
1111,10.49713
1112,13.463147
1113,12.548838
1114,8.956106
1115,8.737846
1116,19.716986
1117,11.851985
1118,18.511703
1119,23.472977
1120,14.903294
1121,11.270926
1122,10.49713
1123,13.463147
1124,12.548838
1125,8.956106
1126,8.737846
1127,13.866263
1128,11.851985
1129,18.511703
1130,23.472977
1131,14.903294
1132,11.270926
1133,10.49713
1134,13.463147
1135,12.548838
1136,8.956106
1137,8.737846
1138,13.866263
1139,12.133371
1140,18.511703
1141,23.472977
1142,14.903294
1143,11.270926
1144,10.49713
1145,13.463147
1146,12.548838
1147,8.956106
1148,8.737846
1149,13.866263
1150,12.133371
1151,12.04099
1152,23.472977
1153,14.903294
1154,11.270926
1155,10.49713
1156,13.463147
1157,12.548838
1158,8.956106
1159,8.737846
1160,13.866263
1161,12.133371
1162,12.04099
1163,14.776107
1164,14.903294
1165,11.270926
1166,10.49713
1167,13.463147
1168,12.548838
1169,8.956106
1170,8.737846
1171,13.866263
1172,12.133371
1173,12.04099
1174,14.776107
1175,14.834091
1176,11.270926
1177,10.49713
1178,13.463147
1179,12.548838
1180,8.956106
1181,8.737846
1182,13.866263
1183,12.133371
1184,12.04099
1185,14.776107
1186,14.834091
1187,12.623439
1188,10.49713
1189,13.463147
1190,12.548838
1191,8.956106
1192,8.737846
1193,13.866263
1194,12.133371
1195,12.04099
1196,14.776107
1197,14.834091
1198,12.623439
1199,13.478925
1200,13.463147
1201,12.548838
1202,8.956106
1203,8.737846
1204,13.866263
1205,12.133371
1206,12.04099
1207,14.776107
1208,14.834091
1209,12.623439
1210,13.478925
1211,10.192453
1212,12.548838
1213,8.956106
1214,8.737846
1215,13.866263
1216,12.133371
1217,12.04099
1218,14.776107
1219,14.834091
1220,12.623439
1221,13.478925
1222,10.192453
1223,14.823749
1224,8.956106
1225,8.737846
1226,13.866263
1227,12.133371
1228,12.04099
1229,14.776107
1230,14.834091
1231,12.623439
1232,13.478925
1233,10.192453
1234,14.823749
1235,13.784862
1236,8.737846
1237,13.866263
1238,12.133371
1239,12.04099
1240,14.776107
1241,14.834091
1242,12.623439
1243,13.478925
1244,10.192453
1245,14.823749
1246,13.784862
1247,14.084215
1248,13.866263
1249,12.133371
1250,12.04099
1251,14.776107
1252,14.834091
1253,12.623439
1254,13.478925
1255,10.192453
1256,14.823749
1257,13.784862
1258,14.084215
1259,10.853597
1260,12.133371
1261,12.04099
1262,14.776107
1263,14.834091
1264,12.623439
1265,13.478925
1266,10.192453
1267,14.823749
1268,13.784862
1269,14.084215
1270,10.853597
1271,12.220082
1272,12.04099
1273,14.776107
1274,14.834091
1275,12.623439
1276,13.478925
1277,10.192453
1278,14.823749
1279,13.784862
1280,14.084215
1281,10.853597
1282,12.220082
1283,12.008979
1284,14.776107
1285,14.834091
1286,12.623439
1287,13.478925
1288,10.192453
1289,14.823749
1290,13.784862
1291,14.084215
1292,10.853597
1293,12.220082
1294,12.008979
1295,12.023385
1296,14.834091
1297,12.623439
1298,13.478925
1299,10.192453
1300,14.823749
1301,13.784862
1302,14.084215
1303,10.853597
1304,12.220082
1305,12.008979
1306,12.023385
1307,9.474184
1308,12.623439
1309,13.478925
1310,10.192453
1311,14.823749
1312,13.784862
1313,14.084215
1314,10.853597
1315,12.220082
1316,12.008979
1317,12.023385
1318,9.474184
1319,14.639041
1320,13.478925
1321,10.192453
1322,14.823749
1323,13.784862
1324,14.084215
1325,10.853597
1326,12.220082
1327,12.008979
1328,12.023385
1329,9.474184
1330,14.639041
1331,15.349657
1332,10.192453
1333,14.823749
1334,13.784862
1335,14.084215
1336,10.853597
1337,12.220082
1338,12.008979
1339,12.023385
1340,9.474184
1341,14.639041
1342,15.349657
1343,11.7829485
1344,14.823749
1345,13.784862
1346,14.084215
1347,10.853597
1348,12.220082
1349,12.008979
1350,12.023385
1351,9.474184
1352,14.639041
1353,15.349657
1354,11.7829485
1355,10.896164
1356,13.784862
1357,14.084215
1358,10.853597
1359,12.220082
1360,12.008979
1361,12.023385
1362,9.474184
1363,14.639041
1364,15.349657
1365,11.7829485
1366,10.896164
1367,13.78483
1368,14.084215
1369,10.853597
1370,12.220082
1371,12.008979
1372,12.023385
1373,9.474184
1374,14.639041
1375,15.349657
1376,11.7829485
1377,10.896164
1378,13.78483
1379,10.063122
1380,10.853597
1381,12.220082
1382,12.008979
1383,12.023385
1384,9.474184
1385,14.639041
1386,15.349657
1387,11.7829485
1388,10.896164
1389,13.78483
1390,10.063122
1391,12.672051
1392,12.220082
1393,12.008979
1394,12.023385
1395,9.474184
1396,14.639041
1397,15.349657
1398,11.7829485
1399,10.896164
1400,13.78483
1401,10.063122
1402,12.672051
1403,8.973045
1404,12.008979
1405,12.023385
1406,9.474184
1407,14.639041
1408,15.349657
1409,11.7829485
1410,10.896164
1411,13.78483
1412,10.063122
1413,12.672051
1414,8.973045
1415,10.744224
1416,12.023385
1417,9.474184
1418,14.639041
1419,15.349657
1420,11.7829485
1421,10.896164
1422,13.78483
1423,10.063122
1424,12.672051
1425,8.973045
1426,10.744224
1427,11.912241
1428,9.474184
1429,14.639041
1430,15.349657
1431,11.7829485
1432,10.896164
1433,13.78483
1434,10.063122
1435,12.672051
1436,8.973045
1437,10.744224
1438,11.912241
1439,11.046987
1440,14.639041
1441,15.349657
1442,11.7829485
1443,10.896164
1444,13.78483
1445,10.063122
1446,12.672051
1447,8.973045
1448,10.744224
1449,11.912241
1450,11.046987
1451,12.635916
1452,15.349657
1453,11.7829485
1454,10.896164
1455,13.78483
1456,10.063122
1457,12.672051
1458,8.973045
1459,10.744224
1460,11.912241
1461,11.046987
1462,12.635916
1463,13.338608
1464,11.7829485
1465,10.896164
1466,13.78483
1467,10.063122
1468,12.672051
1469,8.973045
1470,10.744224
1471,11.912241
1472,11.046987
1473,12.635916
1474,13.338608
1475,12.61883
1476,10.896164
1477,13.78483
1478,10.063122
1479,12.672051
1480,8.973045
1481,10.744224
1482,11.912241
1483,11.046987
1484,12.635916
1485,13.338608
1486,12.61883
1487,11.780864
1488,13.78483
1489,10.063122
1490,12.672051
1491,8.973045
1492,10.744224
1493,11.912241
1494,11.046987
1495,12.635916
1496,13.338608
1497,12.61883
1498,11.780864
1499,9.588043
1500,10.063122
1501,12.672051
1502,8.973045
1503,10.744224
1504,11.912241
1505,11.046987
1506,12.635916
1507,13.338608
1508,12.61883
1509,11.780864
1510,9.588043
1511,19.149067
1512,12.672051
1513,8.973045
1514,10.744224
1515,11.912241
1516,11.046987
1517,12.635916
1518,13.338608
1519,12.61883
1520,11.780864
1521,9.588043
1522,19.149067
1523,15.663421
1524,8.973045
1525,10.744224
1526,11.912241
1527,11.046987
1528,12.635916
1529,13.338608
1530,12.61883
1531,11.780864
1532,9.588043
1533,19.149067
1534,15.663421
1535,22.659693
1536,10.744224
1537,11.912241
1538,11.046987
1539,12.635916
1540,13.338608
1541,12.61883
1542,11.780864
1543,9.588043
1544,19.149067
1545,15.663421
1546,22.659693
1547,11.874982
1548,11.912241
1549,11.046987
1550,12.635916
1551,13.338608
1552,12.61883
1553,11.780864
1554,9.588043
1555,19.149067
1556,15.663421
1557,22.659693
1558,11.874982
1559,11.046987
1560,12.635916
1561,13.338608
1562,12.61883
1563,11.780864
1564,9.588043
1565,19.149067
1566,15.663421
1567,22.659693
1568,11.874982
1569,14.929935
1570,12.635916
1571,13.338608
1572,12.61883
1573,11.780864
1574,9.588043
1575,19.149067
1576,15.663421
1577,22.659693
1578,11.874982
1579,14.929935
1580,10.050718
1581,13.338608
1582,12.61883
1583,11.780864
1584,9.588043
1585,19.149067
1586,15.663421
1587,22.659693
1588,11.874982
1589,14.929935
1590,10.050718
1591,10.513478
1592,12.61883
1593,11.780864
1594,9.588043
1595,19.149067
1596,15.663421
1597,22.659693
1598,11.874982
1599,14.929935
1600,10.050718
1601,10.513478
1602,21.293886
1603,11.780864
1604,9.588043
1605,19.149067
1606,15.663421
1607,22.659693
1608,11.874982
1609,14.929935
1610,10.050718
1611,10.513478
1612,21.293886
1613,21.654781
1614,9.588043
1615,19.149067
1616,15.663421
1617,22.659693
1618,11.874982
1619,14.929935
1620,10.050718
1621,10.513478
1622,21.293886
1623,21.654781
1624,13.69405
1625,19.149067
1626,15.663421
1627,22.659693
1628,11.874982
1629,14.929935
1630,10.050718
1631,10.513478
1632,21.293886
1633,21.654781
1634,13.69405
1635,8.905068
1636,15.663421
1637,22.659693
1638,11.874982
1639,14.929935
1640,10.050718
1641,10.513478
1642,21.293886
1643,21.654781
1644,13.69405
1645,8.905068
1646,19.058973
1647,22.659693
1648,11.874982
1649,14.929935
1650,10.050718
1651,10.513478
1652,21.293886
1653,21.654781
1654,13.69405
1655,8.905068
1656,19.058973
1657,10.365285
1658,11.874982
1659,14.929935
1660,10.050718
1661,10.513478
1662,21.293886
1663,21.654781
1664,13.69405
1665,8.905068
1666,19.058973
1667,10.365285
1668,12.358181
1669,14.929935
1670,10.050718
1671,10.513478
1672,21.293886
1673,21.654781
1674,13.69405
1675,8.905068
1676,19.058973
1677,10.365285
1678,12.358181
1679,11.231856
1680,14.929935
1681,10.050718
1682,10.513478
1683,21.293886
1684,21.654781
1685,13.69405
1686,8.905068
1687,19.058973
1688,10.365285
1689,12.358181
1690,11.231856
1691,11.103497
1692,10.050718
1693,10.513478
1694,21.293886
1695,21.654781
1696,13.69405
1697,8.905068
1698,19.058973
1699,10.365285
1700,12.358181
1701,11.231856
1702,11.103497
1703,10.734565
1704,10.513478
1705,21.293886
1706,21.654781
1707,13.69405
1708,8.905068
1709,19.058973
1710,10.365285
1711,12.358181
1712,11.231856
1713,11.103497
1714,10.734565
1715,7.675464
1716,21.293886
1717,21.654781
1718,13.69405
1719,8.905068
1720,19.058973
1721,10.365285
1722,12.358181
1723,11.231856
1724,11.103497
1725,10.734565
1726,7.675464
1727,8.454282
1728,21.654781
1729,13.69405
1730,8.905068
1731,19.058973
1732,10.365285
1733,12.358181
1734,11.231856
1735,11.103497
1736,10.734565
1737,7.675464
1738,8.454282
1739,13.853162
1740,13.69405
1741,8.905068
1742,19.058973
1743,10.365285
1744,12.358181
1745,11.231856
1746,11.103497
1747,10.734565
1748,7.675464
1749,8.454282
1750,13.853162
1751,15.23519
1752,8.905068
1753,19.058973
1754,10.365285
1755,12.358181
1756,11.231856
1757,11.103497
1758,10.734565
1759,7.675464
1760,8.454282
1761,13.853162
1762,15.23519
1763,9.966771
1764,19.058973
1765,10.365285
1766,12.358181
1767,11.231856
1768,11.103497
1769,10.734565
1770,7.675464
1771,8.454282
1772,13.853162
1773,15.23519
1774,9.966771
1775,11.015
1776,10.365285
1777,12.358181
1778,11.231856
1779,11.103497
1780,10.734565
1781,7.675464
1782,8.454282
1783,13.853162
1784,15.23519
1785,9.966771
1786,11.015
1787,13.407612
1788,12.358181
1789,11.231856
1790,11.103497
1791,10.734565
1792,7.675464
1793,8.454282
1794,13.853162
1795,15.23519
1796,9.966771
1797,11.015
1798,13.407612
1799,12.378003
1800,11.231856
1801,11.103497
1802,10.734565
1803,7.675464
1804,8.454282
1805,13.853162
1806,15.23519
1807,9.966771
1808,11.015
1809,13.407612
1810,12.378003
1811,10.576616
1812,11.103497
1813,10.734565
1814,7.675464
1815,8.454282
1816,13.853162
1817,15.23519
1818,9.966771
1819,11.015
1820,13.407612
1821,12.378003
1822,10.576616
1823,9.743609
1824,10.734565
1825,7.675464
1826,8.454282
1827,13.853162
1828,15.23519
1829,9.966771
1830,11.015
1831,13.407612
1832,12.378003
1833,10.576616
1834,9.743609
1835,12.221697
1836,7.675464
1837,8.454282
1838,13.853162
1839,15.23519
1840,9.966771
1841,11.015
1842,13.407612
1843,12.378003
1844,10.576616
1845,9.743609
1846,12.221697
1847,9.167934
1848,8.454282
1849,13.853162
1850,15.23519
1851,9.966771
1852,11.015
1853,13.407612
1854,12.378003
1855,10.576616
1856,9.743609
1857,12.221697
1858,9.167934
1859,15.559674
1860,13.853162
1861,15.23519
1862,9.966771
1863,11.015
1864,13.407612
1865,12.378003
1866,10.576616
1867,9.743609
