year,month,day,hour,temp,wind speed,wind dir,PM2.5
2017,7,3,21,28.4,22.0,255.0,11.0
2017,7,3,22,27.3,26.0,245.0,10.0
2017,7,3,23,27.3,26.0,245.0,9.0
2017,7,4,0,27.3,26.0,245.0,11.0
2017,7,4,1,25.9,28.0,265.0,7.0
2017,7,4,2,25.9,28.0,265.0,6.0
2017,7,4,3,25.9,28.0,265.0,6.0
2017,7,4,4,24.9,33.0,285.0,6.0
2017,7,4,5,24.9,33.0,285.0,5.0
2017,7,4,6,24.9,33.0,285.0,4.0
2017,7,4,7,24.4,35.0,295.0,7.0
2017,7,4,8,24.4,35.0,295.0,9.0
2017,7,4,9,24.4,35.0,295.0,11.0
2017,7,4,10,24.6,34.0,300.0,10.0
2017,7,4,11,24.6,34.0,300.0,12.0
2017,7,4,12,24.6,34.0,300.0,8.0
2017,7,4,13,26.8,24.0,290.0,13.0
2017,7,4,14,26.8,24.0,290.0,11.0
2017,7,4,15,26.8,24.0,290.0,17.0
2017,7,4,16,26.6,19.0,285.0,13.0
2017,7,4,17,26.6,19.0,285.0,10.0
2017,7,4,18,26.6,19.0,285.0,15.0
2017,7,4,19,25.5,15.0,285.0,14.0
2017,7,4,20,25.5,15.0,285.0,14.0
2017,7,4,21,25.5,15.0,285.0,15.0
2017,7,4,22,25.1,13.0,260.0,13.0
2017,7,4,23,25.1,13.0,260.0,9.0
2017,7,5,0,25.1,13.0,260.0,10.0
2017,7,5,1,24.5,13.0,245.0,16.0
2017,7,5,2,24.5,13.0,245.0,4.0
2017,7,5,3,24.5,13.0,245.0,5.0
2017,7,5,4,24.1,15.0,240.0,6.0
2017,7,5,5,24.1,15.0,240.0,5.0
2017,7,5,6,24.1,15.0,240.0,7.0
2017,7,5,7,24.4,24.0,260.0,9.0
2017,7,5,8,24.4,24.0,260.0,11.0
2017,7,5,9,24.4,24.0,260.0,11.0
2017,7,5,10,25.9,23.0,270.0,8.0
2017,7,5,11,25.9,23.0,270.0,14.0
2017,7,5,12,25.9,23.0,270.0,15.0
2017,7,5,13,28.4,12.0,275.0,10.0
2017,7,5,14,28.4,12.0,275.0,7.0
2017,7,5,15,28.4,12.0,275.0,6.0
2017,7,5,16,28.3,13.0,255.0,7.0
2017,7,5,17,28.3,13.0,255.0,8.0
2017,7,5,18,28.3,13.0,255.0,10.0
2017,7,5,19,26.5,15.0,240.0,14.0
2017,7,5,20,26.5,15.0,240.0,10.0
2017,7,5,21,26.5,15.0,240.0,17.0
2017,7,5,22,25.5,19.0,235.0,26.0
2017,7,5,23,25.5,19.0,235.0,20.0
2017,7,6,0,25.5,19.0,235.0,15.0
2017,7,6,1,24.5,25.0,240.0,15.0
2017,7,6,2,24.5,25.0,240.0,12.0
2017,7,6,3,24.5,25.0,240.0,9.0
2017,7,6,4,23.9,23.0,255.0,10.0
2017,7,6,5,23.9,23.0,255.0,20.0
2017,7,6,6,23.9,23.0,255.0,16.0
2017,7,6,7,25.1,22.0,250.0,8.0
2017,7,6,8,25.1,22.0,250.0,11.0
2017,7,6,9,25.1,22.0,250.0,15.0
2017,7,6,10,29.8,21.0,255.0,7.0
2017,7,6,11,29.8,21.0,255.0,7.0
2017,7,6,12,29.8,21.0,255.0,5.0
2017,7,6,13,31.9,20.0,245.0,10.0
2017,7,6,14,31.9,20.0,245.0,10.0
2017,7,6,15,31.9,20.0,245.0,12.0
2017,7,6,16,31.3,24.0,240.0,11.0
2017,7,6,17,31.3,24.0,240.0,17.0
2017,7,6,18,31.3,24.0,240.0,10.0
2017,7,6,19,28.3,20.0,250.0,8.0
2017,7,6,20,28.3,20.0,250.0,18.0
2017,7,6,21,28.3,20.0,250.0,9.0
2017,7,6,22,27.0,25.0,235.0,11.0
2017,7,6,23,27.0,25.0,235.0,12.0
2017,7,7,0,27.0,25.0,235.0,9.0
2017,7,7,1,25.9,34.0,235.0,4.0
2017,7,7,2,25.9,34.0,235.0,10.0
2017,7,7,3,25.9,34.0,235.0,10.0
2017,7,7,4,25.5,39.0,235.0,10.0
2017,7,7,5,25.5,39.0,235.0,7.0
2017,7,7,6,25.5,39.0,235.0,12.0
2017,7,7,7,25.9,26.0,250.0,10.0
2017,7,7,8,25.9,26.0,250.0,8.0
2017,7,7,9,25.9,26.0,250.0,8.0
2017,7,7,10,29.7,16.0,280.0,11.0
2017,7,7,11,29.7,16.0,280.0,6.0
2017,7,7,12,29.7,16.0,280.0,8.0
2017,7,7,13,31.7,15.0,250.0,13.0
2017,7,7,14,31.7,15.0,250.0,9.0
2017,7,7,15,31.7,15.0,250.0,8.0
2017,7,7,16,31.0,19.0,250.0,7.0
2017,7,7,17,31.0,19.0,250.0,17.0
2017,7,7,18,31.0,19.0,250.0,10.0
2017,7,7,19,27.4,25.0,250.0,20.0
2017,7,7,20,27.4,25.0,250.0,18.0
2017,7,7,21,27.4,25.0,250.0,19.0
2017,7,7,22,26.3,25.0,255.0,18.0
2017,7,7,23,26.3,25.0,255.0,9.0
2017,7,8,0,26.3,25.0,255.0,10.0
2017,7,8,1,25.6,24.0,240.0,13.0
2017,7,8,2,25.6,24.0,240.0,11.0
2017,7,8,3,25.6,24.0,240.0,10.0
2017,7,8,4,24.9,21.0,235.0,7.0
2017,7,8,5,24.9,21.0,235.0,6.0
2017,7,8,6,24.9,21.0,235.0,3.0
2017,7,8,7,24.8,17.0,260.0,8.0
2017,7,8,8,24.8,17.0,260.0,10.0
2017,7,8,9,24.8,17.0,260.0,9.0
2017,7,8,10,24.6,14.0,285.0,6.0
2017,7,8,11,24.6,14.0,285.0,9.0
2017,7,8,12,24.6,14.0,285.0,8.0
2017,7,8,13,26.0,18.0,290.0,5.0
2017,7,8,14,26.0,18.0,290.0,3.0
2017,7,8,15,26.0,18.0,290.0,4.0
2017,7,8,16,26.4,20.0,270.0,5.0
2017,7,8,17,26.4,20.0,270.0,10.0
2017,7,8,18,26.4,20.0,270.0,11.0
2017,7,8,19,25.9,21.0,250.0,14.0
2017,7,8,20,25.9,21.0,250.0,13.0
2017,7,8,21,25.9,21.0,250.0,11.0
2017,7,8,22,25.0,23.0,245.0,17.0
2017,7,8,23,25.0,23.0,245.0,14.0
2017,7,9,0,25.0,23.0,245.0,16.0
2017,7,9,1,24.4,19.0,260.0,14.0
2017,7,9,2,24.4,19.0,260.0,9.0
2017,7,9,3,24.4,19.0,260.0,10.0
2017,7,9,4,24.0,18.0,255.0,12.0
2017,7,9,5,24.0,18.0,255.0,18.0
2017,7,9,6,24.0,18.0,255.0,14.0
2017,7,9,7,25.1,24.0,250.0,9.0
2017,7,9,8,25.1,24.0,250.0,6.0
2017,7,9,9,25.1,24.0,250.0,7.0
2017,7,9,10,29.1,25.0,255.0,8.0
2017,7,9,11,29.1,25.0,255.0,5.0
2017,7,9,12,29.1,25.0,255.0,3.0
2017,7,9,13,32.3,15.0,245.0,7.0
2017,7,9,14,32.3,15.0,245.0,2.0
2017,7,9,15,32.3,15.0,245.0,3.0
2017,7,9,16,32.4,18.0,245.0,3.0
2017,7,9,17,32.4,18.0,245.0,2.0
2017,7,9,18,32.4,18.0,245.0,6.0
2017,7,9,19,28.9,19.0,240.0,6.0
2017,7,9,20,28.9,19.0,240.0,15.0
2017,7,9,21,28.9,19.0,240.0,12.0
2017,7,9,22,27.6,20.0,235.0,18.0
2017,7,9,23,27.6,20.0,235.0,16.0
2017,7,10,0,27.6,20.0,235.0,14.0
2017,7,10,1,26.3,26.0,225.0,6.0
2017,7,10,2,26.3,26.0,225.0,13.0
2017,7,10,3,26.3,26.0,225.0,11.0
2017,7,10,4,25.9,27.0,240.0,8.0
2017,7,10,5,25.9,27.0,240.0,10.0
2017,7,10,6,25.9,27.0,240.0,5.0
2017,7,10,7,26.3,28.0,250.0,13.0
2017,7,10,8,26.3,28.0,250.0,15.0
2017,7,10,9,26.3,28.0,250.0,8.0
2017,7,10,10,29.9,26.0,265.0,14.0
2017,7,10,11,29.9,26.0,265.0,9.0
2017,7,10,12,29.9,26.0,265.0,7.0
2017,7,10,13,32.5,21.0,265.0,7.0
2017,7,10,14,32.5,21.0,265.0,9.0
2017,7,10,15,32.5,21.0,265.0,12.0
2017,7,10,16,29.3,25.0,285.0,11.0
2017,7,10,17,29.3,25.0,285.0,8.0
2017,7,10,18,29.3,25.0,285.0,18.0
2017,7,10,19,27.6,26.0,295.0,16.0
2017,7,10,20,27.6,26.0,295.0,14.0
2017,7,10,21,27.6,26.0,295.0,19.0
2017,7,10,22,26.7,18.0,285.0,15.0
2017,7,10,23,26.7,18.0,285.0,16.0
2017,7,11,0,26.7,18.0,285.0,17.0
2017,7,11,1,25.7,19.0,300.0,9.0
2017,7,11,2,25.7,19.0,300.0,13.0
2017,7,11,3,25.7,19.0,300.0,12.0
2017,7,11,4,25.1,14.0,320.0,10.0
2017,7,11,5,25.1,14.0,320.0,14.0
2017,7,11,6,25.1,14.0,320.0,15.0
2017,7,11,7,26.1,7.0,325.0,14.0
2017,7,11,8,26.1,7.0,325.0,15.0
2017,7,11,9,26.1,7.0,325.0,19.0
2017,7,11,10,29.4,3.0,300.0,9.0
2017,7,11,11,29.4,3.0,300.0,9.0
2017,7,11,12,29.4,3.0,300.0,7.0
2017,7,11,13,31.3,4.0,230.0,10.0
2017,7,11,14,31.3,4.0,230.0,8.0
2017,7,11,15,31.3,4.0,230.0,7.0
2017,7,11,16,30.3,6.0,240.0,7.0
2017,7,11,17,30.3,6.0,240.0,9.0
2017,7,11,18,30.3,6.0,240.0,11.0
2017,7,11,19,27.8,6.0,235.0,17.0
2017,7,11,20,27.8,6.0,235.0,13.0
2017,7,11,21,27.8,6.0,235.0,25.0
2017,7,11,22,26.9,4.0,235.0,18.0
2017,7,11,23,26.9,4.0,235.0,16.0
2017,7,12,0,26.9,4.0,235.0,13.0
2017,7,12,1,26.1,17.0,225.0,21.0
2017,7,12,2,26.1,17.0,225.0,17.0
2017,7,12,3,26.1,17.0,225.0,17.0
2017,7,12,4,25.3,20.0,240.0,9.0
2017,7,12,5,25.3,20.0,240.0,9.0
2017,7,12,6,25.3,20.0,240.0,6.0
2017,7,12,7,26.0,24.0,235.0,5.0
2017,7,12,8,26.0,24.0,235.0,5.0
2017,7,12,9,26.0,24.0,235.0,4.0
2017,7,12,10,29.5,21.0,230.0,3.0
2017,7,12,11,29.5,21.0,230.0,6.0
2017,7,12,12,29.5,21.0,230.0,3.0
2017,7,12,13,31.9,21.0,215.0,3.0
2017,7,12,14,31.9,21.0,215.0,4.0
2017,7,12,15,31.9,21.0,215.0,6.0
2017,7,12,16,31.9,23.0,220.0,6.0
2017,7,12,17,31.9,23.0,220.0,9.0
2017,7,12,18,31.9,23.0,220.0,9.0
2017,7,12,19,28.4,26.0,215.0,17.0
2017,7,12,20,28.4,26.0,215.0,11.0
2017,7,12,21,28.4,26.0,215.0,12.0
2017,7,12,22,26.9,25.0,220.0,9.0
2017,7,12,23,26.9,25.0,220.0,12.0
2017,7,13,0,26.9,25.0,220.0,11.0
2017,7,13,1,25.9,31.0,230.0,12.0
2017,7,13,2,25.9,31.0,230.0,9.0
2017,7,13,3,25.9,31.0,230.0,13.0
2017,7,13,4,25.0,30.0,245.0,8.0
2017,7,13,5,25.0,30.0,245.0,8.0
2017,7,13,6,25.0,30.0,245.0,4.0
2017,7,13,7,25.7,22.0,250.0,7.0
2017,7,13,8,25.7,22.0,250.0,9.0
2017,7,13,9,25.7,22.0,250.0,7.0
2017,7,13,10,29.8,19.0,255.0,7.0
2017,7,13,11,29.8,19.0,255.0,13.0
2017,7,13,12,29.8,19.0,255.0,10.0
2017,7,13,13,31.7,16.0,245.0,6.0
2017,7,13,14,31.7,16.0,245.0,6.0
2017,7,13,15,31.7,16.0,245.0,8.0
2017,7,13,16,30.8,15.0,270.0,7.0
2017,7,13,17,30.8,15.0,270.0,5.0
2017,7,13,18,30.8,15.0,270.0,15.0
2017,7,13,19,27.5,6.0,295.0,14.0
2017,7,13,20,27.5,6.0,295.0,17.0
2017,7,13,21,27.5,6.0,295.0,10.0
2017,7,13,22,26.3,11.0,255.0,13.0
2017,7,13,23,26.3,11.0,255.0,13.0
2017,7,14,0,26.3,11.0,255.0,10.0
2017,7,14,1,25.8,9.0,255.0,16.0
2017,7,14,2,25.8,9.0,255.0,11.0
2017,7,14,3,25.8,9.0,255.0,9.0
2017,7,14,4,25.2,11.0,260.0,9.0
2017,7,14,5,25.2,11.0,260.0,12.0
2017,7,14,6,25.2,11.0,260.0,13.0
2017,7,14,7,25.7,16.0,265.0,17.0
2017,7,14,8,25.7,16.0,265.0,15.0
2017,7,14,9,25.7,16.0,265.0,18.0
2017,7,14,10,27.3,14.0,285.0,12.0
2017,7,14,11,27.3,14.0,285.0,7.0
2017,7,14,12,27.3,14.0,285.0,10.0
2017,7,14,13,28.9,12.0,310.0,13.0
2017,7,14,14,28.9,12.0,310.0,7.0
2017,7,14,15,28.9,12.0,310.0,10.0
2017,7,14,16,28.3,15.0,300.0,11.0
2017,7,14,17,28.3,15.0,300.0,11.0
2017,7,14,18,28.3,15.0,300.0,8.0
2017,7,14,19,26.1,8.0,320.0,10.0
2017,7,14,20,26.1,8.0,320.0,18.0
2017,7,14,21,26.1,8.0,320.0,13.0
2017,7,14,22,25.6,5.0,295.0,17.0
2017,7,14,23,25.6,5.0,295.0,15.0
2017,7,15,0,25.6,5.0,295.0,9.0
2017,7,15,1,24.9,5.0,320.0,9.0
2017,7,15,2,24.9,5.0,320.0,14.0
2017,7,15,3,24.9,5.0,320.0,10.0
2017,7,15,4,24.5,10.0,300.0,14.0
2017,7,15,5,24.5,10.0,300.0,12.0
2017,7,15,6,24.5,10.0,300.0,16.0
2017,7,15,7,24.8,17.0,295.0,19.0
2017,7,15,8,24.8,17.0,295.0,15.0
2017,7,15,9,24.8,17.0,295.0,13.0
2017,7,15,10,27.9,19.0,295.0,13.0
2017,7,15,11,27.9,19.0,295.0,12.0
2017,7,15,12,27.9,19.0,295.0,10.0
2017,7,15,13,29.0,17.0,285.0,9.0
2017,7,15,14,29.0,17.0,285.0,9.0
2017,7,15,15,29.0,17.0,285.0,10.0
2017,7,15,16,28.8,20.0,290.0,15.0
2017,7,15,17,28.8,20.0,290.0,9.0
2017,7,15,18,28.8,20.0,290.0,13.0
2017,7,15,19,26.0,26.0,295.0,12.0
2017,7,15,20,26.0,26.0,295.0,18.0
2017,7,15,21,26.0,26.0,295.0,11.0
2017,7,15,22,25.3,26.0,320.0,13.0
2017,7,15,23,25.3,26.0,320.0,10.0
2017,7,16,0,25.3,26.0,320.0,11.0
2017,7,16,1,25.0,26.0,320.0,9.0
2017,7,16,2,25.0,26.0,320.0,9.0
2017,7,16,3,25.0,26.0,320.0,12.0
2017,7,16,4,24.7,27.0,305.0,10.0
2017,7,16,5,24.7,27.0,305.0,11.0
2017,7,16,6,24.7,27.0,305.0,12.0
2017,7,16,7,25.5,7.0,305.0,13.0
2017,7,16,8,25.5,7.0,305.0,11.0
2017,7,16,9,25.5,7.0,305.0,10.0
2017,7,16,10,27.2,9.0,305.0,8.0
2017,7,16,11,27.2,9.0,305.0,9.0
2017,7,16,12,27.2,9.0,305.0,12.0
2017,7,16,13,28.4,9.0,340.0,8.0
2017,7,16,14,28.4,9.0,340.0,7.0
2017,7,16,15,28.4,9.0,340.0,8.0
2017,7,16,16,29.4,10.0,330.0,12.0
2017,7,16,17,29.4,10.0,330.0,9.0
2017,7,16,18,29.4,10.0,330.0,11.0
2017,7,16,19,27.2,14.0,275.0,11.0
2017,7,16,20,27.2,14.0,275.0,7.0
2017,7,16,21,27.2,14.0,275.0,11.0
2017,7,16,22,26.3,19.0,280.0,12.0
2017,7,16,23,26.3,19.0,280.0,12.0
2017,7,17,0,26.3,19.0,280.0,10.0
2017,7,17,1,25.2,15.0,265.0,7.0
2017,7,17,2,25.2,15.0,265.0,7.0
2017,7,17,3,25.2,15.0,265.0,8.0
2017,7,17,4,24.4,27.0,275.0,7.0
2017,7,17,5,24.4,27.0,275.0,7.0
2017,7,17,6,24.4,27.0,275.0,10.0
2017,7,17,7,24.6,42.0,260.0,12.0
2017,7,17,8,24.6,42.0,260.0,8.0
2017,7,17,9,24.6,42.0,260.0,8.0
2017,7,17,10,26.0,37.0,265.0,11.0
2017,7,17,11,26.0,37.0,265.0,11.0
2017,7,17,12,26.0,37.0,265.0,11.0
2017,7,17,13,29.2,26.0,260.0,11.0
2017,7,17,14,29.2,26.0,260.0,17.0
2017,7,17,15,29.2,26.0,260.0,11.0
2017,7,17,16,28.2,29.0,240.0,15.0
2017,7,17,17,28.2,29.0,240.0,17.0
2017,7,17,18,28.2,29.0,240.0,15.0
2017,7,17,19,26.1,32.0,250.0,17.0
2017,7,17,20,26.1,32.0,250.0,13.0
2017,7,17,21,26.1,32.0,250.0,3.0
2017,7,17,22,25.1,47.0,250.0,7.0
2017,7,17,23,25.1,47.0,250.0,10.0
2017,7,18,0,25.1,47.0,250.0,11.0
2017,7,18,1,24.3,51.0,250.0,4.0
2017,7,18,2,24.3,51.0,250.0,10.0
2017,7,18,3,24.3,51.0,250.0,8.0
2017,7,18,4,23.9,51.0,260.0,15.0
2017,7,18,5,23.9,51.0,260.0,16.0
2017,7,18,6,23.9,51.0,260.0,14.0
2017,7,18,7,24.1,37.0,255.0,19.0
2017,7,18,8,24.1,37.0,255.0,18.0
2017,7,18,9,24.1,37.0,255.0,24.0
2017,7,18,10,26.8,32.0,255.0,18.0
2017,7,18,11,26.8,32.0,255.0,17.0
2017,7,18,12,26.8,32.0,255.0,15.0
2017,7,18,13,31.1,25.0,260.0,16.0
2017,7,18,14,31.1,25.0,260.0,12.0
2017,7,18,15,31.1,25.0,260.0,11.0
2017,7,18,16,30.9,26.0,265.0,13.0
2017,7,18,17,30.9,26.0,265.0,11.0
2017,7,18,18,30.9,26.0,265.0,15.0
2017,7,18,19,28.1,19.0,275.0,15.0
2017,7,18,20,28.1,19.0,275.0,18.0
2017,7,18,21,28.1,19.0,275.0,14.0
2017,7,18,22,26.4,14.0,280.0,19.0
2017,7,18,23,26.4,14.0,280.0,19.0
2017,7,19,0,26.4,14.0,280.0,21.0
2017,7,19,1,25.6,16.0,280.0,15.0
2017,7,19,2,25.6,16.0,280.0,14.0
2017,7,19,3,25.6,16.0,280.0,8.0
2017,7,19,4,25.0,22.0,295.0,7.0
2017,7,19,5,25.0,22.0,295.0,8.0
2017,7,19,6,25.0,22.0,295.0,13.0
2017,7,19,7,25.3,31.0,295.0,14.0
2017,7,19,8,25.3,31.0,295.0,14.0
2017,7,19,9,25.3,31.0,295.0,12.0
2017,7,19,10,27.8,30.0,295.0,14.0
2017,7,19,11,27.8,30.0,295.0,10.0
2017,7,19,12,27.8,30.0,295.0,7.0
2017,7,19,13,29.8,27.0,295.0,6.0
2017,7,19,14,29.8,27.0,295.0,15.0
2017,7,19,15,29.8,27.0,295.0,10.0
2017,7,19,16,29.4,25.0,300.0,13.0
2017,7,19,17,29.4,25.0,300.0,11.0
2017,7,19,18,29.4,25.0,300.0,16.0
2017,7,19,19,28.8,15.0,265.0,17.0
2017,7,19,20,28.8,15.0,265.0,17.0
2017,7,19,21,28.8,15.0,265.0,17.0
2017,7,19,22,26.7,14.0,255.0,13.0
2017,7,19,23,26.7,14.0,255.0,18.0
2017,7,20,0,26.7,14.0,255.0,15.0
2017,7,20,1,25.9,19.0,265.0,17.0
2017,7,20,2,25.9,19.0,265.0,24.0
2017,7,20,3,25.9,19.0,265.0,14.0
2017,7,20,4,25.2,19.0,290.0,18.0
2017,7,20,5,25.2,19.0,290.0,10.0
2017,7,20,6,25.2,19.0,290.0,9.0
2017,7,20,7,25.9,24.0,315.0,11.0
2017,7,20,8,25.9,24.0,315.0,10.0
2017,7,20,9,25.9,24.0,315.0,13.0
2017,7,20,10,29.9,24.0,315.0,14.0
2017,7,20,11,29.9,24.0,315.0,10.0
2017,7,20,12,29.9,24.0,315.0,12.0
2017,7,20,13,30.3,22.0,310.0,11.0
2017,7,20,14,30.3,22.0,310.0,8.0
2017,7,20,15,30.3,22.0,310.0,9.0
2017,7,20,16,31.3,20.0,300.0,9.0
2017,7,20,17,31.3,20.0,300.0,11.0
2017,7,20,18,31.3,20.0,300.0,11.0
2017,7,20,19,28.6,16.0,280.0,7.0
2017,7,20,20,28.6,16.0,280.0,15.0
2017,7,20,21,28.6,16.0,280.0,13.0
2017,7,20,22,26.6,14.0,235.0,15.0
2017,7,20,23,26.6,14.0,235.0,10.0
2017,7,21,0,26.6,14.0,235.0,16.0
2017,7,21,1,25.8,16.0,230.0,8.0
2017,7,21,2,25.8,16.0,230.0,7.0
2017,7,21,3,25.8,16.0,230.0,7.0
2017,7,21,4,25.1,14.0,235.0,7.0
2017,7,21,5,25.1,14.0,235.0,5.0
2017,7,21,6,25.1,14.0,235.0,9.0
2017,7,21,7,25.5,13.0,250.0,11.0
2017,7,21,8,25.5,13.0,250.0,8.0
2017,7,21,9,25.5,13.0,250.0,13.0
2017,7,21,10,28.4,8.0,250.0,12.0
2017,7,21,11,28.4,8.0,250.0,8.0
2017,7,21,12,28.4,8.0,250.0,14.0
2017,7,21,13,30.1,4.0,245.0,12.0
2017,7,21,14,30.1,4.0,245.0,14.0
2017,7,21,15,30.1,4.0,245.0,12.0
2017,7,21,16,30.4,3.0,205.0,16.0
2017,7,21,17,30.4,3.0,205.0,11.0
2017,7,21,18,30.4,3.0,205.0,17.0
2017,7,21,19,28.1,7.0,230.0,19.0
2017,7,21,20,28.1,7.0,230.0,13.0
2017,7,21,21,28.1,7.0,230.0,21.0
2017,7,21,22,26.8,8.0,185.0,11.0
2017,7,21,23,26.8,8.0,185.0,11.0
2017,7,22,0,26.8,8.0,185.0,8.0
2017,7,22,1,25.8,16.0,200.0,5.0
2017,7,22,2,25.8,16.0,200.0,6.0
2017,7,22,3,25.8,16.0,200.0,9.0
2017,7,22,4,24.9,17.0,225.0,8.0
2017,7,22,5,24.9,17.0,225.0,13.0
2017,7,22,6,24.9,17.0,225.0,19.0
2017,7,22,7,25.7,12.0,225.0,23.0
2017,7,22,8,25.7,12.0,225.0,21.0
2017,7,22,9,25.7,12.0,225.0,22.0
2017,7,22,10,29.0,11.0,230.0,18.0
2017,7,22,11,29.0,11.0,230.0,25.0
2017,7,22,12,29.0,11.0,230.0,20.0
2017,7,22,13,31.2,12.0,230.0,21.0
2017,7,22,14,31.2,12.0,230.0,27.0
2017,7,22,15,31.2,12.0,230.0,14.0
2017,7,22,16,31.4,11.0,245.0,13.0
2017,7,22,17,31.4,11.0,245.0,12.0
2017,7,22,18,31.4,11.0,245.0,18.0
2017,7,22,19,28.4,13.0,240.0,12.0
2017,7,22,20,28.4,13.0,240.0,18.0
2017,7,22,21,28.4,13.0,240.0,16.0
2017,7,22,22,26.9,14.0,240.0,11.0
2017,7,22,23,26.9,14.0,240.0,9.0
2017,7,23,0,26.9,14.0,240.0,7.0
2017,7,23,1,25.9,16.0,255.0,5.0
2017,7,23,2,25.9,16.0,255.0,7.0
2017,7,23,3,25.9,16.0,255.0,8.0
2017,7,23,4,25.4,10.0,285.0,11.0
2017,7,23,5,25.4,10.0,285.0,10.0
2017,7,23,6,25.4,10.0,285.0,13.0
2017,7,23,7,26.1,7.0,325.0,18.0
2017,7,23,8,26.1,7.0,325.0,14.0
2017,7,23,9,26.1,7.0,325.0,11.0
2017,7,23,10,29.4,8.0,320.0,16.0
2017,7,23,11,29.4,8.0,320.0,16.0
2017,7,23,12,29.4,8.0,320.0,19.0
2017,7,23,13,31.6,12.0,315.0,8.0
2017,7,23,14,31.6,12.0,315.0,10.0
2017,7,23,15,31.6,12.0,315.0,9.0
2017,7,23,16,32.9,9.0,305.0,11.0
2017,7,23,17,32.9,9.0,305.0,7.0
2017,7,23,18,32.9,9.0,305.0,15.0
2017,7,23,19,29.6,9.0,275.0,10.0
2017,7,23,20,29.6,9.0,275.0,9.0
2017,7,23,21,29.6,9.0,275.0,10.0
2017,7,23,22,27.8,9.0,265.0,15.0
2017,7,23,23,27.8,9.0,265.0,11.0
2017,7,24,0,27.8,9.0,265.0,11.0
2017,7,24,1,26.8,12.0,285.0,8.0
2017,7,24,2,26.8,12.0,285.0,9.0
2017,7,24,3,26.8,12.0,285.0,16.0
2017,7,24,4,26.2,13.0,300.0,2.0
