date_time,PM2.5,temp,wind speed,wind dir
2020-08-13 06:00:00,6.0,25.0,53,260
2020-08-13 12:00:00,9.0,27.9,56,255
2020-08-13 18:00:00,,28.0,36,260
2020-08-14 00:00:00,10.0,25.2,38,270
2020-08-14 06:00:00,7.0,24.2,27,230
2020-08-14 12:00:00,14.0,29.3,29,245
2020-08-14 18:00:00,4.0,31.6,20,250
2020-08-15 00:00:00,19.0,26.4,4,260
2020-08-15 06:00:00,17.0,25.2,17,250
2020-08-15 12:00:00,27.0,29.0,19,250
2020-08-15 18:00:00,4.0,30.0,14,250
2020-08-16 00:00:00,17.0,25.4,17,250
2020-08-16 06:00:00,11.0,24.1,15,260
2020-08-16 12:00:00,8.0,29.4,17,265
2020-08-16 18:00:00,17.0,31.8,14,265
2020-08-17 00:00:00,15.0,25.6,8,240
2020-08-17 06:00:00,28.0,24.2,14,255
2020-08-17 12:00:00,8.0,29.0,19,255
2020-08-17 18:00:00,26.0,31.9,21,250
2020-08-18 00:00:00,14.0,25.9,8,260
2020-08-18 06:00:00,31.0,24.3,17,265
2020-08-18 12:00:00,6.0,29.1,17,250
2020-08-18 18:00:00,33.0,32.1,21,265
2020-08-19 00:00:00,17.0,25.6,6,245
2020-08-19 06:00:00,29.0,24.3,18,255
2020-08-19 12:00:00,9.0,29.2,21,240
2020-08-19 18:00:00,17.0,31.9,16,240
2020-08-20 00:00:00,13.0,26.0,8,175
2020-08-20 06:00:00,24.0,24.4,14,245
2020-08-20 12:00:00,8.0,29.5,18,210
2020-08-20 18:00:00,21.0,32.4,13,260
2020-08-21 00:00:00,18.0,26.3,7,215
2020-08-21 06:00:00,25.0,24.6,9,215
2020-08-21 12:00:00,8.0,29.8,12,260
2020-08-21 18:00:00,17.0,31.6,12,275
2020-08-22 00:00:00,5.0,25.5,8,275
2020-08-22 06:00:00,19.0,24.2,10,285
2020-08-22 12:00:00,12.0,29.7,11,280
2020-08-22 18:00:00,15.0,32.5,13,250
2020-08-23 00:00:00,11.0,25.8,13,230
2020-08-23 06:00:00,25.0,24.0,21,250
2020-08-23 12:00:00,9.0,29.3,20,250
2020-08-23 18:00:00,9.0,32.2,19,260
2020-08-24 00:00:00,15.0,26.3,5,185
2020-08-24 06:00:00,25.0,24.5,10,230
2020-08-24 12:00:00,9.0,30.3,9,225
2020-08-24 18:00:00,14.0,31.7,8,245
2020-08-25 00:00:00,10.0,26.2,1,215
2020-08-25 06:00:00,28.0,24.9,7,295
2020-08-25 12:00:00,21.0,30.7,3,180
2020-08-25 18:00:00,14.0,31.1,6,205
2020-08-26 00:00:00,13.0,26.4,1,285
2020-08-26 06:00:00,22.0,25.0,7,305
2020-08-26 12:00:00,18.0,30.0,9,225
2020-08-26 18:00:00,14.0,31.2,11,245
2020-08-27 00:00:00,6.0,25.6,11,260
2020-08-27 06:00:00,12.0,24.4,16,290
2020-08-27 12:00:00,8.0,29.6,16,280
2020-08-27 18:00:00,16.0,32.6,14,275
2020-08-28 00:00:00,11.0,26.2,7,315
2020-08-28 06:00:00,15.0,24.6,16,275
2020-08-28 12:00:00,12.0,29.6,20,270
2020-08-28 18:00:00,9.0,30.4,17,275
2020-08-29 00:00:00,16.0,25.9,12,310
2020-08-29 06:00:00,15.0,24.5,15,295
2020-08-29 12:00:00,13.0,29.4,13,280
2020-08-29 18:00:00,7.0,31.7,10,255
2020-08-30 00:00:00,8.0,25.8,3,255
2020-08-30 06:00:00,10.0,24.1,5,295
2020-08-30 12:00:00,13.0,30.0,6,270
2020-08-30 18:00:00,9.0,31.9,10,205
2020-08-31 00:00:00,9.0,26.4,10,210
2020-08-31 06:00:00,8.0,24.8,13,235
2020-08-31 12:00:00,12.0,30.3,12,225
2020-08-31 18:00:00,4.0,30.7,8,220
2020-09-01 00:00:00,11.0,25.9,16,205
2020-09-01 06:00:00,12.0,24.7,20,195
2020-09-01 12:00:00,11.0,30.3,30,195
2020-09-01 18:00:00,11.0,31.1,19,195
2020-09-02 00:00:00,12.0,26.3,28,185
2020-09-02 06:00:00,12.0,25.0,35,190
2020-09-02 12:00:00,13.0,30.0,15,190
2020-09-02 18:00:00,14.0,29.0,8,250
2020-09-03 00:00:00,13.0,25.4,23,275
2020-09-03 06:00:00,13.0,24.6,15,290
2020-09-03 12:00:00,13.0,29.6,8,0
2020-09-03 18:00:00,12.0,31.2,7,270
2020-09-04 00:00:00,13.0,25.8,3,285
2020-09-04 06:00:00,13.0,24.8,6,240
2020-09-04 12:00:00,13.0,30.3,8,155
2020-09-04 18:00:00,13.0,30.8,6,180
2020-09-05 00:00:00,13.0,25.9,9,140
2020-09-05 06:00:00,11.0,24.6,9,175
2020-09-05 12:00:00,10.0,29.5,11,145
2020-09-05 18:00:00,9.0,29.7,7,160
2020-09-06 00:00:00,9.0,25.7,9,195
2020-09-06 06:00:00,9.0,24.5,13,215
2020-09-06 12:00:00,,29.5,15,210
2020-09-06 18:00:00,,29.9,16,240
2020-09-07 00:00:00,,25.6,14,220
2020-09-07 06:00:00,10.0,24.6,26,230
2020-09-07 12:00:00,10.0,29.1,19,250
2020-09-07 18:00:00,10.0,31.3,16,270
2020-09-08 00:00:00,,26.4,7,235
2020-09-08 06:00:00,10.0,25.3,12,235
2020-09-08 12:00:00,10.0,29.4,15,250
2020-09-08 18:00:00,10.0,29.0,7,235
2020-09-09 00:00:00,,25.6,7,230
2020-09-09 06:00:00,9.0,24.5,12,270
2020-09-09 12:00:00,8.0,29.9,5,220
2020-09-09 18:00:00,,30.5,4,220
2020-09-10 00:00:00,10.0,25.7,8,190
2020-09-10 06:00:00,9.0,24.6,12,235
2020-09-10 12:00:00,9.0,29.3,5,225
2020-09-10 18:00:00,10.0,29.1,10,215
2020-09-11 00:00:00,8.0,25.6,10,225
2020-09-11 06:00:00,9.0,24.4,5,240
2020-09-11 12:00:00,8.0,25.7,3,225
2020-09-11 18:00:00,9.0,27.7,21,210
2020-09-12 00:00:00,11.0,25.1,18,245
2020-09-12 06:00:00,11.0,24.3,13,215
2020-09-12 12:00:00,12.0,28.4,13,200
2020-09-12 18:00:00,11.0,29.9,9,210
2020-09-13 00:00:00,10.0,25.2,14,235
2020-09-13 06:00:00,9.0,24.1,21,245
2020-09-13 12:00:00,8.0,27.6,15,225
2020-09-13 18:00:00,8.0,29.6,7,235
2020-09-14 00:00:00,8.0,25.2,6,180
2020-09-14 06:00:00,8.0,24.3,14,225
2020-09-14 12:00:00,8.0,28.4,9,220
2020-09-14 18:00:00,9.0,29.0,12,235
2020-09-15 00:00:00,9.0,25.5,10,235
2020-09-15 06:00:00,9.0,24.4,21,250
2020-09-15 12:00:00,10.0,27.9,15,240
2020-09-15 18:00:00,10.0,27.7,26,245
2020-09-16 00:00:00,10.0,25.5,35,250
2020-09-16 06:00:00,9.0,24.7,38,255
2020-09-16 12:00:00,7.0,28.4,32,260
2020-09-16 18:00:00,7.0,29.1,38,260
2020-09-17 00:00:00,6.0,25.5,45,275
2020-09-17 06:00:00,6.0,24.6,50,280
2020-09-17 12:00:00,6.0,27.6,50,265
2020-09-17 18:00:00,6.0,27.7,50,270
2020-09-18 00:00:00,6.0,25.4,53,280
2020-09-18 06:00:00,6.0,24.6,68,275
2020-09-18 12:00:00,5.0,26.1,67,250
2020-09-18 18:00:00,5.0,24.4,69,270
2020-09-19 00:00:00,5.0,24.1,66,260
2020-09-19 06:00:00,5.0,24.2,74,250
2020-09-19 12:00:00,5.0,25.8,77,235
2020-09-19 18:00:00,5.0,27.3,69,235
2020-09-20 00:00:00,5.0,24.9,68,255
2020-09-20 06:00:00,6.0,24.6,66,240
2020-09-20 12:00:00,7.0,28.2,53,245
2020-09-20 18:00:00,7.0,30.7,25,245
2020-09-21 00:00:00,7.0,25.4,27,265
2020-09-21 06:00:00,12.0,24.5,21,255
2020-09-21 12:00:00,,29.4,16,260
2020-09-21 18:00:00,14.0,30.9,14,270
2020-09-22 00:00:00,15.0,26.2,3,295
2020-09-22 06:00:00,12.0,24.8,7,280
2020-09-22 12:00:00,13.0,29.9,16,315
2020-09-22 18:00:00,12.0,31.5,9,320
2020-09-23 00:00:00,13.0,26.5,4,40
2020-09-23 06:00:00,14.0,25.1,8,5
2020-09-23 12:00:00,15.0,29.8,3,25
2020-09-23 18:00:00,16.0,29.7,5,220
2020-09-24 00:00:00,16.0,26.1,10,195
2020-09-24 06:00:00,14.0,25.0,11,215
2020-09-24 12:00:00,12.0,29.8,24,220
2020-09-24 18:00:00,10.0,25.8,22,225
2020-09-25 00:00:00,8.0,23.9,32,260
2020-09-25 06:00:00,7.0,23.2,33,265
2020-09-25 12:00:00,6.0,27.4,28,240
2020-09-25 18:00:00,6.0,29.4,31,255
2020-09-26 00:00:00,7.0,25.5,33,265
2020-09-26 06:00:00,9.0,24.9,31,275
2020-09-26 12:00:00,10.0,29.0,44,265
2020-09-26 18:00:00,10.0,30.9,23,275
2020-09-27 00:00:00,9.0,25.8,23,280
2020-09-27 06:00:00,10.0,25.1,43,280
2020-09-27 12:00:00,12.0,27.5,38,285
2020-09-27 18:00:00,11.0,28.6,40,275
2020-09-28 00:00:00,11.0,24.8,32,290
2020-09-28 06:00:00,9.0,23.8,36,275
2020-09-28 12:00:00,6.0,26.5,45,275
2020-09-28 18:00:00,6.0,26.8,47,255
2020-09-29 00:00:00,7.0,24.7,51,250
2020-09-29 06:00:00,7.0,23.9,58,250
2020-09-29 12:00:00,9.0,28.6,52,245
2020-09-29 18:00:00,9.0,30.0,34,255
2020-09-30 00:00:00,9.0,25.3,36,250
2020-09-30 06:00:00,11.0,24.2,35,255
2020-09-30 12:00:00,13.0,29.6,32,245
2020-09-30 18:00:00,13.0,30.6,30,270
2020-10-01 00:00:00,13.0,25.6,26,280
2020-10-01 06:00:00,11.0,24.2,33,285
2020-10-01 12:00:00,9.0,29.6,39,290
2020-10-01 18:00:00,9.0,29.5,37,285
2020-10-02 00:00:00,9.0,25.8,42,290
2020-10-02 06:00:00,8.0,24.7,46,285
2020-10-02 12:00:00,8.0,29.3,34,275
2020-10-02 18:00:00,,27.7,29,275
2020-10-03 00:00:00,7.0,25.1,28,270
2020-10-03 06:00:00,7.0,24.1,24,265
2020-10-03 12:00:00,7.0,28.6,17,240
2020-10-03 18:00:00,8.0,25.4,31,255
2020-10-04 00:00:00,,24.1,26,245
2020-10-04 06:00:00,,23.9,27,230
2020-10-04 12:00:00,8.0,28.3,23,265
2020-10-04 18:00:00,,30.2,20,245
2020-10-05 00:00:00,9.0,25.3,12,225
2020-10-05 06:00:00,9.0,24.1,19,255
2020-10-05 12:00:00,10.0,29.0,17,270
2020-10-05 18:00:00,10.0,30.7,9,270
2020-10-06 00:00:00,11.0,26.0,11,205
2020-10-06 06:00:00,10.0,24.6,17,245
2020-10-06 12:00:00,8.0,28.0,17,260
2020-10-06 18:00:00,8.0,30.0,18,290
2020-10-07 00:00:00,8.0,25.9,17,280
2020-10-07 06:00:00,8.0,24.7,27,300
2020-10-07 12:00:00,9.0,27.8,27,295
2020-10-07 18:00:00,8.0,27.3,30,310
2020-10-08 00:00:00,9.0,24.4,23,320
2020-10-08 06:00:00,8.0,23.8,21,305
2020-10-08 12:00:00,9.0,27.9,29,285
2020-10-08 18:00:00,8.0,27.8,37,280
2020-10-09 00:00:00,8.0,24.9,31,290
2020-10-09 06:00:00,8.0,24.1,30,265
2020-10-09 12:00:00,7.0,28.1,37,250
2020-10-09 18:00:00,8.0,27.9,33,265
2020-10-10 00:00:00,9.0,24.8,42,260
2020-10-10 06:00:00,9.0,24.2,50,245
2020-10-10 12:00:00,9.0,25.7,44,250
2020-10-10 18:00:00,10.0,26.0,50,250
2020-10-11 00:00:00,9.0,24.2,41,265
2020-10-11 06:00:00,10.0,24.0,34,275
2020-10-11 12:00:00,10.0,27.8,47,265
2020-10-11 18:00:00,9.0,26.3,49,265
2020-10-12 00:00:00,9.0,24.7,54,270
2020-10-12 06:00:00,8.0,24.1,58,265
2020-10-12 12:00:00,7.0,28.0,56,265
2020-10-12 18:00:00,7.0,26.4,54,270
2020-10-13 00:00:00,6.0,24.6,47,270
2020-10-13 06:00:00,7.0,24.0,46,265
2020-10-13 12:00:00,8.0,24.5,51,275
2020-10-13 18:00:00,9.0,26.3,48,270
2020-10-14 00:00:00,10.0,24.6,51,265
2020-10-14 06:00:00,9.0,23.9,53,270
2020-10-14 12:00:00,9.0,27.5,44,270
2020-10-14 18:00:00,9.0,27.0,47,275
2020-10-15 00:00:00,8.0,25.0,41,275
2020-10-15 06:00:00,8.0,24.5,44,270
2020-10-15 12:00:00,7.0,26.7,42,265
2020-10-15 18:00:00,7.0,26.6,47,265
2020-10-16 00:00:00,8.0,24.7,48,260
2020-10-16 06:00:00,9.0,24.1,48,255
2020-10-16 12:00:00,9.0,27.2,49,255
2020-10-16 18:00:00,10.0,27.3,49,265
2020-10-17 00:00:00,9.0,24.8,45,255
2020-10-17 06:00:00,9.0,24.2,43,255
2020-10-17 12:00:00,8.0,28.7,51,255
2020-10-17 18:00:00,7.0,26.6,56,250
2020-10-18 00:00:00,7.0,24.6,60,250
2020-10-18 06:00:00,6.0,24.1,56,250
2020-10-18 12:00:00,7.0,28.0,59,250
2020-10-18 18:00:00,7.0,27.2,52,255
2020-10-19 00:00:00,7.0,25.0,48,255
2020-10-19 06:00:00,9.0,24.0,50,250
2020-10-19 12:00:00,10.0,29.4,46,250
2020-10-19 18:00:00,11.0,30.7,30,250
2020-10-20 00:00:00,13.0,25.5,29,255
2020-10-20 06:00:00,14.0,24.3,28,250
2020-10-20 12:00:00,14.0,29.7,24,250
2020-10-20 18:00:00,13.0,29.3,28,260
2020-10-21 00:00:00,12.0,25.2,24,260
2020-10-21 06:00:00,12.0,24.2,29,265
2020-10-21 12:00:00,12.0,29.4,24,275
2020-10-21 18:00:00,11.0,28.5,25,275
2020-10-22 00:00:00,10.0,25.5,22,290
2020-10-22 06:00:00,,24.8,30,300
2020-10-22 12:00:00,9.0,26.8,23,310
2020-10-22 18:00:00,9.0,29.0,10,265
2020-10-23 00:00:00,9.0,25.3,12,250
2020-10-23 06:00:00,9.0,24.6,19,285
2020-10-23 12:00:00,10.0,26.8,14,270
2020-10-23 18:00:00,10.0,25.2,15,285
2020-10-24 00:00:00,10.0,24.5,6,360
2020-10-24 06:00:00,11.0,24.0,9,5
2020-10-24 12:00:00,10.0,28.0,6,65
2020-10-24 18:00:00,11.0,27.8,5,255
2020-10-25 00:00:00,13.0,24.7,7,265
2020-10-25 06:00:00,13.0,24.3,12,15
2020-10-25 12:00:00,12.0,28.1,0,350
2020-10-25 18:00:00,12.0,27.0,10,275
2020-10-26 00:00:00,9.0,24.1,25,270
2020-10-26 06:00:00,8.0,23.3,11,285
2020-10-26 12:00:00,9.0,28.1,16,280
2020-10-26 18:00:00,9.0,27.5,20,260
2020-10-27 00:00:00,9.0,24.7,25,275
2020-10-27 06:00:00,8.0,23.6,31,270
2020-10-27 12:00:00,8.0,28.3,35,275
2020-10-27 18:00:00,9.0,28.2,34,270
2020-10-28 00:00:00,,24.7,33,275
2020-10-28 06:00:00,11.0,24.1,36,275
2020-10-28 12:00:00,8.0,27.8,41,265
2020-10-28 18:00:00,8.0,27.1,41,270
2020-10-29 00:00:00,7.0,25.1,41,275
2020-10-29 06:00:00,7.0,24.5,47,260
2020-10-29 12:00:00,7.0,26.8,44,250
2020-10-29 18:00:00,7.0,26.3,46,260
2020-10-30 00:00:00,6.0,24.7,47,255
2020-10-30 06:00:00,6.0,24.2,40,245
2020-10-30 12:00:00,6.0,29.1,31,235
2020-10-30 18:00:00,7.0,29.3,26,230
2020-10-31 00:00:00,8.0,24.9,13,250
2020-10-31 06:00:00,9.0,24.1,9,225
2020-10-31 12:00:00,10.0,29.3,11,215
2020-10-31 18:00:00,10.0,28.9,5,250
2020-11-01 00:00:00,9.0,25.4,3,230
2020-11-01 06:00:00,9.0,24.3,4,350
2020-11-01 12:00:00,9.0,29.1,9,50
2020-11-01 18:00:00,10.0,29.1,9,5
2020-11-02 00:00:00,11.0,25.1,6,45
2020-11-02 06:00:00,11.0,24.4,14,35
2020-11-02 12:00:00,11.0,28.8,27,80
2020-11-02 18:00:00,10.0,29.2,22,65
2020-11-03 00:00:00,10.0,25.4,12,70
2020-11-03 06:00:00,10.0,24.6,19,75
2020-11-03 12:00:00,12.0,29.4,28,90
2020-11-03 18:00:00,12.0,29.4,18,100
2020-11-04 00:00:00,12.0,25.4,12,75
2020-11-04 06:00:00,13.0,24.3,15,80
2020-11-04 12:00:00,12.0,29.3,18,90
2020-11-04 18:00:00,13.0,28.9,12,100
2020-11-05 00:00:00,16.0,24.5,16,70
2020-11-05 06:00:00,16.0,24.0,19,50
2020-11-05 12:00:00,18.0,28.6,18,70
2020-11-05 18:00:00,17.0,27.8,18,50
2020-11-06 00:00:00,17.0,24.7,18,60
2020-11-06 06:00:00,18.0,23.9,15,65
2020-11-06 12:00:00,18.0,28.9,13,70
2020-11-06 18:00:00,18.0,28.3,11,75
2020-11-07 00:00:00,17.0,24.8,17,60
2020-11-07 06:00:00,16.0,24.2,27,60
2020-11-07 12:00:00,17.0,29.4,19,70
2020-11-07 18:00:00,17.0,29.8,8,105
2020-11-08 00:00:00,16.0,25.1,6,110
2020-11-08 06:00:00,14.0,24.2,9,55
2020-11-08 12:00:00,10.0,28.9,21,55
2020-11-08 18:00:00,10.0,29.0,12,105
2020-11-09 00:00:00,10.0,25.3,15,100
2020-11-09 06:00:00,10.0,24.5,18,90
2020-11-09 12:00:00,8.0,24.7,28,105
2020-11-09 18:00:00,8.0,23.4,21,95
2020-11-10 00:00:00,8.0,23.3,21,85
2020-11-10 06:00:00,10.0,23.4,23,40
2020-11-10 12:00:00,14.0,28.2,22,55
2020-11-10 18:00:00,18.0,27.3,20,80
2020-11-11 00:00:00,21.0,24.0,23,65
2020-11-11 06:00:00,25.0,23.7,17,40
2020-11-11 12:00:00,31.0,27.6,22,45
2020-11-11 18:00:00,31.0,26.0,27,30
2020-11-12 00:00:00,31.0,24.5,33,45
2020-11-12 06:00:00,26.0,24.0,23,40
2020-11-12 12:00:00,18.0,27.1,17,55
2020-11-12 18:00:00,13.0,27.9,12,110
2020-11-13 00:00:00,10.0,24.9,13,115
2020-11-13 06:00:00,9.0,24.7,28,90
2020-11-13 12:00:00,,25.9,31,95
2020-11-13 18:00:00,,27.0,30,85
2020-11-14 00:00:00,,24.6,29,90
2020-11-14 06:00:00,,23.9,32,90
2020-11-14 12:00:00,7.0,28.0,23,115
2020-11-14 18:00:00,10.0,27.5,16,100
2020-11-15 00:00:00,14.0,24.0,21,80
2020-11-15 06:00:00,20.0,23.6,34,65
2020-11-15 12:00:00,26.0,28.1,32,70
2020-11-15 18:00:00,28.0,27.8,23,90
2020-11-16 00:00:00,29.0,23.8,25,100
2020-11-16 06:00:00,29.0,23.1,33,80
2020-11-16 12:00:00,27.0,28.3,36,100
2020-11-16 18:00:00,24.0,28.2,27,110
2020-11-17 00:00:00,22.0,24.7,35,85
2020-11-17 06:00:00,19.0,23.8,45,90
2020-11-17 12:00:00,16.0,29.0,39,85
2020-11-17 18:00:00,17.0,28.0,31,80
