id,predicted
239,14.152201
240,14.830236
241,14.643946
242,14.566515
243,14.1280365
244,14.385612
245,14.768019
246,14.572661
247,14.226038
248,15.284185
249,15.5696535
250,14.411909
251,14.427731
252,14.979993
253,14.804139
254,14.710579
255,14.254455
256,14.506206
257,14.8785
258,14.717908
259,14.318518
260,15.374744
261,15.632025
262,14.472941
263,14.493128
264,15.127818
265,14.961808
266,14.853108
267,14.386788
268,14.645246
269,15.017154
270,14.870957
271,14.445063
272,15.499471
273,15.737692
274,14.582341
275,14.6043
276,15.542999
277,15.401542
278,15.247995
279,14.775068
280,15.086665
281,15.483007
282,15.325187
283,14.887544
284,15.952144
285,16.158394
286,15.012696
287,15.04578
288,16.790956
289,16.67075
290,16.485662
291,16.035109
292,16.427105
293,16.915768
294,16.726324
295,16.384655
296,17.359587
297,17.515312
298,16.43057
299,16.547253
300,16.263775
301,16.154324
302,15.975852
303,15.519798
304,15.919454
305,16.379871
306,16.208265
307,15.806054
308,16.86831
309,17.025843
310,15.93486
311,16.01616
312,15.0694
313,14.890104
314,14.8137245
315,14.327237
316,14.54816
317,14.887224
318,14.810794
319,14.317354
320,15.364796
321,15.569843
322,14.432687
323,14.458004
324,14.461847
325,14.249501
326,14.237477
327,13.744812
328,13.870813
329,14.168093
330,14.122117
331,13.620329
332,14.644024
333,14.892402
334,13.738857
335,13.736618
336,14.457964
337,14.2492
338,14.225105
339,13.748333
340,13.905473
341,14.215569
342,14.128915
343,13.679526
344,14.712478
345,14.980881
346,13.815514
347,13.821589
348,14.045214
349,13.81083
350,13.827681
351,13.38338
352,13.5377445
353,13.857267
354,13.708476
355,13.362272
356,14.397038
357,14.729119
358,13.555187
359,13.553763
360,13.687109
361,13.424836
362,13.493649
363,13.065203
364,13.19776
365,13.518167
366,13.342248
367,13.053584
368,14.081836
369,14.454509
370,13.291143
371,13.2739725
372,13.808819
373,13.560976
374,13.606495
375,13.166108
376,13.311797
377,13.619182
378,13.464367
379,13.148879
380,14.176949
381,14.536555
382,13.368597
383,13.358934
384,14.735828
385,14.560795
386,14.487006
387,14.025241
388,14.302965
389,14.62617
390,14.476642
391,14.135827
392,15.180154
393,15.469346
394,14.297137
395,14.34194
396,14.190599
397,13.963818
398,13.965859
399,13.533756
400,13.747347
401,14.085602
402,13.8930435
403,13.60557
404,14.652118
405,14.98898
406,13.822372
407,13.833541
408,13.923923
409,13.674423
410,13.718036
411,13.287405
412,13.446989
413,13.778767
414,13.600472
415,13.300848
416,14.337759
417,14.688207
418,13.528467
419,13.520833
420,14.070924
421,13.831703
422,13.863311
423,13.406878
424,13.542861
425,13.85731
426,13.73635
427,13.354442
428,14.382282
429,14.697218
430,13.544613
431,13.533282
432,14.226987
433,13.998949
434,14.012728
435,13.534249
436,13.651487
437,13.952781
438,13.879321
439,13.4238825
440,14.448354
441,14.729023
442,13.571096
443,13.563433
444,13.732774
445,13.470299
446,13.5415745
447,13.090441
448,13.166147
449,13.470068
450,13.359058
451,12.973454
452,13.9931555
453,14.330326
454,13.165541
455,13.141905
456,13.949147
457,13.701894
458,13.750943
459,13.279188
460,13.361993
461,13.655182
462,13.5805435
463,13.141297
464,14.158374
465,14.462797
466,13.304265
467,13.954956
468,13.708436
469,13.75435
470,13.285659
471,13.37109
472,13.66573
473,13.587536
474,13.151962
475,14.171607
476,14.477268
477,13.4694605
478,13.191159
479,13.285969
480,12.857335
481,12.924874
482,13.237772
483,13.086729
484,12.762519
485,13.7832775
486,13.113616
487,12.812858
488,12.943531
489,12.540507
490,12.594725
491,12.921173
492,12.716711
493,12.473064
494,13.046851
495,12.740864
496,12.88245
497,12.478023
498,12.519938
499,12.843486
500,12.642289
501,12.893762
502,12.579661
503,12.732449
504,12.340065
505,12.374354
506,12.705076
507,12.497562
508,12.890809
509,12.578646
510,12.726388
511,12.338896
512,12.378044
513,12.555657
514,12.509997
515,12.909857
516,12.598374
517,12.744714
518,12.356621
519,13.769215
520,12.56739
521,12.521926
522,12.935175
523,12.622897
524,12.773751
525,13.303397
526,13.750657
527,12.55673
528,12.509553
529,13.070643
530,12.764405
531,12.377636
532,13.386211
533,13.802931
534,12.624963
535,12.57784
536,13.356205
537,12.953434
538,12.606495
539,13.616324
540,13.990215
541,12.818295
542,12.779231
543,13.070721
544,12.918229
545,12.600899
546,13.616419
547,14.004596
548,12.828401
549,12.791976
550,12.6270075
551,12.942397
552,12.768602
553,12.485541
554,13.499743
555,13.910432
556,12.731536
557,12.690667
558,12.602699
559,12.639075
560,12.9492855
561,12.787131
562,12.489879
563,13.501237
564,13.906084
565,12.72993
566,12.687783
567,13.256973
568,12.814508
569,12.856239
570,13.1571865
571,13.033409
572,12.676315
573,13.685495
574,14.053358
575,12.881766
576,12.845043
577,13.426351
578,13.509856
579,13.039276
580,13.0806465
581,13.364744
582,13.296504
583,12.859817
584,13.8678055
585,14.188158
586,13.024895
587,12.99541
588,13.873326
589,13.61748
590,13.68689
591,13.2045145
592,13.262953
593,13.541694
594,13.492587
595,13.029741
596,14.038933
597,14.33407
598,13.182084
599,13.158114
600,14.17354
601,13.936592
602,13.976535
603,13.47478
604,13.560652
605,13.838692
606,13.810747
607,13.30903
608,14.319682
609,14.578679
610,13.433981
611,13.419197
612,14.713262
613,14.513596
614,14.521172
615,14.0195465
616,14.172114
617,14.479337
618,14.480194
619,13.966236
620,14.96171
621,15.174836
622,14.05703
623,14.091188
624,15.241024
625,15.098192
626,15.23898
627,14.799259
628,14.877548
629,15.282933
630,15.414349
631,15.000897
632,15.825349
633,16.047813
634,15.063128
635,15.215572
636,15.795569
637,15.713443
638,15.995776
639,15.620103
640,15.613067
641,16.127514
642,16.380957
643,16.088888
644,16.732153
645,16.974401
646,16.130386
647,16.397583
648,16.890884
649,16.69665
650,17.237387
651,17.121607
652,17.01226
653,17.529722
654,17.922314
655,17.994955
656,18.36979
657,18.563484
658,17.939169
659,18.467772
660,17.452328
661,17.169384
662,17.503265
663,17.700136
664,17.790009
665,18.471306
666,18.600183
667,18.844328
668,19.68684
669,19.896442
670,19.273174
671,19.891148
672,16.647423
673,16.485489
674,16.430801
675,16.33738
676,16.654673
677,17.262043
678,17.104221
679,17.061386
680,18.176182
681,18.408552
682,17.445837
683,17.810246
684,16.002285
685,15.912854
686,15.917862
687,15.582522
688,15.823184
689,16.32518
690,16.265034
691,16.079136
692,17.00457
693,17.281292
694,16.288614
695,16.497116
696,16.001312
697,15.942064
698,16.078695
699,15.72672
700,15.847419
701,16.370226
702,16.41937
703,16.266308
704,17.032171
705,17.33918
706,16.433475
707,16.653954
708,15.638733
709,15.531048
710,15.482996
711,15.055223
712,15.331805
713,15.743994
714,15.666056
715,15.366913
716,16.328894
717,16.586359
718,15.520425
719,15.645282
720,15.181433
721,15.030383
722,14.919928
723,14.446721
724,14.74141
725,15.082484
726,14.965831
727,14.5603
728,15.612746
729,15.852608
730,14.699139
731,14.757445
732,14.749202
733,14.5638075
734,14.5045595
735,14.006893
736,14.214391
737,14.516526
738,14.446301
739,13.975255
740,15.0132265
741,15.256294
742,14.096606
743,14.118682
744,14.255123
745,14.031901
746,14.041498
747,13.549773
748,13.667559
749,13.952943
750,13.902671
751,13.423993
752,14.445066
753,14.716429
754,13.558004
755,13.553599
756,14.377093
757,14.164051
758,14.154029
759,13.661934
760,13.791264
761,14.080717
762,14.030909
763,13.543168
764,14.566379
765,14.828833
766,13.668525
767,13.667682
768,14.335086
769,14.115646
770,14.117173
771,13.625028
772,13.738048
773,14.029548
774,13.983764
775,13.488851
776,14.509506
777,14.770083
778,13.6131315
779,13.607112
780,14.658453
781,14.457365
782,14.431808
783,13.931812
784,14.087341
785,14.393524
786,14.359314
787,13.841298
788,14.863316
789,15.089241
790,13.943159
791,13.956639
792,16.299667
793,16.256374
794,16.487087
795,16.136675
796,16.198029
797,16.770744
798,16.948235
799,16.747807
800,17.401775
801,17.654575
802,16.82232
803,17.106634
804,17.20228
805,17.09794
806,17.443157
807,17.230167
808,17.276796
809,17.87717
810,18.048828
811,18.056507
812,18.606281
813,18.835468
814,18.097906
815,18.520916
816,16.937113
817,16.891108
818,16.880856
819,16.50578
820,16.844355
821,17.417343
822,17.33039
823,17.157858
824,18.031168
825,18.235909
826,17.296593
827,17.521786
828,16.30479
829,16.218336
830,16.128077
831,15.696083
832,16.05243
833,16.536509
834,16.407604
835,16.115278
836,17.09489
837,17.292692
838,16.256496
839,16.390463
840,15.9555235
841,15.8438425
842,15.691315
843,15.230502
844,15.627828
845,16.04891
846,15.878582
847,15.53449
848,16.588856
849,16.787485
850,15.671061
851,15.768983
852,15.348124
853,15.196753
854,15.065504
855,14.590295
856,14.9175
857,15.2876
858,15.125989
859,14.732579
860,15.802277
861,16.024843
862,14.859912
863,14.915981
864,15.143682
865,14.974899
866,14.8701725
867,14.410583
868,14.718072
869,15.09341
870,14.913284
871,14.547322
872,15.614046
873,15.860281
874,14.707282
875,14.745351
876,15.877252
877,15.764064
878,15.709732
879,15.265913
880,15.543544
881,16.000206
882,15.909087
883,15.557861
884,16.518946
885,16.728241
886,15.676313
887,15.779268
888,18.112432
889,17.94134
890,18.675644
891,17.97583
892,17.30348
893,17.994291
894,18.68299
895,18.082283
896,18.345863
897,18.398447
898,18.008709
899,18.118715
900,19.399988
901,19.203362
902,19.79749
903,19.110264
904,18.58652
905,19.115034
906,19.691828
907,19.241951
908,19.45941
909,19.49051
910,19.033825
911,19.166822
912,22.520699
913,22.229862
914,23.512964
915,22.481556
916,20.993093
917,21.370638
918,22.88231
919,22.18777
920,21.675741
921,21.480524
922,21.763151
923,21.858837
924,24.032145
925,24.030128
926,23.939043
927,22.995346
928,22.225693
929,22.916788
930,23.446934
931,22.702751
932,22.941515
933,22.702538
934,22.447674
935,22.413956
936,24.309622
937,23.86667
938,23.183136
939,22.90541
940,22.673138
941,23.097736
942,22.990635
943,22.711357
944,23.449593
945,22.860462
946,22.213388
947,22.50813
948,22.035286
949,20.831713
950,19.767265
951,20.764261
952,21.601982
953,21.632343
954,21.004848
955,21.765661
956,23.188963
957,22.375458
958,21.48585
959,22.449253
960,20.40204
961,18.836731
962,18.69688
963,20.317911
964,20.796953
965,20.640312
966,20.480291
967,21.875698
968,23.0239
969,22.178486
970,21.621809
971,23.071758
972,21.217735
973,19.358288
974,21.033216
975,22.734802
976,21.57522
977,21.515327
978,23.010382
979,24.366066
980,24.211765
981,23.044008
982,24.205595
983,25.58239
984,22.26316
985,22.16053
986,24.341438
987,23.77284
988,21.595224
989,22.699604
990,25.056206
991,24.539003
992,23.68637
993,23.203814
994,25.188684
995,25.14682
996,22.040325
997,22.76799
998,22.450014
999,21.333193
1000,21.308079
1001,22.86059
1002,23.125265
1003,22.167198
1004,22.869156
1005,23.074251
1006,23.053633
1007,22.609257
1008,20.986822
1009,20.006376
1010,18.962032
1011,19.846294
1012,21.019487
1013,21.333353
1014,20.63093
1015,21.372364
1016,22.994781
1017,22.463995
1018,21.549345
1019,22.46065
1020,20.192293
1021,18.548895
1022,18.795334
1023,20.61215
1024,20.87498
1025,20.771006
1026,20.855711
1027,22.44627
1028,23.39537
1029,22.605331
1030,22.254154
1031,23.810097
1032,19.480873
1033,18.244081
1034,18.852285
1035,20.354433
1036,20.347647
1037,20.602308
1038,20.953884
1039,22.277876
1040,22.993355
1041,22.55384
1042,22.3787
1043,23.740602
1044,18.439445
1045,17.822018
1046,18.02392
1047,18.73075
1048,18.919626
1049,19.446615
1050,19.41439
1051,20.064695
1052,21.051285
1053,21.021296
1054,20.376242
1055,21.309212
1056,17.126287
1057,16.957195
1058,16.837523
1059,16.679775
1060,17.091536
1061,17.620483
1062,17.422897
1063,17.39809
1064,18.448675
1065,18.579624
1066,17.594631
1067,17.952684
1068,16.771181
1069,16.710138
1070,16.658758
1071,16.28481
1072,16.647137
1073,17.197058
1074,17.073135
1075,16.903723
1076,17.826702
1077,18.02675
1078,17.053617
1079,17.265585
1080,17.145174
1081,17.12307
1082,17.24758
1083,16.927275
1084,17.178331
1085,17.797174
1086,17.782057
1087,17.727318
1088,18.468813
1089,18.720844
1090,17.871817
1091,18.17168
1092,18.171791
1093,17.848413
1094,18.254229
1095,18.364624
1096,18.358067
1097,18.943045
1098,19.090973
1099,19.391884
1100,19.96831
1101,19.990084
1102,19.48216
1103,20.045462
1104,18.989212
1105,18.236776
1106,18.622004
1107,19.313519
1108,19.293142
1109,19.741297
1110,19.941128
1111,20.626118
1112,21.323301
1113,21.000824
1114,20.77701
1115,21.60491
1116,19.57397
1117,18.449284
1118,18.9173
1119,20.203707
1120,20.214798
1121,20.447369
1122,20.728678
1123,21.901226
1124,22.556839
1125,22.052776
1126,21.919788
1127,23.083744
1128,19.55308
1129,18.421658
1130,18.609137
1131,19.87375
1132,20.227535
1133,20.448809
1134,20.486824
1135,21.645622
1136,22.578167
1137,22.174131
1138,21.740633
1139,22.964384
1140,18.637974
1141,17.892424
1142,17.99033
1143,18.788727
1144,19.023378
1145,19.422579
1146,19.322384
1147,20.052767
1148,21.073072
1149,20.919514
1150,20.25277
1151,21.253584
1152,17.475983
1153,17.19486
1154,17.207102
1155,17.35675
1156,17.60656
1157,18.166872
1158,18.018314
1159,18.228163
1160,19.241562
1161,19.359783
1162,18.478886
1163,19.066624
1164,17.297564
1165,17.135643
1166,17.490665
1167,17.57537
1168,17.56801
1169,18.265657
1170,18.35879
1171,18.59737
1172,19.284157
1173,19.567099
1174,18.89268
1175,19.448221
1176,17.41649
1177,17.215654
1178,17.586065
1179,17.810211
1180,17.787241
1181,18.597582
1182,18.68686
1183,18.969925
1184,19.789215
1185,20.078121
1186,19.460136
1187,20.086899
1188,16.284561
1189,16.184603
1190,16.090065
1191,15.766028
1192,16.12898
1193,16.66737
1194,16.496002
1195,16.291159
1196,17.355743
1197,17.59425
1198,16.541195
1199,16.753984
1200,15.454357
1201,15.312593
1202,15.167077
1203,14.707316
1204,15.050116
1205,15.43178
1206,15.2680235
1207,14.885486
1208,15.969842
1209,16.192093
1210,15.028145
1211,15.10354
1212,15.127421
1213,14.965278
1214,14.853906
1215,14.373576
1216,14.647101
1217,14.98956
1218,14.871583
1219,14.4331665
1220,15.494634
1221,15.722563
1222,14.5596695
1223,14.601299
1224,14.891688
1225,14.715433
1226,14.632551
1227,14.145602
1228,14.369572
1229,14.6900835
1230,14.60087
1231,14.136872
1232,15.183847
1233,15.4208765
1234,14.2565
1235,14.283403
1236,14.4336405
1237,14.224065
1238,14.199208
1239,13.73132
1240,13.900496
1241,14.217834
1242,14.111494
1243,13.688455
1244,14.725327
1245,15.005916
1246,13.839804
1247,13.846764
1248,13.930849
1249,13.683032
1250,13.724861
1251,13.279488
1252,13.396734
1253,13.715626
1254,13.581781
1255,13.215271
1256,14.24427
1257,14.575995
1258,13.410958
1259,13.397107
1260,13.926245
1261,13.677743
1262,13.725698
1263,13.267043
1264,13.367095
1265,13.673674
1266,13.567692
1267,13.167953
1268,14.189883
1269,14.510269
1270,13.350018
1271,13.33208
1272,14.397523
1273,14.181584
1274,14.176918
1275,13.681803
1276,13.799995
1277,14.094701
1278,14.050071
1279,13.548524
1280,14.570401
1281,14.824703
1282,13.668234
1283,13.663818
1284,14.229878
1285,14.001815
1286,14.016026
1287,13.533754
1288,13.639182
1289,13.937192
1290,13.875281
1291,13.402611
1292,14.424473
1293,14.699177
1294,13.540024
1295,13.530726
1296,14.199271
1297,13.969686
1298,13.986591
1299,13.505504
1300,13.610527
1301,13.908444
1302,13.842969
1303,13.376656
1304,14.398231
1305,14.677337
1306,13.5164995
1307,13.50695
1308,14.104825
1309,13.86808
1310,13.900529
1311,13.413391
1312,13.498707
1313,13.785515
1314,13.736376
1315,13.256537
1316,14.273284
1317,14.552537
1318,13.392779
1319,13.379486
1320,13.675484
1321,13.407468
1322,13.491534
1323,13.035801
1324,13.101325
1325,13.3975
1326,13.296154
1327,12.905374
1328,13.920966
1329,14.256347
1330,13.094984
1331,13.069013
1332,13.144648
1333,12.843375
1334,12.97853
1335,12.565931
1336,12.617122
1337,12.936576
1338,12.748474
1339,12.486618
1340,13.503367
1341,13.922344
1342,12.742986
1343,12.703884
1344,13.004447
1345,12.694472
1346,12.845324
1347,12.439232
1348,12.483104
1349,12.804468
1350,12.60094
1351,12.365436
1352,13.379095
1353,13.81637
1354,12.633722
1355,12.589979
1356,12.992413
1357,12.67955
1358,12.839289
1359,12.426357
1360,12.458762
1361,12.77163
1362,12.584556
1363,12.332976
1364,13.340837
1365,13.769007
1366,12.593104
1367,12.546011
1368,12.989815
1369,12.676702
1370,12.836097
1371,12.430539
1372,12.473474
1373,12.794302
1374,12.589409
1375,12.360812
1376,13.369406
1377,13.805414
1378,12.632
1379,12.583677
1380,12.986341
1381,12.6762085
1382,12.825474
1383,12.4381485
1384,12.505993
1385,12.844734
1386,12.600667
1387,12.418636
1388,13.433832
1389,13.892834
1390,12.717834
1391,12.669596
1392,13.21827
1393,12.923433
1394,13.04483
1395,12.652073
1396,12.739048
1397,13.08068
1398,12.850131
1399,12.639048
1400,13.659158
1401,14.095072
1402,12.928324
1403,12.885287
1404,13.500888
1405,13.222947
1406,13.3188505
1407,12.902127
1408,12.992068
1409,13.322626
1410,13.139471
1411,12.85613
1412,13.874128
1413,14.263528
1414,13.106247
1415,13.068763
1416,13.415073
1417,13.129288
1418,13.241393
1419,12.815925
1420,12.88193
1421,13.197774
1422,13.037805
1423,12.732432
1424,13.746481
1425,14.128911
1426,12.969162
1427,12.931252
1428,13.03527
1429,12.726654
1430,12.873493
1431,12.478047
1432,12.534864
1433,12.86587
1434,12.64444
1435,12.430981
1436,13.446156
1437,13.888595
1438,12.713191
1439,12.667395
1440,12.728789
1441,12.404509
1442,12.575227
1443,12.200976
1444,12.246766
1445,12.590678
1446,12.319226
1447,12.176769
1448,13.189189
1449,13.680874
1450,12.48537
1451,12.432513
1452,12.656327
1453,12.328984
1454,12.503342
1455,12.142657
1456,12.196722
1457,12.549368
1458,12.251611
1459,12.146277
1460,13.159157
1461,13.670882
1462,12.476083
1463,12.419603
1464,12.836364
1465,12.519889
1466,12.674039
1467,12.322077
1468,12.418433
1469,12.783759
1470,12.467072
1471,12.383243
1472,13.403804
1473,13.912237
1474,12.736118
1475,12.682592
1476,13.070471
1477,12.769793
1478,12.893044
1479,12.546612
1480,12.689216
1481,13.06946
1482,12.7337055
1483,12.664501
1484,13.695756
1485,14.195543
1486,13.02748
1487,12.982852
1488,13.046308
1489,12.745988
1490,12.86439
1491,12.525794
1492,12.680867
1493,13.067486
1494,12.711393
1495,12.66737
1496,13.705409
1497,14.2170105
1498,13.037827
1499,12.999405
1500,12.786551
1501,12.470077
1502,12.611503
1503,12.274531
1504,12.395824
1505,12.771042
1506,12.418066
1507,12.377384
1508,13.420635
1509,13.950334
1510,12.741482
1511,12.709466
1512,12.98454
1513,12.678009
1514,12.800569
1515,12.4495
1516,12.577843
1517,12.948435
1518,12.622442
1519,12.536719
1520,13.587531
1521,14.085104
1522,12.874855
1523,12.854562
1524,13.056337
1525,12.750583
1526,12.871352
1527,12.509155
1528,12.626527
1529,12.990823
1530,12.689066
1531,12.566961
1532,13.620158
1533,14.095185
1534,12.881954
1535,12.867358
1536,12.798336
1537,12.473414
1538,12.625507
1539,12.264032
1540,12.342179
1541,12.697503
1542,12.399836
1543,12.280329
1544,13.332998
1545,13.822047
1546,12.589425
1547,12.574695
1548,12.349419
1549,12.004322
1550,12.190582
1551,11.831343
1552,11.841782
1553,12.174249
1554,11.88998
1555,11.767852
1556,12.80971
1557,13.337403
1558,12.070457
1559,12.71146
1560,12.388996
1561,12.539665
1562,12.164395
1563,12.211564
1564,12.544234
1565,12.284413
1566,12.119828
1567,13.164628
1568,13.654298
1569,12.391774
1570,13.377556
1571,13.093739
1572,13.182214
1573,12.785498
1574,12.899639
1575,13.249025
1576,13.010283
1577,12.790149
1578,13.838346
1579,13.053579
1580,13.043673
1581,13.49922
1582,13.219249
1583,13.299833
1584,12.909566
1585,13.050006
1586,13.415141
1587,13.154076
1588,12.956969
1589,14.425764
1590,13.2280245
1591,13.220672
1592,13.387798
1593,13.101694
1594,13.189728
1595,12.813289
1596,12.959009
1597,13.331579
1598,13.043509
1599,13.941475
1600,14.380672
1601,13.177795
1602,13.169899
1603,13.774699
1604,13.515525
1605,13.558505
1606,13.163762
1607,13.339831
1608,13.715049
1609,13.241839
1610,14.300016
1611,14.697896
1612,13.504466
1613,13.504594
1614,14.096815
1615,13.855989
1616,13.867881
1617,13.462296
1618,13.667719
1619,13.799655
1620,13.55808
1621,14.619787
1622,14.982282
1623,13.801037
1624,13.808382
1625,13.943324
1626,13.690811
1627,13.722093
1628,13.327055
1629,13.907871
1630,13.640721
1631,13.429602
1632,14.490525
1633,14.870526
1634,13.687588
1635,13.691365
1636,13.942522
1637,13.6905985
1638,13.719608
1639,13.531576
1640,13.9188795
1641,13.643468
1642,13.442885
1643,14.505542
1644,14.890261
1645,13.707161
1646,13.711352
1647,14.651466
1648,14.450305
1649,13.955807
1650,14.185105
1651,14.563604
1652,14.368783
1653,14.0246725
1654,15.081633
1655,15.373373
1656,14.197969
1657,14.215313
1658,15.303441
1659,15.018748
1660,14.552665
1661,14.847509
1662,15.240491
1663,15.065835
1664,14.660988
1665,15.728952
1666,15.956114
1667,14.790096
1668,14.8274975
1669,15.574374
1670,15.40231
1671,14.935423
1672,15.285758
1673,15.695395
1674,15.51333
1675,15.100379
1676,16.179188
1677,16.374376
1678,15.22337
1679,15.273132
1680,16.179289
1681,16.07011
1682,15.85091
1683,15.388868
1684,15.81443
1685,16.260408
1686,16.045866
1687,15.649106
1688,16.74263
1689,16.90755
1690,15.77611
1691,15.839573
1692,16.657396
1693,16.571547
1694,16.312502
1695,15.857421
1696,16.362816
1697,16.851385
1698,16.599205
1699,16.231535
1700,17.34078
1701,17.477228
1702,16.367023
1703,16.450737
1704,16.189394
1705,16.075266
1706,15.8641615
1707,15.400839
1708,15.830229
1709,16.271149
1710,16.06393
1711,15.663567
1712,16.763836
1713,16.921371
1714,15.799591
1715,15.866293
1716,15.278078
1717,15.114141
1718,15.003019
1719,14.523445
1720,14.78484
1721,15.143598
1722,15.030991
1723,14.564786
1724,15.624523
1725,15.825925
1726,14.680738
1727,14.713143
1728,14.9439335
1729,14.758402
1730,14.693973
1731,14.206932
1732,14.411432
1733,14.747303
1734,14.660577
1735,14.182014
1736,15.222153
1737,15.441374
1738,14.299806
1739,14.313044
1740,15.384815
1741,15.2439165
1742,15.300173
1743,14.845701
1744,15.006577
1745,15.413488
1746,15.475196
1747,15.039653
1748,15.926032
1749,16.123531
1750,15.086998
1751,15.222602
1752,15.7993765
1753,15.68233
1754,15.735683
1755,15.303505
1756,15.492819
1757,15.945582
1758,15.990252
1759,15.609282
1760,16.483072
1761,16.668417
1762,15.670776
1763,15.832716
1764,15.478831
1765,15.320014
1766,15.231825
1767,14.754345
1768,15.02813
1769,15.408066
1770,15.308782
1771,14.857876
1772,15.896582
1773,16.07372
1774,14.960701
1775,15.013855
1776,14.89479
1777,14.699793
1778,14.654665
1779,14.175133
1780,14.379028
1781,14.722795
1782,14.624601
1783,14.169107
1784,15.20846
1785,15.430133
1786,14.295841
1787,14.310923
1788,14.911837
1789,14.719522
1790,14.672547
1791,14.176345
1792,14.36831
1793,14.696912
1794,14.627195
1795,14.13462
1796,15.1710415
1797,15.380513
1798,14.244623
1799,14.258556
1800,14.507937
1801,14.291663
1802,14.2852125
1803,13.796875
1804,13.937659
1805,14.249399
1806,14.183084
1807,13.703424
1808,14.732962
1809,14.978046
1810,13.8300905
1811,13.830751
1812,13.993866
1813,13.742143
1814,13.797526
1815,13.331488
1816,13.429266
1817,13.737347
1818,13.641019
1819,13.226221
1820,14.2486725
1821,14.549672
1822,13.397611
1823,13.381255
1824,13.663492
1825,13.388639
1826,13.4857855
1827,13.032725
1828,13.106347
1829,13.413549
1830,13.294416
1831,12.92658
1832,13.94332
1833,14.281101
1834,13.127515
1835,13.099887
1836,13.357572
1837,13.061262
1838,13.192918
1839,12.76313
1840,12.825953
1841,13.145056
1842,12.979722
1843,12.6832075
1844,13.699691
1845,14.081297
1846,12.921279
1847,12.885476
1848,13.151312
1849,12.842653
1850,12.992052
1851,12.585203
1852,12.657048
1853,12.993203
1854,12.775723
1855,12.552651
1856,13.572634
1857,13.996619
1858,12.830596
1859,12.790248
1860,13.1328535
1861,12.825079
1862,12.971807
1863,12.571559
1864,12.651912
