date_time,PM2.5,temp,wind speed,wind dir
2020-07-16 12:00:00,8.0,29.3,9,290
2020-07-16 18:00:00,,29.2,20,270
2020-07-17 00:00:00,11.0,28.0,18,245
2020-07-17 06:00:00,9.0,27.5,18,210
2020-07-17 12:00:00,7.0,29.3,10,240
2020-07-17 18:00:00,,29.8,11,255
2020-07-18 00:00:00,9.0,28.1,7,230
2020-07-18 06:00:00,7.0,27.7,6,205
2020-07-18 12:00:00,10.0,29.8,4,185
2020-07-18 18:00:00,4.0,30.5,8,200
2020-07-19 00:00:00,2.0,28.4,7,185
2020-07-19 06:00:00,8.0,28.1,12,190
2020-07-19 12:00:00,7.0,29.9,8,170
2020-07-19 18:00:00,3.0,30.2,11,250
2020-07-20 00:00:00,6.0,28.5,9,225
2020-07-20 06:00:00,7.0,27.9,4,285
2020-07-20 12:00:00,7.0,29.9,2,195
2020-07-20 18:00:00,8.0,30.2,2,205
2020-07-21 00:00:00,8.0,28.1,6,175
2020-07-21 06:00:00,10.0,27.6,8,130
2020-07-21 12:00:00,9.0,28.9,5,120
2020-07-21 18:00:00,7.0,29.6,10,155
2020-07-22 00:00:00,12.0,28.3,12,170
2020-07-22 06:00:00,11.0,27.6,7,210
2020-07-22 12:00:00,7.0,29.5,12,145
2020-07-22 18:00:00,11.0,29.4,16,155
2020-07-23 00:00:00,8.0,28.1,17,165
2020-07-23 06:00:00,7.0,27.4,19,180
2020-07-23 12:00:00,10.0,29.7,11,210
2020-07-23 18:00:00,,30.0,8,255
2020-07-24 00:00:00,5.0,28.2,6,225
2020-07-24 06:00:00,9.0,27.7,6,215
2020-07-24 12:00:00,9.0,28.0,6,135
2020-07-24 18:00:00,11.0,28.4,5,330
2020-07-25 00:00:00,10.0,27.6,2,255
2020-07-25 06:00:00,7.0,27.3,7,200
2020-07-25 12:00:00,8.0,28.5,3,180
2020-07-25 18:00:00,3.0,30.1,12,190
2020-07-26 00:00:00,8.0,28.2,18,175
2020-07-26 06:00:00,4.0,27.8,21,190
2020-07-26 12:00:00,,29.8,19,195
2020-07-26 18:00:00,3.0,30.2,22,225
2020-07-27 00:00:00,3.0,28.5,19,225
2020-07-27 06:00:00,5.0,27.8,16,240
2020-07-27 12:00:00,4.0,30.0,18,220
2020-07-27 18:00:00,4.0,30.2,15,235
2020-07-28 00:00:00,2.0,28.4,16,225
2020-07-28 06:00:00,3.0,28.2,13,225
2020-07-28 12:00:00,5.0,30.2,9,250
2020-07-28 18:00:00,8.0,30.2,13,250
2020-07-29 00:00:00,7.0,28.6,18,260
2020-07-29 06:00:00,3.0,28.0,18,290
2020-07-29 12:00:00,12.0,30.2,18,305
2020-07-29 18:00:00,12.0,30.4,27,310
2020-07-30 00:00:00,3.0,28.7,31,300
2020-07-30 06:00:00,10.0,27.8,31,260
2020-07-30 12:00:00,6.0,29.3,29,265
2020-07-30 18:00:00,3.0,30.2,35,290
2020-07-31 00:00:00,6.0,28.9,26,300
2020-07-31 06:00:00,3.0,28.0,24,285
2020-07-31 12:00:00,7.0,29.7,32,285
2020-07-31 18:00:00,7.0,30.1,42,280
2020-08-01 00:00:00,5.0,28.8,27,270
2020-08-01 06:00:00,3.0,27.7,42,275
2020-08-01 12:00:00,5.0,28.6,48,275
2020-08-01 18:00:00,6.0,29.1,53,275
2020-08-02 00:00:00,4.0,28.3,62,280
2020-08-02 06:00:00,,28.2,73,270
2020-08-02 12:00:00,2.0,27.7,70,260
2020-08-02 18:00:00,3.0,27.0,86,270
2020-08-03 00:00:00,4.0,27.7,74,255
2020-08-03 06:00:00,5.0,27.8,84,260
2020-08-03 12:00:00,10.0,28.9,73,255
2020-08-03 18:00:00,7.0,28.9,75,245
2020-08-04 00:00:00,6.0,28.4,70,245
2020-08-04 06:00:00,3.0,28.0,66,250
2020-08-04 12:00:00,11.0,29.0,64,265
2020-08-04 18:00:00,9.0,28.3,54,250
2020-08-05 00:00:00,5.0,27.4,59,255
2020-08-05 06:00:00,4.0,26.4,62,255
2020-08-05 12:00:00,8.0,28.2,54,250
2020-08-05 18:00:00,2.0,28.5,39,265
2020-08-06 00:00:00,5.0,28.1,37,280
2020-08-06 06:00:00,8.0,27.5,23,295
2020-08-06 12:00:00,5.0,28.9,15,295
2020-08-06 18:00:00,9.0,28.7,22,295
2020-08-07 00:00:00,8.0,28.0,16,310
2020-08-07 06:00:00,4.0,26.0,24,295
2020-08-07 12:00:00,13.0,25.8,13,280
2020-08-07 18:00:00,5.0,27.5,23,275
2020-08-08 00:00:00,5.0,27.5,20,270
2020-08-08 06:00:00,5.0,27.2,23,275
2020-08-08 12:00:00,4.0,29.0,21,265
2020-08-08 18:00:00,5.0,28.4,29,255
2020-08-09 00:00:00,6.0,27.8,33,240
2020-08-09 06:00:00,3.0,27.3,33,240
2020-08-09 12:00:00,13.0,27.5,41,235
2020-08-09 18:00:00,4.0,28.8,38,250
2020-08-10 00:00:00,6.0,27.7,32,240
2020-08-10 06:00:00,6.0,27.6,35,245
2020-08-10 12:00:00,5.0,28.7,36,260
2020-08-10 18:00:00,3.0,29.2,46,265
2020-08-11 00:00:00,4.0,27.9,51,280
2020-08-11 06:00:00,2.0,27.9,49,275
2020-08-11 12:00:00,7.0,28.9,38,260
2020-08-11 18:00:00,10.0,29.4,27,265
2020-08-12 00:00:00,7.0,28.2,23,265
2020-08-12 06:00:00,4.0,27.9,28,265
2020-08-12 12:00:00,6.0,28.9,19,245
2020-08-12 18:00:00,6.0,29.4,33,220
2020-08-13 00:00:00,11.0,27.5,37,240
2020-08-13 06:00:00,2.0,27.2,38,285
2020-08-13 12:00:00,10.0,26.6,22,255
2020-08-13 18:00:00,3.0,27.5,33,250
2020-08-14 00:00:00,3.0,27.4,35,260
2020-08-14 06:00:00,9.0,26.8,30,280
2020-08-14 12:00:00,14.0,28.6,31,250
2020-08-14 18:00:00,9.0,28.8,35,250
2020-08-15 00:00:00,14.0,26.8,26,255
2020-08-15 06:00:00,13.0,26.3,28,250
2020-08-15 12:00:00,8.0,27.6,31,250
2020-08-15 18:00:00,9.0,27.5,34,280
2020-08-16 00:00:00,14.0,27.1,24,280
2020-08-16 06:00:00,14.0,26.6,23,280
2020-08-16 12:00:00,9.0,28.5,23,290
2020-08-16 18:00:00,8.0,29.2,23,290
2020-08-17 00:00:00,8.0,27.6,20,295
2020-08-17 06:00:00,8.0,27.3,14,270
2020-08-17 12:00:00,13.0,28.5,16,245
2020-08-17 18:00:00,11.0,29.3,19,255
2020-08-18 00:00:00,8.0,27.8,17,275
2020-08-18 06:00:00,13.0,27.6,15,280
2020-08-18 12:00:00,16.0,29.0,18,250
2020-08-18 18:00:00,10.0,29.0,23,270
2020-08-19 00:00:00,14.0,27.9,20,290
2020-08-19 06:00:00,10.0,27.6,22,280
2020-08-19 12:00:00,16.0,29.1,20,275
2020-08-19 18:00:00,9.0,29.3,16,260
2020-08-20 00:00:00,13.0,27.7,19,285
2020-08-20 06:00:00,12.0,27.5,15,265
2020-08-20 12:00:00,16.0,28.9,24,250
2020-08-20 18:00:00,12.0,29.3,24,255
2020-08-21 00:00:00,9.0,28.2,17,300
2020-08-21 06:00:00,9.0,27.8,10,270
2020-08-21 12:00:00,14.0,28.6,12,260
2020-08-21 18:00:00,15.0,28.7,18,295
2020-08-22 00:00:00,23.0,27.7,17,280
2020-08-22 06:00:00,18.0,27.2,20,265
2020-08-22 12:00:00,11.0,29.1,26,275
2020-08-22 18:00:00,8.0,29.2,28,255
2020-08-23 00:00:00,11.0,28.0,25,245
2020-08-23 06:00:00,9.0,27.5,24,245
2020-08-23 12:00:00,8.0,28.9,31,230
2020-08-23 18:00:00,10.0,29.0,27,230
2020-08-24 00:00:00,5.0,27.8,23,255
2020-08-24 06:00:00,8.0,27.1,24,275
2020-08-24 12:00:00,13.0,29.0,18,265
2020-08-24 18:00:00,5.0,29.3,14,270
2020-08-25 00:00:00,8.0,27.8,18,285
2020-08-25 06:00:00,9.0,27.5,11,280
2020-08-25 12:00:00,10.0,29.3,10,265
2020-08-25 18:00:00,15.0,29.5,14,285
2020-08-26 00:00:00,7.0,27.6,22,280
2020-08-26 06:00:00,6.0,27.5,16,275
2020-08-26 12:00:00,11.0,29.5,14,270
2020-08-26 18:00:00,6.0,29.9,18,295
2020-08-27 00:00:00,8.0,27.9,23,280
2020-08-27 06:00:00,5.0,27.6,18,265
2020-08-27 12:00:00,8.0,29.6,24,295
2020-08-27 18:00:00,4.0,29.8,32,300
2020-08-28 00:00:00,7.0,28.1,23,285
2020-08-28 06:00:00,9.0,27.9,18,265
2020-08-28 12:00:00,18.0,29.0,21,285
2020-08-28 18:00:00,6.0,29.0,25,295
2020-08-29 00:00:00,15.0,25.8,23,280
2020-08-29 06:00:00,14.0,26.6,16,275
2020-08-29 12:00:00,19.0,29.3,10,260
2020-08-29 18:00:00,7.0,29.7,18,260
2020-08-30 00:00:00,8.0,27.9,13,265
2020-08-30 06:00:00,6.0,27.4,9,200
2020-08-30 12:00:00,7.0,29.5,7,185
2020-08-30 18:00:00,6.0,29.8,13,195
2020-08-31 00:00:00,8.0,28.0,14,195
2020-08-31 06:00:00,7.0,27.4,13,210
2020-08-31 12:00:00,13.0,29.8,18,210
2020-08-31 18:00:00,6.0,29.7,12,230
2020-09-01 00:00:00,9.0,28.3,8,240
2020-09-01 06:00:00,9.0,27.8,12,200
2020-09-01 12:00:00,9.0,29.7,10,235
2020-09-01 18:00:00,9.0,29.8,12,265
2020-09-02 00:00:00,10.0,28.2,15,255
2020-09-02 06:00:00,12.0,27.8,18,250
2020-09-02 12:00:00,11.0,29.9,23,285
2020-09-02 18:00:00,11.0,30.1,20,280
2020-09-03 00:00:00,12.0,28.7,17,270
2020-09-03 06:00:00,10.0,28.1,17,300
2020-09-03 12:00:00,11.0,29.5,13,330
2020-09-03 18:00:00,12.0,29.8,13,345
2020-09-04 00:00:00,10.0,28.2,12,345
2020-09-04 06:00:00,10.0,27.7,9,50
2020-09-04 12:00:00,10.0,29.7,10,100
2020-09-04 18:00:00,9.0,30.1,12,165
2020-09-05 00:00:00,9.0,28.5,11,185
2020-09-05 06:00:00,8.0,27.9,10,200
2020-09-05 12:00:00,7.0,29.8,12,190
2020-09-05 18:00:00,6.0,29.8,15,225
2020-09-06 00:00:00,6.0,28.5,18,220
2020-09-06 06:00:00,7.0,28.4,18,210
2020-09-06 12:00:00,,30.0,17,215
2020-09-06 18:00:00,,29.7,23,250
2020-09-07 00:00:00,,28.6,20,255
2020-09-07 06:00:00,7.0,28.0,23,265
2020-09-07 12:00:00,6.0,29.5,24,260
2020-09-07 18:00:00,6.0,29.7,18,275
2020-09-08 00:00:00,,28.2,18,305
2020-09-08 06:00:00,6.0,27.8,11,210
2020-09-08 12:00:00,6.0,29.6,19,220
2020-09-08 18:00:00,6.0,30.0,16,235
2020-09-09 00:00:00,,28.3,12,240
2020-09-09 06:00:00,5.0,27.7,9,240
2020-09-09 12:00:00,6.0,29.9,4,230
2020-09-09 18:00:00,,30.1,4,185
2020-09-10 00:00:00,7.0,28.1,13,175
2020-09-10 06:00:00,7.0,27.6,15,195
2020-09-10 12:00:00,6.0,29.7,13,215
2020-09-10 18:00:00,6.0,29.8,7,255
2020-09-11 00:00:00,6.0,28.5,13,180
2020-09-11 06:00:00,6.0,28.2,13,200
2020-09-11 12:00:00,6.0,29.7,7,180
2020-09-11 18:00:00,6.0,29.9,10,160
2020-09-12 00:00:00,6.0,27.9,17,155
2020-09-12 06:00:00,6.0,27.5,13,195
2020-09-12 12:00:00,6.0,29.7,10,175
2020-09-12 18:00:00,6.0,29.8,7,145
2020-09-13 00:00:00,6.0,28.2,13,160
2020-09-13 06:00:00,6.0,27.7,12,190
2020-09-13 12:00:00,4.0,29.7,8,160
2020-09-13 18:00:00,4.0,29.6,2,255
2020-09-14 00:00:00,4.0,27.9,3,255
2020-09-14 06:00:00,5.0,27.3,4,20
2020-09-14 12:00:00,7.0,29.2,6,85
2020-09-14 18:00:00,8.0,29.4,6,175
2020-09-15 00:00:00,7.0,28.0,6,175
2020-09-15 06:00:00,7.0,27.1,10,185
2020-09-15 12:00:00,6.0,28.8,4,230
2020-09-15 18:00:00,7.0,28.5,6,240
2020-09-16 00:00:00,7.0,28.0,13,210
2020-09-16 06:00:00,6.0,27.5,19,250
2020-09-16 12:00:00,7.0,29.4,18,260
2020-09-16 18:00:00,6.0,29.5,15,275
2020-09-17 00:00:00,6.0,28.4,9,295
2020-09-17 06:00:00,7.0,27.5,17,260
2020-09-17 12:00:00,6.0,29.5,25,300
2020-09-17 18:00:00,6.0,29.7,28,300
2020-09-18 00:00:00,6.0,28.7,21,295
2020-09-18 06:00:00,6.0,27.7,25,310
2020-09-18 12:00:00,5.0,28.9,36,305
2020-09-18 18:00:00,5.0,28.2,30,290
2020-09-19 00:00:00,5.0,27.2,51,265
2020-09-19 06:00:00,,26.7,68,250
2020-09-19 12:00:00,,28.0,71,240
2020-09-19 18:00:00,5.0,27.3,65,240
2020-09-20 00:00:00,7.0,27.8,58,230
2020-09-20 06:00:00,7.0,26.9,54,235
2020-09-20 12:00:00,7.0,27.6,40,250
2020-09-20 18:00:00,6.0,28.0,42,260
2020-09-21 00:00:00,7.0,27.2,31,260
2020-09-21 06:00:00,6.0,26.7,20,275
2020-09-21 12:00:00,9.0,27.2,21,300
2020-09-21 18:00:00,9.0,29.2,11,340
2020-09-22 00:00:00,9.0,28.1,3,20
2020-09-22 06:00:00,10.0,27.5,3,285
2020-09-22 12:00:00,9.0,29.7,15,355
2020-09-22 18:00:00,10.0,29.8,14,0
2020-09-23 00:00:00,14.0,27.9,13,35
2020-09-23 06:00:00,14.0,27.2,7,40
2020-09-23 12:00:00,16.0,29.2,9,85
2020-09-23 18:00:00,16.0,28.8,5,115
2020-09-24 00:00:00,12.0,28.2,5,200
2020-09-24 06:00:00,11.0,27.6,13,275
2020-09-24 12:00:00,9.0,29.2,14,230
2020-09-24 18:00:00,7.0,29.7,21,245
2020-09-25 00:00:00,7.0,27.9,28,235
2020-09-25 06:00:00,6.0,27.4,33,260
2020-09-25 12:00:00,7.0,29.1,27,255
2020-09-25 18:00:00,7.0,29.6,21,275
2020-09-26 00:00:00,8.0,27.8,21,280
2020-09-26 06:00:00,8.0,27.6,33,290
2020-09-26 12:00:00,8.0,29.0,27,290
2020-09-26 18:00:00,8.0,29.0,35,300
2020-09-27 00:00:00,6.0,28.0,30,315
2020-09-27 06:00:00,6.0,27.6,26,305
2020-09-27 12:00:00,6.0,29.1,34,315
2020-09-27 18:00:00,6.0,28.8,26,320
2020-09-28 00:00:00,6.0,26.6,12,355
2020-09-28 06:00:00,6.0,25.6,12,5
2020-09-28 12:00:00,5.0,26.5,21,40
2020-09-28 18:00:00,6.0,26.0,6,125
2020-09-29 00:00:00,8.0,26.2,24,210
2020-09-29 06:00:00,7.0,26.3,26,260
2020-09-29 12:00:00,8.0,28.5,49,250
2020-09-29 18:00:00,8.0,28.3,45,250
2020-09-30 00:00:00,7.0,27.6,45,255
2020-09-30 06:00:00,7.0,27.0,37,280
2020-09-30 12:00:00,6.0,28.3,41,270
2020-09-30 18:00:00,6.0,28.7,37,280
2020-10-01 00:00:00,6.0,27.9,37,285
2020-10-01 06:00:00,6.0,27.6,41,295
2020-10-01 12:00:00,7.0,29.2,29,305
2020-10-01 18:00:00,6.0,29.0,22,290
2020-10-02 00:00:00,5.0,28.3,15,305
2020-10-02 06:00:00,5.0,27.4,11,320
2020-10-02 12:00:00,6.0,29.3,9,315
2020-10-02 18:00:00,9.0,29.0,6,290
2020-10-03 00:00:00,11.0,27.8,7,220
2020-10-03 06:00:00,11.0,27.3,6,170
2020-10-03 12:00:00,9.0,28.6,10,210
2020-10-03 18:00:00,8.0,28.9,23,230
2020-10-04 00:00:00,,27.5,21,225
2020-10-04 06:00:00,,26.8,22,240
2020-10-04 12:00:00,7.0,27.7,15,255
2020-10-04 18:00:00,,28.6,10,290
2020-10-05 00:00:00,,27.3,9,235
2020-10-05 06:00:00,9.0,27.2,15,250
2020-10-05 12:00:00,11.0,28.2,11,275
2020-10-05 18:00:00,13.0,28.2,13,345
2020-10-06 00:00:00,14.0,27.5,8,350
2020-10-06 06:00:00,15.0,27.0,8,345
2020-10-06 12:00:00,17.0,28.8,10,25
2020-10-06 18:00:00,16.0,29.4,13,20
2020-10-07 00:00:00,16.0,27.4,16,20
2020-10-07 06:00:00,15.0,26.9,21,30
2020-10-07 12:00:00,14.0,28.9,30,35
2020-10-07 18:00:00,15.0,27.4,41,40
2020-10-08 00:00:00,14.0,26.2,36,55
2020-10-08 06:00:00,14.0,25.4,40,45
2020-10-08 12:00:00,14.0,26.2,25,65
2020-10-08 18:00:00,11.0,26.5,7,105
2020-10-09 00:00:00,10.0,25.1,14,120
2020-10-09 06:00:00,11.0,25.5,18,120
2020-10-09 12:00:00,10.0,28.1,15,105
2020-10-09 18:00:00,11.0,27.6,8,105
2020-10-10 00:00:00,11.0,25.3,6,140
2020-10-10 06:00:00,10.0,24.9,9,150
2020-10-10 12:00:00,9.0,26.1,12,100
2020-10-10 18:00:00,8.0,25.2,9,95
2020-10-11 00:00:00,8.0,25.2,9,90
2020-10-11 06:00:00,8.0,25.1,10,110
2020-10-11 12:00:00,8.0,27.3,5,90
2020-10-11 18:00:00,9.0,26.9,5,150
2020-10-12 00:00:00,9.0,25.7,9,90
2020-10-12 06:00:00,9.0,24.6,5,45
2020-10-12 12:00:00,12.0,26.5,14,75
2020-10-12 18:00:00,14.0,28.4,18,45
2020-10-13 00:00:00,19.0,26.5,15,35
2020-10-13 06:00:00,21.0,25.5,24,325
2020-10-13 12:00:00,21.0,26.6,24,350
2020-10-13 18:00:00,19.0,25.7,22,0
2020-10-14 00:00:00,16.0,24.6,21,360
2020-10-14 06:00:00,14.0,24.9,15,340
2020-10-14 12:00:00,14.0,25.7,26,15
2020-10-14 18:00:00,13.0,27.1,20,340
2020-10-15 00:00:00,13.0,27.0,15,315
2020-10-15 06:00:00,12.0,26.6,10,285
2020-10-15 12:00:00,11.0,28.5,7,280
2020-10-15 18:00:00,14.0,27.7,5,240
2020-10-16 00:00:00,16.0,27.3,7,275
2020-10-16 06:00:00,14.0,26.4,11,245
2020-10-16 12:00:00,13.0,26.6,4,70
2020-10-16 18:00:00,9.0,27.0,9,290
2020-10-17 00:00:00,9.0,26.1,13,275
2020-10-17 06:00:00,11.0,24.7,16,330
2020-10-17 12:00:00,11.0,25.6,4,150
2020-10-17 18:00:00,10.0,26.1,10,320
2020-10-18 00:00:00,9.0,25.0,10,290
2020-10-18 06:00:00,8.0,24.2,27,265
2020-10-18 12:00:00,9.0,24.9,46,270
2020-10-18 18:00:00,10.0,26.0,34,265
2020-10-19 00:00:00,11.0,25.0,36,265
2020-10-19 06:00:00,11.0,24.6,35,265
2020-10-19 12:00:00,13.0,25.5,38,255
2020-10-19 18:00:00,16.0,27.2,31,270
2020-10-20 00:00:00,19.0,25.9,18,305
2020-10-20 06:00:00,22.0,25.1,12,295
2020-10-20 12:00:00,21.0,26.9,7,320
2020-10-20 18:00:00,22.0,27.4,10,335
2020-10-21 00:00:00,22.0,26.0,14,0
2020-10-21 06:00:00,19.0,24.5,18,340
2020-10-21 12:00:00,18.0,26.7,16,340
2020-10-21 18:00:00,15.0,28.3,16,355
2020-10-22 00:00:00,10.0,26.4,13,45
2020-10-22 06:00:00,11.0,25.2,11,20
2020-10-22 12:00:00,13.0,26.1,8,80
2020-10-22 18:00:00,13.0,28.4,8,100
2020-10-23 00:00:00,15.0,26.6,6,145
2020-10-23 06:00:00,17.0,24.9,9,40
2020-10-23 12:00:00,20.0,26.5,14,30
2020-10-23 18:00:00,22.0,28.7,16,35
2020-10-24 00:00:00,22.0,26.2,15,40
2020-10-24 06:00:00,23.0,24.6,25,15
2020-10-24 12:00:00,21.0,26.8,20,40
2020-10-24 18:00:00,21.0,28.1,11,70
2020-10-25 00:00:00,23.0,26.1,7,35
2020-10-25 06:00:00,26.0,24.5,17,10
2020-10-25 12:00:00,29.0,27.2,18,20
2020-10-25 18:00:00,30.0,28.6,25,10
2020-10-26 00:00:00,34.0,25.9,12,10
2020-10-26 06:00:00,32.0,24.8,17,340
2020-10-26 12:00:00,35.0,27.6,15,345
2020-10-26 18:00:00,39.0,28.6,12,15
2020-10-27 00:00:00,40.0,26.7,8,45
2020-10-27 06:00:00,45.0,25.8,4,260
2020-10-27 12:00:00,44.0,27.0,7,285
2020-10-27 18:00:00,42.0,28.3,15,320
2020-10-28 00:00:00,,26.6,17,330
2020-10-28 06:00:00,39.0,25.5,17,355
2020-10-28 12:00:00,37.0,27.8,26,30
2020-10-28 18:00:00,35.0,29.2,21,20
2020-10-29 00:00:00,37.0,27.4,16,355
2020-10-29 06:00:00,31.0,26.8,19,295
2020-10-29 12:00:00,25.0,27.7,20,270
2020-10-29 18:00:00,22.0,26.7,17,290
2020-10-30 00:00:00,17.0,25.9,10,240
2020-10-30 06:00:00,13.0,25.3,13,155
2020-10-30 12:00:00,14.0,27.5,22,195
2020-10-30 18:00:00,11.0,28.6,15,175
2020-10-31 00:00:00,9.0,27.0,11,130
2020-10-31 06:00:00,10.0,26.3,14,105
2020-10-31 12:00:00,10.0,28.5,25,115
2020-10-31 18:00:00,11.0,29.0,21,95
2020-11-01 00:00:00,10.0,27.0,26,90
2020-11-01 06:00:00,11.0,26.1,29,85
2020-11-01 12:00:00,10.0,28.5,29,95
2020-11-01 18:00:00,9.0,29.9,18,80
2020-11-02 00:00:00,10.0,27.4,28,75
2020-11-02 06:00:00,10.0,26.5,25,70
2020-11-02 12:00:00,11.0,28.3,32,50
2020-11-02 18:00:00,12.0,29.0,23,75
2020-11-03 00:00:00,13.0,27.5,17,70
2020-11-03 06:00:00,15.0,26.4,12,85
2020-11-03 12:00:00,17.0,27.9,15,50
2020-11-03 18:00:00,19.0,28.9,18,75
2020-11-04 00:00:00,21.0,27.0,23,65
2020-11-04 06:00:00,24.0,25.8,10,60
2020-11-04 12:00:00,25.0,27.2,9,90
2020-11-04 18:00:00,27.0,28.3,6,90
2020-11-05 00:00:00,29.0,26.7,9,50
2020-11-05 06:00:00,30.0,25.4,13,25
2020-11-05 12:00:00,28.0,27.2,23,25
2020-11-05 18:00:00,23.0,28.8,19,50
2020-11-06 00:00:00,22.0,26.7,20,70
2020-11-06 06:00:00,18.0,25.8,14,95
2020-11-06 12:00:00,18.0,27.9,15,40
2020-11-06 18:00:00,19.0,29.8,28,50
2020-11-07 00:00:00,16.0,26.5,45,55
2020-11-07 06:00:00,13.0,24.8,39,65
2020-11-07 12:00:00,13.0,26.6,23,105
2020-11-07 18:00:00,12.0,28.0,9,120
2020-11-08 00:00:00,12.0,26.0,19,75
2020-11-08 06:00:00,16.0,24.9,27,60
2020-11-08 12:00:00,17.0,24.5,38,115
2020-11-08 18:00:00,20.0,28.0,24,80
2020-11-09 00:00:00,23.0,26.0,24,65
2020-11-09 06:00:00,24.0,24.5,22,55
2020-11-09 12:00:00,25.0,25.8,24,85
2020-11-09 18:00:00,27.0,29.1,33,60
2020-11-10 00:00:00,27.0,25.9,28,55
2020-11-10 06:00:00,26.0,24.2,31,40
2020-11-10 12:00:00,26.0,25.4,29,45
2020-11-10 18:00:00,25.0,27.6,32,70
2020-11-11 00:00:00,24.0,25.6,52,60
2020-11-11 06:00:00,25.0,24.5,48,45
2020-11-11 12:00:00,27.0,23.7,38,55
2020-11-11 18:00:00,24.0,25.6,53,60
2020-11-12 00:00:00,24.0,24.1,55,75
2020-11-12 06:00:00,21.0,22.9,51,90
2020-11-12 12:00:00,15.0,24.7,41,110
2020-11-12 18:00:00,15.0,27.9,26,115
2020-11-13 00:00:00,12.0,25.1,39,90
2020-11-13 06:00:00,13.0,23.8,33,80
2020-11-13 12:00:00,14.0,25.6,24,80
2020-11-13 18:00:00,18.0,28.2,19,55
2020-11-14 00:00:00,24.0,25.4,17,40
2020-11-14 06:00:00,27.0,24.3,19,50
2020-11-14 12:00:00,28.0,25.3,14,90
2020-11-14 18:00:00,28.0,28.1,12,60
2020-11-15 00:00:00,26.0,25.2,31,55
2020-11-15 06:00:00,28.0,24.4,43,65
2020-11-15 12:00:00,32.0,27.0,30,70
2020-11-15 18:00:00,33.0,28.5,25,60
2020-11-16 00:00:00,36.0,26.5,21,70
2020-11-16 06:00:00,34.0,24.9,7,100
2020-11-16 12:00:00,31.0,27.3,13,115
2020-11-16 18:00:00,29.0,28.9,16,80
2020-11-17 00:00:00,28.0,26.9,22,65
2020-11-17 06:00:00,31.0,25.8,33,95
2020-11-17 12:00:00,33.0,28.5,28,85
2020-11-17 18:00:00,32.0,29.3,19,60
