date_time,PM2.5,temp,wind speed,wind dir
2020-07-19 06:00:00,10.0,29.1,5,165
2020-07-19 12:00:00,11.0,29.4,12,185
2020-07-19 18:00:00,13.0,32.8,6,220
2020-07-20 00:00:00,16.0,29.9,14,315
2020-07-20 06:00:00,27.0,29.2,6,300
2020-07-20 12:00:00,21.0,31.5,5,300
2020-07-20 18:00:00,27.0,32.9,4,315
2020-07-21 00:00:00,21.0,30.1,5,340
2020-07-21 06:00:00,14.0,29.1,10,140
2020-07-21 12:00:00,27.0,30.7,8,125
2020-07-21 18:00:00,16.0,31.7,10,165
2020-07-22 00:00:00,12.0,28.0,14,170
2020-07-22 06:00:00,24.0,27.1,8,240
2020-07-22 12:00:00,40.0,30.8,8,175
2020-07-22 18:00:00,28.0,32.0,10,155
2020-07-23 00:00:00,17.0,29.6,17,185
2020-07-23 06:00:00,23.0,28.4,12,190
2020-07-23 12:00:00,17.0,31.6,9,205
2020-07-23 18:00:00,16.0,32.3,4,165
2020-07-24 00:00:00,15.0,29.7,3,240
2020-07-24 06:00:00,23.0,28.9,5,95
2020-07-24 12:00:00,25.0,31.4,11,160
2020-07-24 18:00:00,19.0,32.0,4,120
2020-07-25 00:00:00,18.0,29.4,5,100
2020-07-25 06:00:00,21.0,28.3,4,170
2020-07-25 12:00:00,13.0,30.7,5,125
2020-07-25 18:00:00,15.0,31.9,9,180
2020-07-26 00:00:00,18.0,29.5,14,155
2020-07-26 06:00:00,25.0,28.6,20,190
2020-07-26 12:00:00,22.0,30.8,20,205
2020-07-26 18:00:00,8.0,33.0,15,205
2020-07-27 00:00:00,10.0,29.6,7,220
2020-07-27 06:00:00,13.0,28.7,12,225
2020-07-27 12:00:00,14.0,31.3,19,205
2020-07-27 18:00:00,11.0,32.6,10,225
2020-07-28 00:00:00,9.0,29.8,5,275
2020-07-28 06:00:00,13.0,29.2,12,215
2020-07-28 12:00:00,15.0,31.4,11,215
2020-07-28 18:00:00,14.0,32.7,8,265
2020-07-29 00:00:00,11.0,30.2,13,275
2020-07-29 06:00:00,24.0,28.7,25,280
2020-07-29 12:00:00,15.0,31.3,23,290
2020-07-29 18:00:00,15.0,33.8,22,285
2020-07-30 00:00:00,15.0,28.7,33,300
2020-07-30 06:00:00,12.0,27.9,21,260
2020-07-30 12:00:00,29.0,30.8,29,280
2020-07-30 18:00:00,17.0,33.0,29,290
2020-07-31 00:00:00,13.0,29.8,28,290
2020-07-31 06:00:00,15.0,28.0,24,275
2020-07-31 12:00:00,20.0,30.9,22,285
2020-07-31 18:00:00,14.0,33.5,28,285
2020-08-01 00:00:00,14.0,29.5,29,270
2020-08-01 06:00:00,10.0,28.3,41,280
2020-08-01 12:00:00,19.0,29.2,45,280
2020-08-01 18:00:00,13.0,29.6,41,270
2020-08-02 00:00:00,12.0,28.7,58,280
2020-08-02 06:00:00,12.0,28.1,73,270
2020-08-02 12:00:00,17.0,28.6,66,265
2020-08-02 18:00:00,13.0,27.1,71,270
2020-08-03 00:00:00,11.0,26.5,72,260
2020-08-03 06:00:00,20.0,27.0,87,260
2020-08-03 12:00:00,15.0,29.6,75,250
2020-08-03 18:00:00,15.0,30.6,68,240
2020-08-04 00:00:00,11.0,29.2,70,245
2020-08-04 06:00:00,15.0,28.9,74,250
2020-08-04 12:00:00,18.0,31.2,58,260
2020-08-04 18:00:00,18.0,31.1,55,240
2020-08-05 00:00:00,15.0,28.4,67,255
2020-08-05 06:00:00,18.0,26.1,63,255
2020-08-05 12:00:00,22.0,28.6,48,245
2020-08-05 18:00:00,20.0,29.3,38,260
2020-08-06 00:00:00,25.0,27.9,36,275
2020-08-06 06:00:00,32.0,27.5,28,305
2020-08-06 12:00:00,,29.1,20,285
2020-08-06 18:00:00,19.0,31.4,22,290
2020-08-07 00:00:00,8.0,27.4,15,285
2020-08-07 06:00:00,21.0,27.6,24,285
2020-08-07 12:00:00,32.0,27.8,17,285
2020-08-07 18:00:00,22.0,30.0,26,270
2020-08-08 00:00:00,18.0,28.2,23,275
2020-08-08 06:00:00,11.0,27.5,18,260
2020-08-08 12:00:00,25.0,30.4,22,285
2020-08-08 18:00:00,10.0,31.3,16,215
2020-08-09 00:00:00,22.0,29.1,27,245
2020-08-09 06:00:00,9.0,28.1,23,240
2020-08-09 12:00:00,9.0,28.3,32,235
2020-08-09 18:00:00,13.0,30.8,31,240
2020-08-10 00:00:00,16.0,28.8,28,245
2020-08-10 06:00:00,9.0,28.3,27,260
2020-08-10 12:00:00,16.0,30.0,38,265
2020-08-10 18:00:00,16.0,31.7,38,260
2020-08-11 00:00:00,16.0,28.8,42,275
2020-08-11 06:00:00,14.0,28.0,40,275
2020-08-11 12:00:00,17.0,30.0,44,260
2020-08-11 18:00:00,13.0,30.5,39,260
2020-08-12 00:00:00,12.0,29.1,29,270
2020-08-12 06:00:00,15.0,28.1,31,270
2020-08-12 12:00:00,15.0,30.9,22,245
2020-08-12 18:00:00,8.0,31.4,24,205
2020-08-13 00:00:00,20.0,28.1,33,245
2020-08-13 06:00:00,25.0,26.5,36,275
2020-08-13 12:00:00,15.0,28.0,27,255
2020-08-13 18:00:00,10.0,29.6,31,245
2020-08-14 00:00:00,14.0,27.3,37,260
2020-08-14 06:00:00,26.0,26.6,30,280
2020-08-14 12:00:00,16.0,29.3,36,245
2020-08-14 18:00:00,16.0,28.9,37,255
2020-08-15 00:00:00,16.0,27.3,33,245
2020-08-15 06:00:00,21.0,27.3,37,250
2020-08-15 12:00:00,25.0,27.8,38,250
2020-08-15 18:00:00,15.0,27.3,31,260
2020-08-16 00:00:00,11.0,27.0,25,270
2020-08-16 06:00:00,20.0,26.2,30,265
2020-08-16 12:00:00,28.0,29.5,25,280
2020-08-16 18:00:00,17.0,30.1,21,265
2020-08-17 00:00:00,9.0,28.4,22,270
2020-08-17 06:00:00,23.0,27.6,20,275
2020-08-17 12:00:00,35.0,30.1,17,255
2020-08-17 18:00:00,19.0,32.0,17,270
2020-08-18 00:00:00,15.0,28.9,20,280
2020-08-18 06:00:00,23.0,27.4,17,285
2020-08-18 12:00:00,21.0,30.5,19,265
2020-08-18 18:00:00,30.0,32.4,22,270
2020-08-19 00:00:00,19.0,29.2,16,255
2020-08-19 06:00:00,33.0,26.5,21,280
2020-08-19 12:00:00,19.0,28.6,21,275
2020-08-19 18:00:00,18.0,30.5,14,255
2020-08-20 00:00:00,16.0,29.2,15,285
2020-08-20 06:00:00,21.0,26.5,19,275
2020-08-20 12:00:00,34.0,29.7,16,240
2020-08-20 18:00:00,25.0,32.0,13,265
2020-08-21 00:00:00,19.0,29.5,20,290
2020-08-21 06:00:00,30.0,27.8,10,295
2020-08-21 12:00:00,22.0,30.4,17,270
2020-08-21 18:00:00,16.0,30.0,20,290
2020-08-22 00:00:00,13.0,27.2,25,270
2020-08-22 06:00:00,17.0,27.2,16,265
2020-08-22 12:00:00,23.0,30.0,24,285
2020-08-22 18:00:00,19.0,30.8,25,265
2020-08-23 00:00:00,14.0,28.6,21,300
2020-08-23 06:00:00,17.0,27.7,25,285
2020-08-23 12:00:00,23.0,30.3,29,230
2020-08-23 18:00:00,10.0,31.3,35,260
2020-08-24 00:00:00,14.0,28.5,23,265
2020-08-24 06:00:00,26.0,27.4,25,285
2020-08-24 12:00:00,19.0,30.2,25,270
2020-08-24 18:00:00,21.0,31.8,20,250
2020-08-25 00:00:00,10.0,29.5,19,295
2020-08-25 06:00:00,27.0,28.1,15,280
2020-08-25 12:00:00,23.0,30.8,18,275
2020-08-25 18:00:00,22.0,32.8,13,270
2020-08-26 00:00:00,17.0,29.4,22,290
2020-08-26 06:00:00,20.0,28.5,19,270
2020-08-26 12:00:00,11.0,31.0,21,275
2020-08-26 18:00:00,21.0,33.6,20,285
2020-08-27 00:00:00,17.0,30.0,23,275
2020-08-27 06:00:00,18.0,27.4,23,285
2020-08-27 12:00:00,16.0,30.7,30,305
2020-08-27 18:00:00,23.0,33.3,27,290
2020-08-28 00:00:00,12.0,29.5,24,285
2020-08-28 06:00:00,20.0,28.0,25,280
2020-08-28 12:00:00,26.0,29.6,17,305
2020-08-28 18:00:00,11.0,28.1,21,295
2020-08-29 00:00:00,22.0,27.1,32,310
2020-08-29 06:00:00,13.0,26.7,19,280
2020-08-29 12:00:00,29.0,30.1,2,335
2020-08-29 18:00:00,18.0,32.6,5,305
2020-08-30 00:00:00,21.0,29.5,9,320
2020-08-30 06:00:00,24.0,28.3,2,35
2020-08-30 12:00:00,34.0,31.0,3,115
2020-08-30 18:00:00,22.0,32.2,2,185
2020-08-31 00:00:00,12.0,29.3,3,110
2020-08-31 06:00:00,23.0,28.0,2,150
2020-08-31 12:00:00,21.0,31.1,8,155
2020-08-31 18:00:00,18.0,31.6,2,160
2020-09-01 00:00:00,15.0,29.1,6,130
2020-09-01 06:00:00,15.0,27.7,5,205
2020-09-01 12:00:00,14.0,27.6,8,205
2020-09-01 18:00:00,12.0,31.0,7,270
2020-09-02 00:00:00,16.0,28.9,9,250
2020-09-02 06:00:00,20.0,28.1,13,255
2020-09-02 12:00:00,25.0,30.4,18,270
2020-09-02 18:00:00,26.0,32.5,14,300
2020-09-03 00:00:00,23.0,29.6,11,295
2020-09-03 06:00:00,19.0,27.9,18,300
2020-09-03 12:00:00,19.0,30.8,12,305
2020-09-03 18:00:00,18.0,32.1,8,5
2020-09-04 00:00:00,19.0,30.2,9,310
2020-09-04 06:00:00,18.0,28.6,7,35
2020-09-04 12:00:00,16.0,31.5,10,100
2020-09-04 18:00:00,16.0,32.5,3,120
2020-09-05 00:00:00,14.0,29.9,7,125
2020-09-05 06:00:00,15.0,28.6,10,105
2020-09-05 12:00:00,15.0,31.5,12,165
2020-09-05 18:00:00,14.0,32.2,12,210
2020-09-06 00:00:00,13.0,29.8,14,255
2020-09-06 06:00:00,12.0,28.9,20,210
2020-09-06 12:00:00,,31.1,20,235
2020-09-06 18:00:00,13.0,32.6,16,245
2020-09-07 00:00:00,11.0,30.0,16,255
2020-09-07 06:00:00,10.0,28.5,20,270
2020-09-07 12:00:00,9.0,30.9,20,265
2020-09-07 18:00:00,9.0,32.5,14,270
2020-09-08 00:00:00,10.0,30.0,22,285
2020-09-08 06:00:00,11.0,28.9,12,235
2020-09-08 12:00:00,13.0,31.1,14,245
2020-09-08 18:00:00,13.0,32.1,8,215
2020-09-09 00:00:00,,29.5,8,245
2020-09-09 06:00:00,13.0,28.6,10,235
2020-09-09 12:00:00,14.0,31.1,2,180
2020-09-09 18:00:00,,32.0,10,185
2020-09-10 00:00:00,,29.6,10,200
2020-09-10 06:00:00,,28.5,11,180
2020-09-10 12:00:00,18.0,30.9,9,210
2020-09-10 18:00:00,20.0,32.6,1,325
2020-09-11 00:00:00,18.0,29.7,13,185
2020-09-11 06:00:00,18.0,29.1,16,195
2020-09-11 12:00:00,15.0,30.8,12,180
2020-09-11 18:00:00,14.0,32.0,10,190
2020-09-12 00:00:00,12.0,29.7,14,165
2020-09-12 06:00:00,11.0,28.6,13,160
2020-09-12 12:00:00,12.0,31.6,12,175
2020-09-12 18:00:00,11.0,32.4,8,170
2020-09-13 00:00:00,11.0,29.8,12,160
2020-09-13 06:00:00,11.0,28.8,11,180
2020-09-13 12:00:00,10.0,31.5,15,170
2020-09-13 18:00:00,10.0,32.3,12,180
2020-09-14 00:00:00,10.0,29.7,4,210
2020-09-14 06:00:00,10.0,28.4,1,185
2020-09-14 12:00:00,13.0,31.0,8,90
2020-09-14 18:00:00,14.0,31.7,5,175
2020-09-15 00:00:00,14.0,29.6,11,175
2020-09-15 06:00:00,14.0,28.6,3,205
2020-09-15 12:00:00,12.0,31.3,4,230
2020-09-15 18:00:00,13.0,31.3,4,270
2020-09-16 00:00:00,13.0,29.3,7,235
2020-09-16 06:00:00,13.0,28.1,10,250
2020-09-16 12:00:00,14.0,31.1,17,270
2020-09-16 18:00:00,15.0,29.5,18,290
2020-09-17 00:00:00,14.0,28.5,8,250
2020-09-17 06:00:00,13.0,27.1,11,315
2020-09-17 12:00:00,12.0,30.4,23,285
2020-09-17 18:00:00,12.0,32.5,22,300
2020-09-18 00:00:00,12.0,29.3,18,295
2020-09-18 06:00:00,11.0,27.7,23,295
2020-09-18 12:00:00,11.0,29.8,21,310
2020-09-18 18:00:00,12.0,28.8,19,310
2020-09-19 00:00:00,16.0,26.7,52,265
2020-09-19 06:00:00,18.0,25.6,45,260
2020-09-19 12:00:00,16.0,26.5,61,235
2020-09-19 18:00:00,14.0,26.7,59,235
2020-09-20 00:00:00,10.0,27.5,61,230
2020-09-20 06:00:00,10.0,26.8,52,235
2020-09-20 12:00:00,10.0,27.3,48,235
2020-09-20 18:00:00,10.0,29.0,33,260
2020-09-21 00:00:00,11.0,27.2,36,255
2020-09-21 06:00:00,11.0,27.0,21,275
2020-09-21 12:00:00,13.0,29.0,14,270
2020-09-21 18:00:00,16.0,29.3,4,330
2020-09-22 00:00:00,20.0,28.6,9,300
2020-09-22 06:00:00,18.0,27.5,9,325
2020-09-22 12:00:00,17.0,29.1,12,325
2020-09-22 18:00:00,17.0,30.5,5,20
2020-09-23 00:00:00,22.0,28.8,11,355
2020-09-23 06:00:00,25.0,27.7,5,25
2020-09-23 12:00:00,28.0,30.3,7,95
2020-09-23 18:00:00,32.0,31.5,4,100
2020-09-24 00:00:00,,28.8,7,190
2020-09-24 06:00:00,,25.8,19,250
2020-09-24 12:00:00,,29.7,17,265
2020-09-24 18:00:00,,31.0,16,255
2020-09-25 00:00:00,,29.1,23,245
2020-09-25 06:00:00,,27.7,23,265
2020-09-25 12:00:00,,30.1,24,250
2020-09-25 18:00:00,,32.1,21,265
2020-09-26 00:00:00,,28.8,24,275
2020-09-26 06:00:00,,27.5,39,285
2020-09-26 12:00:00,,29.9,31,285
2020-09-26 18:00:00,,31.5,33,300
2020-09-27 00:00:00,,29.4,23,300
2020-09-27 06:00:00,,27.5,30,305
2020-09-27 12:00:00,,31.1,25,330
2020-09-27 18:00:00,,33.0,19,330
2020-09-28 00:00:00,,27.8,9,350
2020-09-28 06:00:00,,26.5,20,360
2020-09-28 12:00:00,,29.4,25,50
2020-09-28 18:00:00,,29.2,13,70
2020-09-29 00:00:00,,27.5,15,140
2020-09-29 06:00:00,,26.7,25,245
2020-09-29 12:00:00,,28.9,34,230
2020-09-29 18:00:00,,28.8,40,250
2020-09-30 00:00:00,,28.0,33,250
2020-09-30 06:00:00,11.0,27.2,32,275
2020-09-30 12:00:00,12.0,28.4,39,265
2020-09-30 18:00:00,,29.9,35,270
2020-10-01 00:00:00,,28.5,36,285
2020-10-01 06:00:00,,27.1,35,300
2020-10-01 12:00:00,11.0,29.1,20,305
2020-10-01 18:00:00,11.0,31.5,15,300
2020-10-02 00:00:00,,29.1,15,290
2020-10-02 06:00:00,11.0,27.5,13,315
2020-10-02 12:00:00,11.0,30.0,9,295
2020-10-02 18:00:00,11.0,31.6,5,50
2020-10-03 00:00:00,11.0,28.6,3,210
2020-10-03 06:00:00,12.0,28.2,9,230
2020-10-03 12:00:00,13.0,29.2,8,190
2020-10-03 18:00:00,13.0,30.5,14,220
2020-10-04 00:00:00,,28.7,16,225
2020-10-04 06:00:00,,27.6,14,230
2020-10-04 12:00:00,12.0,29.6,12,255
2020-10-04 18:00:00,12.0,31.4,1,315
2020-10-05 00:00:00,12.0,28.5,10,250
2020-10-05 06:00:00,13.0,27.9,7,265
2020-10-05 12:00:00,13.0,30.1,12,300
2020-10-05 18:00:00,15.0,30.9,8,350
2020-10-06 00:00:00,19.0,28.7,10,310
2020-10-06 06:00:00,20.0,27.0,11,350
2020-10-06 12:00:00,20.0,30.7,15,75
2020-10-06 18:00:00,20.0,31.2,17,50
2020-10-07 00:00:00,20.0,29.1,18,45
2020-10-07 06:00:00,21.0,27.0,32,60
2020-10-07 12:00:00,22.0,31.0,40,60
2020-10-07 18:00:00,20.0,29.4,31,45
2020-10-08 00:00:00,19.0,27.1,57,65
2020-10-08 06:00:00,17.0,25.8,52,45
2020-10-08 12:00:00,17.0,25.5,43,70
2020-10-08 18:00:00,17.0,24.7,50,60
2020-10-09 00:00:00,16.0,24.4,43,100
2020-10-09 06:00:00,15.0,24.8,33,115
2020-10-09 12:00:00,11.0,27.2,36,90
2020-10-09 18:00:00,11.0,28.1,34,80
2020-10-10 00:00:00,13.0,26.0,44,80
2020-10-10 06:00:00,12.0,24.2,48,90
2020-10-10 12:00:00,12.0,24.1,45,85
2020-10-10 18:00:00,14.0,25.7,32,90
2020-10-11 00:00:00,15.0,24.0,37,90
2020-10-11 06:00:00,15.0,24.4,41,100
2020-10-11 12:00:00,17.0,27.1,31,90
2020-10-11 18:00:00,17.0,28.2,16,85
2020-10-12 00:00:00,19.0,25.8,43,90
2020-10-12 06:00:00,21.0,25.3,33,80
2020-10-12 12:00:00,22.0,28.3,27,65
2020-10-12 18:00:00,25.0,28.7,20,35
2020-10-13 00:00:00,26.0,26.6,14,95
2020-10-13 06:00:00,26.0,25.6,6,340
2020-10-13 12:00:00,25.0,26.6,19,50
2020-10-13 18:00:00,24.0,25.7,36,60
2020-10-14 00:00:00,22.0,24.9,30,55
2020-10-14 06:00:00,19.0,23.2,30,70
2020-10-14 12:00:00,18.0,27.2,12,20
2020-10-14 18:00:00,17.0,30.0,12,340
2020-10-15 00:00:00,,28.2,14,330
2020-10-15 06:00:00,18.0,26.4,11,300
2020-10-15 12:00:00,,29.5,12,285
2020-10-15 18:00:00,19.0,30.7,5,245
2020-10-16 00:00:00,17.0,27.6,7,255
2020-10-16 06:00:00,18.0,25.7,15,285
2020-10-16 12:00:00,16.0,26.4,16,20
2020-10-16 18:00:00,15.0,27.7,17,40
2020-10-17 00:00:00,16.0,24.9,24,70
2020-10-17 06:00:00,12.0,25.6,27,65
2020-10-17 12:00:00,11.0,26.1,13,75
2020-10-17 18:00:00,9.0,24.9,27,65
2020-10-18 00:00:00,9.0,24.6,26,100
2020-10-18 06:00:00,9.0,23.7,5,155
2020-10-18 12:00:00,7.0,24.2,21,280
2020-10-18 18:00:00,7.0,24.8,16,260
2020-10-19 00:00:00,10.0,24.0,9,250
2020-10-19 06:00:00,11.0,23.3,13,235
2020-10-19 12:00:00,14.0,25.1,30,250
2020-10-19 18:00:00,17.0,27.8,22,285
2020-10-20 00:00:00,21.0,25.3,9,355
2020-10-20 06:00:00,20.0,23.9,6,345
2020-10-20 12:00:00,20.0,24.9,2,30
2020-10-20 18:00:00,20.0,28.3,8,355
2020-10-21 00:00:00,18.0,25.4,11,15
2020-10-21 06:00:00,18.0,24.3,14,30
2020-10-21 12:00:00,16.0,27.3,19,60
2020-10-21 18:00:00,16.0,29.1,13,30
2020-10-22 00:00:00,18.0,26.1,15,70
2020-10-22 06:00:00,20.0,24.6,15,85
2020-10-22 12:00:00,20.0,27.9,15,70
2020-10-22 18:00:00,22.0,30.3,9,60
2020-10-23 00:00:00,24.0,27.3,17,100
2020-10-23 06:00:00,26.0,25.8,17,75
2020-10-23 12:00:00,26.0,28.5,17,70
2020-10-23 18:00:00,26.0,29.4,10,10
2020-10-24 00:00:00,27.0,27.2,10,35
2020-10-24 06:00:00,27.0,25.3,22,45
2020-10-24 12:00:00,28.0,28.7,22,55
2020-10-24 18:00:00,,30.1,9,30
2020-10-25 00:00:00,,27.2,8,20
2020-10-25 06:00:00,,25.1,19,30
2020-10-25 12:00:00,,27.9,21,30
2020-10-25 18:00:00,,29.8,19,15
2020-10-26 00:00:00,,27.6,13,355
2020-10-26 06:00:00,,25.9,14,335
2020-10-26 12:00:00,,29.3,14,5
2020-10-26 18:00:00,,30.6,12,25
2020-10-27 00:00:00,,27.8,5,340
2020-10-27 06:00:00,,25.7,13,340
2020-10-27 12:00:00,,26.6,9,340
2020-10-27 18:00:00,,29.5,11,330
2020-10-28 00:00:00,,26.6,9,35
2020-10-28 06:00:00,,24.7,15,50
2020-10-28 12:00:00,,28.4,18,50
2020-10-28 18:00:00,,30.7,16,40
2020-10-29 00:00:00,,28.1,11,35
2020-10-29 06:00:00,,26.5,24,315
2020-10-29 12:00:00,,25.4,28,325
2020-10-29 18:00:00,,25.5,24,320
2020-10-30 00:00:00,,25.0,9,245
2020-10-30 06:00:00,,24.4,14,160
2020-10-30 12:00:00,,25.9,22,145
2020-10-30 18:00:00,,29.7,17,155
2020-10-31 00:00:00,10.0,27.5,22,115
2020-10-31 06:00:00,13.0,26.4,28,105
2020-10-31 12:00:00,13.0,30.0,32,120
2020-10-31 18:00:00,12.0,31.1,22,115
2020-11-01 00:00:00,12.0,27.7,23,110
2020-11-01 06:00:00,13.0,26.3,21,70
2020-11-01 12:00:00,13.0,29.7,17,90
2020-11-01 18:00:00,13.0,30.6,11,70
2020-11-02 00:00:00,13.0,27.7,21,90
2020-11-02 06:00:00,14.0,26.2,32,70
2020-11-02 12:00:00,16.0,29.9,34,50
2020-11-02 18:00:00,16.0,30.8,18,60
2020-11-03 00:00:00,15.0,28.2,25,70
2020-11-03 06:00:00,13.0,26.6,17,60
2020-11-03 12:00:00,13.0,29.4,24,65
2020-11-03 18:00:00,14.0,31.3,17,70
2020-11-04 00:00:00,14.0,28.1,24,75
2020-11-04 06:00:00,15.0,26.5,21,65
2020-11-04 12:00:00,16.0,29.1,26,75
2020-11-04 18:00:00,16.0,30.2,9,45
2020-11-05 00:00:00,18.0,27.3,15,80
2020-11-05 06:00:00,19.0,25.9,14,35
2020-11-05 12:00:00,19.0,28.4,19,25
2020-11-05 18:00:00,20.0,29.8,16,35
2020-11-06 00:00:00,18.0,27.4,22,60
2020-11-06 06:00:00,18.0,25.6,24,80
2020-11-06 12:00:00,18.0,28.9,28,70
2020-11-06 18:00:00,17.0,29.9,22,60
2020-11-07 00:00:00,15.0,27.8,37,60
2020-11-07 06:00:00,13.0,26.5,55,60
2020-11-07 12:00:00,11.0,27.6,49,75
2020-11-07 18:00:00,11.0,28.6,33,95
2020-11-08 00:00:00,12.0,27.1,42,85
2020-11-08 06:00:00,16.0,25.7,46,75
2020-11-08 12:00:00,21.0,25.9,36,110
2020-11-08 18:00:00,23.0,28.6,25,70
2020-11-09 00:00:00,26.0,26.0,30,70
2020-11-09 06:00:00,27.0,24.8,42,70
2020-11-09 12:00:00,26.0,27.2,40,85
2020-11-09 18:00:00,24.0,29.7,23,65
2020-11-10 00:00:00,23.0,26.4,30,60
2020-11-10 06:00:00,22.0,24.4,36,55
2020-11-10 12:00:00,22.0,27.2,43,65
2020-11-10 18:00:00,22.0,29.5,29,75
2020-11-11 00:00:00,22.0,26.2,33,70
2020-11-11 06:00:00,21.0,25.0,53,55
2020-11-11 12:00:00,20.0,23.4,50,70
2020-11-11 18:00:00,22.0,26.6,47,70
2020-11-12 00:00:00,20.0,23.9,69,70
2020-11-12 06:00:00,18.0,22.4,71,85
2020-11-12 12:00:00,17.0,25.3,51,105
2020-11-12 18:00:00,15.0,27.2,36,105
2020-11-13 00:00:00,16.0,25.5,45,90
2020-11-13 06:00:00,17.0,23.8,38,75
2020-11-13 12:00:00,18.0,27.0,38,70
2020-11-13 18:00:00,19.0,29.6,22,60
2020-11-14 00:00:00,22.0,25.8,44,65
2020-11-14 06:00:00,24.0,24.0,47,60
2020-11-14 12:00:00,25.0,27.0,45,70
2020-11-14 18:00:00,27.0,29.4,31,65
2020-11-15 00:00:00,29.0,26.0,41,60
2020-11-15 06:00:00,32.0,24.0,35,60
2020-11-15 12:00:00,34.0,27.8,36,70
2020-11-15 18:00:00,34.0,29.7,22,55
2020-11-16 00:00:00,32.0,27.4,27,65
2020-11-16 06:00:00,27.0,25.4,20,60
2020-11-16 12:00:00,20.0,28.7,22,80
2020-11-16 18:00:00,16.0,30.9,12,80
2020-11-17 00:00:00,14.0,27.7,23,100
2020-11-17 06:00:00,16.0,25.8,23,95
2020-11-17 12:00:00,18.0,29.4,23,100
2020-11-17 18:00:00,18.0,30.9,10,55
2020-11-18 00:00:00,17.0,28.1,22,95
2020-11-18 06:00:00,,26.2,19,95
2020-11-18 12:00:00,18.0,29.8,19,100
2020-11-18 18:00:00,,31.5,8,30
2020-11-19 00:00:00,,28.7,15,85
2020-11-19 06:00:00,21.0,27.0,14,60
