date_time,PM2.5,temp,wind speed,wind dir
2020-09-15 18:00:00,28.0,31.7,9,250
2020-09-16 00:00:00,23.0,25.8,8,215
2020-09-16 06:00:00,23.0,24.6,11,230
2020-09-16 12:00:00,18.0,30.0,10,250
2020-09-16 18:00:00,20.0,28.4,9,275
2020-09-17 00:00:00,23.0,25.8,7,240
2020-09-17 06:00:00,23.0,25.0,8,270
2020-09-17 12:00:00,26.0,29.2,14,280
2020-09-17 18:00:00,24.0,32.3,13,295
2020-09-18 00:00:00,28.0,27.0,14,275
2020-09-18 06:00:00,28.0,25.3,14,280
2020-09-18 12:00:00,26.0,26.9,16,340
2020-09-18 18:00:00,25.0,26.3,24,300
2020-09-19 00:00:00,21.0,24.0,38,280
2020-09-19 06:00:00,18.0,23.7,60,270
2020-09-19 12:00:00,14.0,24.8,49,230
2020-09-19 18:00:00,11.0,25.8,42,220
2020-09-20 00:00:00,6.0,24.6,60,230
2020-09-20 06:00:00,6.0,24.8,56,215
2020-09-20 12:00:00,7.0,25.6,49,225
2020-09-20 18:00:00,8.0,25.8,42,250
2020-09-21 00:00:00,8.0,24.3,34,250
2020-09-21 06:00:00,9.0,23.9,19,255
2020-09-21 12:00:00,10.0,27.7,8,255
2020-09-21 18:00:00,11.0,28.3,4,280
2020-09-22 00:00:00,17.0,25.6,6,250
2020-09-22 06:00:00,18.0,24.8,8,275
2020-09-22 12:00:00,22.0,26.8,11,355
2020-09-22 18:00:00,23.0,26.6,7,80
2020-09-23 00:00:00,21.0,25.6,6,330
2020-09-23 06:00:00,25.0,24.6,5,295
2020-09-23 12:00:00,23.0,28.7,2,185
2020-09-23 18:00:00,25.0,31.4,3,90
2020-09-24 00:00:00,25.0,25.5,11,160
2020-09-24 06:00:00,22.0,23.7,14,220
2020-09-24 12:00:00,23.0,28.4,14,235
2020-09-24 18:00:00,21.0,30.3,26,265
2020-09-25 00:00:00,19.0,25.8,30,235
2020-09-25 06:00:00,17.0,24.4,28,250
2020-09-25 12:00:00,15.0,29.5,24,240
2020-09-25 18:00:00,14.0,31.4,25,250
2020-09-26 00:00:00,14.0,25.8,31,260
2020-09-26 06:00:00,17.0,24.0,38,275
2020-09-26 12:00:00,15.0,28.2,21,280
2020-09-26 18:00:00,14.0,31.3,16,290
2020-09-27 00:00:00,18.0,26.6,29,280
2020-09-27 06:00:00,23.0,25.0,22,300
2020-09-27 12:00:00,27.0,29.5,16,360
2020-09-27 18:00:00,29.0,30.3,17,15
2020-09-28 00:00:00,22.0,24.9,8,45
2020-09-28 06:00:00,15.0,24.0,18,35
2020-09-28 12:00:00,15.0,28.9,28,85
2020-09-28 18:00:00,15.0,29.4,23,85
2020-09-29 00:00:00,15.0,25.0,23,110
2020-09-29 06:00:00,14.0,24.0,7,215
2020-09-29 12:00:00,11.0,25.8,17,170
2020-09-29 18:00:00,10.0,26.9,41,235
2020-09-30 00:00:00,12.0,24.8,38,235
2020-09-30 06:00:00,12.0,24.0,30,270
2020-09-30 12:00:00,12.0,26.1,33,270
2020-09-30 18:00:00,11.0,29.7,37,265
2020-10-01 00:00:00,11.0,25.2,28,270
2020-10-01 06:00:00,12.0,24.4,19,285
2020-10-01 12:00:00,13.0,28.0,10,315
2020-10-01 18:00:00,15.0,30.7,6,335
2020-10-02 00:00:00,18.0,26.1,8,270
2020-10-02 06:00:00,18.0,24.6,8,345
2020-10-02 12:00:00,20.0,29.1,6,35
2020-10-02 18:00:00,,31.8,4,120
2020-10-03 00:00:00,,25.9,7,130
2020-10-03 06:00:00,22.0,24.7,11,205
2020-10-03 12:00:00,20.0,28.7,6,130
2020-10-03 18:00:00,,29.7,11,175
2020-10-04 00:00:00,,25.4,15,190
2020-10-04 06:00:00,,24.4,15,200
2020-10-04 12:00:00,17.0,29.0,13,210
2020-10-04 18:00:00,,30.6,6,220
2020-10-05 00:00:00,,25.6,9,245
2020-10-05 06:00:00,17.0,24.5,11,270
2020-10-05 12:00:00,20.0,28.6,10,300
2020-10-05 18:00:00,24.0,29.8,8,315
2020-10-06 00:00:00,23.0,25.6,6,345
2020-10-06 06:00:00,21.0,24.6,10,30
2020-10-06 12:00:00,25.0,29.0,20,80
2020-10-06 18:00:00,26.0,31.3,28,65
2020-10-07 00:00:00,26.0,25.1,43,65
2020-10-07 06:00:00,28.0,24.4,50,65
2020-10-07 12:00:00,26.0,29.6,58,65
2020-10-07 18:00:00,28.0,28.0,49,50
2020-10-08 00:00:00,28.0,23.9,79,55
2020-10-08 06:00:00,25.0,23.4,60,55
2020-10-08 12:00:00,21.0,23.2,72,70
2020-10-08 18:00:00,17.0,23.4,64,70
2020-10-09 00:00:00,13.0,22.9,62,95
2020-10-09 06:00:00,11.0,23.0,49,105
2020-10-09 12:00:00,9.0,24.5,44,90
2020-10-09 18:00:00,10.0,26.6,48,80
2020-10-10 00:00:00,10.0,24.2,65,80
2020-10-10 06:00:00,11.0,23.1,53,85
2020-10-10 12:00:00,12.0,24.7,59,85
2020-10-10 18:00:00,12.0,23.9,57,85
2020-10-11 00:00:00,13.0,23.3,57,95
2020-10-11 06:00:00,15.0,22.7,44,95
2020-10-11 12:00:00,17.0,25.7,38,95
2020-10-11 18:00:00,19.0,24.4,33,100
2020-10-12 00:00:00,21.0,23.5,38,95
2020-10-12 06:00:00,23.0,22.5,25,80
2020-10-12 12:00:00,27.0,27.9,31,55
2020-10-12 18:00:00,26.0,27.7,33,50
2020-10-13 00:00:00,27.0,24.0,26,85
2020-10-13 06:00:00,27.0,22.6,30,65
2020-10-13 12:00:00,23.0,24.1,57,60
2020-10-13 18:00:00,24.0,24.3,52,65
2020-10-14 00:00:00,21.0,23.1,46,65
2020-10-14 06:00:00,21.0,22.5,32,60
2020-10-14 12:00:00,22.0,26.9,18,25
2020-10-14 18:00:00,21.0,29.8,21,325
2020-10-15 00:00:00,27.0,24.9,19,325
2020-10-15 06:00:00,29.0,23.9,11,300
2020-10-15 12:00:00,31.0,28.2,10,305
2020-10-15 18:00:00,32.0,29.8,3,315
2020-10-16 00:00:00,33.0,24.8,6,65
2020-10-16 06:00:00,29.0,23.7,10,60
2020-10-16 12:00:00,30.0,27.2,22,70
2020-10-16 18:00:00,29.0,27.1,33,50
2020-10-17 00:00:00,22.0,24.2,51,80
2020-10-17 06:00:00,20.0,23.7,43,80
2020-10-17 12:00:00,14.0,23.4,74,70
2020-10-17 18:00:00,12.0,22.9,65,80
2020-10-18 00:00:00,9.0,22.5,48,80
2020-10-18 06:00:00,9.0,22.1,32,85
2020-10-18 12:00:00,9.0,22.9,18,75
2020-10-18 18:00:00,8.0,23.5,16,90
2020-10-19 00:00:00,8.0,22.1,11,105
2020-10-19 06:00:00,8.0,22.0,4,90
2020-10-19 12:00:00,9.0,23.7,7,235
2020-10-19 18:00:00,11.0,24.7,6,320
2020-10-20 00:00:00,13.0,22.3,7,340
2020-10-20 06:00:00,12.0,21.8,6,15
2020-10-20 12:00:00,12.0,25.3,10,90
2020-10-20 18:00:00,13.0,26.5,8,50
2020-10-21 00:00:00,14.0,23.4,25,60
2020-10-21 06:00:00,15.0,23.1,34,85
2020-10-21 12:00:00,16.0,27.0,47,90
2020-10-21 18:00:00,15.0,26.8,34,80
2020-10-22 00:00:00,17.0,22.9,29,100
2020-10-22 06:00:00,18.0,21.9,24,100
2020-10-22 12:00:00,16.0,25.9,23,90
2020-10-22 18:00:00,17.0,28.9,18,95
2020-10-23 00:00:00,22.0,23.3,16,85
2020-10-23 06:00:00,28.0,22.6,22,65
2020-10-23 12:00:00,31.0,26.5,27,75
2020-10-23 18:00:00,32.0,27.5,23,70
2020-10-24 00:00:00,32.0,22.5,20,60
2020-10-24 06:00:00,32.0,21.1,21,40
2020-10-24 12:00:00,34.0,26.6,20,50
2020-10-24 18:00:00,35.0,27.8,17,65
2020-10-25 00:00:00,34.0,22.6,13,45
2020-10-25 06:00:00,34.0,21.0,18,20
2020-10-25 12:00:00,34.0,26.7,19,25
2020-10-25 18:00:00,33.0,28.2,17,30
2020-10-26 00:00:00,37.0,23.3,11,20
2020-10-26 06:00:00,39.0,21.7,8,5
2020-10-26 12:00:00,42.0,26.8,14,15
2020-10-26 18:00:00,46.0,27.6,16,40
2020-10-27 00:00:00,40.0,23.3,11,40
2020-10-27 06:00:00,35.0,22.3,14,55
2020-10-27 12:00:00,27.0,26.9,16,65
2020-10-27 18:00:00,23.0,28.0,14,70
2020-10-28 00:00:00,,23.3,22,85
2020-10-28 06:00:00,26.0,22.1,29,70
2020-10-28 12:00:00,31.0,27.4,37,50
2020-10-28 18:00:00,30.0,29.1,25,55
2020-10-29 00:00:00,31.0,24.8,19,40
2020-10-29 06:00:00,32.0,23.2,33,320
2020-10-29 12:00:00,27.0,22.7,33,330
2020-10-29 18:00:00,25.0,22.8,22,5
2020-10-30 00:00:00,19.0,22.7,9,195
2020-10-30 06:00:00,16.0,21.8,13,195
2020-10-30 12:00:00,17.0,25.9,22,135
2020-10-30 18:00:00,18.0,29.0,24,125
2020-10-31 00:00:00,20.0,24.5,20,110
2020-10-31 06:00:00,20.0,23.4,28,105
2020-10-31 12:00:00,22.0,28.5,40,125
2020-10-31 18:00:00,23.0,29.7,20,125
2020-11-01 00:00:00,21.0,24.4,14,95
2020-11-01 06:00:00,18.0,23.1,18,65
2020-11-01 12:00:00,14.0,28.2,13,85
2020-11-01 18:00:00,12.0,29.6,14,100
2020-11-02 00:00:00,16.0,24.7,21,90
2020-11-02 06:00:00,18.0,23.3,28,70
2020-11-02 12:00:00,20.0,28.2,41,60
2020-11-02 18:00:00,22.0,29.1,35,75
2020-11-03 00:00:00,22.0,24.7,36,75
2020-11-03 06:00:00,24.0,23.0,44,75
2020-11-03 12:00:00,26.0,27.5,43,75
2020-11-03 18:00:00,27.0,29.0,33,85
2020-11-04 00:00:00,30.0,24.4,32,90
2020-11-04 06:00:00,29.0,22.7,26,75
2020-11-04 12:00:00,27.0,27.4,31,80
2020-11-04 18:00:00,26.0,28.7,20,90
2020-11-05 00:00:00,25.0,23.4,15,90
2020-11-05 06:00:00,26.0,21.8,15,55
2020-11-05 12:00:00,26.0,27.2,21,50
2020-11-05 18:00:00,27.0,28.1,27,60
2020-11-06 00:00:00,32.0,23.0,34,55
2020-11-06 06:00:00,33.0,22.0,20,90
2020-11-06 12:00:00,36.0,27.1,50,70
2020-11-06 18:00:00,39.0,28.9,41,75
2020-11-07 00:00:00,34.0,24.2,47,65
2020-11-07 06:00:00,33.0,22.6,59,60
2020-11-07 12:00:00,31.0,25.0,57,90
2020-11-07 18:00:00,31.0,27.6,42,90
2020-11-08 00:00:00,36.0,24.6,48,85
2020-11-08 06:00:00,41.0,23.2,61,65
2020-11-08 12:00:00,45.0,25.0,39,90
2020-11-08 18:00:00,42.0,27.9,38,70
2020-11-09 00:00:00,37.0,23.4,53,70
2020-11-09 06:00:00,32.0,21.4,63,70
2020-11-09 12:00:00,31.0,25.8,60,80
2020-11-09 18:00:00,33.0,27.8,43,70
2020-11-10 00:00:00,35.0,23.2,41,75
2020-11-10 06:00:00,37.0,20.3,55,60
2020-11-10 12:00:00,38.0,25.3,57,65
2020-11-10 18:00:00,37.0,26.9,54,75
2020-11-11 00:00:00,36.0,21.8,51,70
2020-11-11 06:00:00,37.0,20.2,65,60
2020-11-11 12:00:00,38.0,23.2,71,65
2020-11-11 18:00:00,41.0,22.3,67,65
2020-11-12 00:00:00,37.0,21.3,85,65
2020-11-12 06:00:00,32.0,20.8,83,80
2020-11-12 12:00:00,27.0,22.2,58,105
2020-11-12 18:00:00,25.0,25.2,33,105
2020-11-13 00:00:00,28.0,21.8,52,80
2020-11-13 06:00:00,33.0,20.3,55,70
2020-11-13 12:00:00,36.0,25.3,48,65
2020-11-13 18:00:00,37.0,27.3,52,60
2020-11-14 00:00:00,49.0,21.0,50,60
2020-11-14 06:00:00,62.0,19.4,52,60
2020-11-14 12:00:00,73.0,25.0,48,75
2020-11-14 18:00:00,72.0,27.2,44,65
2020-11-15 00:00:00,68.0,20.8,44,55
2020-11-15 06:00:00,60.0,20.3,34,60
2020-11-15 12:00:00,50.0,26.6,41,65
2020-11-15 18:00:00,47.0,29.4,33,70
2020-11-16 00:00:00,41.0,23.1,37,55
2020-11-16 06:00:00,35.0,21.6,30,70
2020-11-16 12:00:00,28.0,26.4,24,90
2020-11-16 18:00:00,28.0,29.4,12,110
2020-11-17 00:00:00,29.0,23.5,13,95
2020-11-17 06:00:00,29.0,22.0,11,100
2020-11-17 12:00:00,32.0,28.6,9,100
2020-11-17 18:00:00,32.0,29.5,7,100
